genes	orthology
KMXK_0D03460	Non-Core
KMXK_0C06640	Non-Core
KMXK_0E02330	Non-Core
KMXK_0H00650	Non-Core
KMXK_0E03050	Non-Core
KMXK_0F02040	Non-Core
KMXK_0D00150	Non-Core
KMXK_0E04380	Non-Core
KMXK_0D04460	Non-Core
KMXK_0B04640	Non-Core
KMXK_0D02150	Non-Core
KMXK_0A03530	Non-Core
KMXK_0E05960	Non-Core
KMXK_0B06550	Non-Core
KMXK_0E04140	Non-Core
KMXK_0F05460	Non-Core
KMXK_0D02290	Non-Core
KMXK_0A07850	Non-Core
KMXK_0C01380	Non-Core
KMXK_0G00360	Non-Core
KMXK_0H00860	Non-Core
KMXK_0C05770	Non-Core
KMXK_0C05660	Non-Core
KMXK_0A02680	Non-Core
KMXK_0B02020	Non-Core
KMXK_0B07930	Non-Core
KMXK_0C07100	Non-Core
KMXK_0B06890	Non-Core
KMXK_0B05440	Non-Core
KMXK_0E01850	Non-Core
KMXK_0B06620	Non-Core
KMXK_0C03380	Non-Core
KMXK_0F01850	Non-Core
KMXK_0F00640	Non-Core
KMXK_0G03020	Non-Core
KMXK_0A03150	Non-Core
KMXK_0E04260	Non-Core
KMXK_0A05320	Non-Core
KMXK_0B04430	Non-Core
KMXK_0C03760	Non-Core
KMXK_0G01980	Non-Core
KMXK_0A06210	Non-Core
KMXK_0B00210	Non-Core
KMXK_0C03610	Non-Core
KMXK_0E05190	Non-Core
KMXK_0B08120	Non-Core
KMXK_0F05550	Non-Core
KMXK_0F05410	Non-Core
KMXK_0G02020	Non-Core
KMXK_0C06200	Non-Core
KMXK_0B00300	Non-Core
KMXK_0G03560	Non-Core
KMXK_0B06610	Non-Core
KMXK_0A01240	Non-Core
KMXK_0D06250	Non-Core
KMXK_0H02070	Non-Core
KMXK_0D04130	Non-Core
KMXK_0A04760	Non-Core
KMXK_0B07710	Non-Core
KMXK_0H01180	Non-Core
KMXK_0F02430	Non-Core
KMXK_0G03470	Non-Core
KMXK_0A07770	Non-Core
KMXK_0B00190	Non-Core
KMXK_0C02750	Non-Core
KMXK_0H00520	Non-Core
KMXK_0B04320	Non-Core
KMXK_0D05950	Non-Core
KMXK_0C02200	Non-Core
KMXK_0C05550	Non-Core
KMXK_0A00150	Non-Core
KMXK_0A07820	Non-Core
KMXK_0G03850	Non-Core
KMXK_0C06090	Non-Core
KMXK_0C00460	Non-Core
KMXK_0B07290	Non-Core
KMXK_0H03490	Non-Core
KMXK_0B03100	Non-Core
KMXK_0B01770	Non-Core
KMXK_0F05310	Non-Core
KMXK_0D02740	Non-Core
KMXK_0B00220	Non-Core
KMXK_0D02340	Non-Core
KMXK_0C06800	Non-Core
KMXK_0C03130	Non-Core
KMXK_0B04890	Non-Core
KMXK_0A08160	Non-Core
KMXK_0F05800	Non-Core
KMXK_0D05310	Non-Core
KMXK_0E02070	Non-Core
KMXK_0F02200	Non-Core
KMXK_0B05530	Non-Core
KMXK_0E00590	Non-Core
KMXK_0E00290	Non-Core
KMXK_0E05920	Non-Core
KMXK_0C00920	Non-Core
KMXK_0G02500	Non-Core
KMXK_0B04750	Non-Core
KMXK_0A05400	Non-Core
KMXK_0B05020	Non-Core
KMXK_0E06000	Non-Core
KMXK_0C02020	Non-Core
KMXK_0D00190	Non-Core
KMXK_0G02810	Non-Core
KMXK_0D03950	Non-Core
KMXK_0H00570	Non-Core
KMXK_0F04080	Non-Core
KMXK_0E02830	Non-Core
KMXK_0H00250	Non-Core
KMXK_0H02940	Non-Core
KMXK_0D06550	Non-Core
KMXK_0G03040	Non-Core
KMXK_0A06220	Non-Core
KMXK_0D00940	Non-Core
KMXK_0H02950	Non-Core
KMXK_0H01230	Non-Core
KMXK_0C04780	Non-Core
KMXK_0D00750	Non-Core
KMXK_0G00980	Non-Core
KMXK_0F01700	Non-Core
KMXK_0A03120	Non-Core
KMXK_0B06510	Non-Core
KMXK_0F00470	Non-Core
KMXK_0C03500	Non-Core
KMXK_0A02610	Non-Core
KMXK_0F03490	Non-Core
KMXK_0F03020	Non-Core
KMXK_0C03530	Non-Core
KMXK_0H01800	Non-Core
KMXK_0A05830	Non-Core
KMXK_0B00880	Non-Core
KMXK_0H01420	Non-Core
KMXK_0A01440	Non-Core
KMXK_0C04350	Non-Core
KMXK_0G02770	Non-Core
KMXK_0C01340	Non-Core
KMXK_0B06750	Non-Core
KMXK_0E01860	Non-Core
KMXK_0C00650	Non-Core
KMXK_0H01550	Non-Core
KMXK_0G03290	Non-Core
KMXK_0D04220	Non-Core
KMXK_0C06070	Non-Core
KMXK_0D03750	Non-Core
KMXK_0H02400	Non-Core
KMXK_0H00690	Non-Core
KMXK_0G03880	Non-Core
KMXK_0D02220	Non-Core
KMXK_0A01790	Non-Core
KMXK_0E03450	Non-Core
KMXK_0F03360	Non-Core
KMXK_0E01310	Non-Core
KMXK_0E01290	Non-Core
KMXK_0G02590	Non-Core
KMXK_0B07320	Non-Core
KMXK_0A00140	Non-Core
KMXK_0C03920	Non-Core
KMXK_0A04060	Non-Core
KMXK_0E03940	Non-Core
KMXK_0C03320	Non-Core
KMXK_0C02630	Non-Core
KMXK_0F04210	Non-Core
KMXK_0H00180	Non-Core
KMXK_0C04730	Non-Core
KMXK_0H04020	Non-Core
KMXK_0F00250	Non-Core
KMXK_0A03030	Non-Core
KMXK_0A03390	Non-Core
KMXK_0G03300	Non-Core
KMXK_0C01150	Non-Core
KMXK_0A05450	Non-Core
KMXK_0C04800	Non-Core
KMXK_0G03190	Non-Core
KMXK_0G00480	Non-Core
KMXK_0C06950	Non-Core
KMXK_0D03820	Non-Core
KMXK_0G00840	Non-Core
KMXK_0F02080	Non-Core
KMXK_0F05830	Non-Core
KMXK_0E01020	Non-Core
KMXK_0C04060	Non-Core
KMXK_0D04450	Non-Core
KMXK_0D04610	Non-Core
KMXK_0G02310	Non-Core
KMXK_0A05050	Non-Core
KMXK_0D03420	Non-Core
KMXK_0D01340	Non-Core
KMXK_0F05640	Non-Core
KMXK_0C00130	Non-Core
KMXK_0A01760	Non-Core
KMXK_0B05230	Non-Core
KMXK_0B04580	Non-Core
KMXK_0C07250	Non-Core
KMXK_0F02570	Non-Core
KMXK_0D02370	Non-Core
KMXK_0E03500	Non-Core
KMXK_0D01250	Non-Core
KMXK_0B00340	Non-Core
KMXK_0G00830	Non-Core
KMXK_0E04450	Non-Core
KMXK_0E01060	Non-Core
KMXK_0D05360	Non-Core
KMXK_0E03770	Non-Core
KMXK_0B00580	Non-Core
KMXK_0F01680	Non-Core
KMXK_0G03750	Non-Core
KMXK_0C04080	Non-Core
KMXK_0G00650	Non-Core
KMXK_0D01980	Non-Core
KMXK_0F03660	Non-Core
KMXK_0F00370	Non-Core
KMXK_0E05040	Non-Core
KMXK_0E03870	Non-Core
KMXK_0E01010	Non-Core
KMXK_0G00590	Non-Core
KMXK_0B02810	Non-Core
KMXK_0A08120	Non-Core
KMXK_0E04370	Non-Core
KMXK_0C06220	Non-Core
KMXK_0A06900	Non-Core
KMXK_0B05510	Non-Core
KMXK_0B01800	Non-Core
KMXK_0C03080	Non-Core
KMXK_0C02120	Non-Core
KMXK_0A04340	Non-Core
KMXK_0D01410	Non-Core
KMXK_0D00830	Non-Core
KMXK_0B06010	Non-Core
KMXK_0E01640	Non-Core
KMXK_0B02540	Non-Core
KMXK_0A00730	Non-Core
KMXK_0B01780	Non-Core
KMXK_0A08230	Non-Core
KMXK_0E00640	Non-Core
KMXK_0A04570	Non-Core
KMXK_0D02330	Non-Core
KMXK_0D01990	Non-Core
KMXK_0D05680	Non-Core
KMXK_0B01250	Non-Core
KMXK_0G02980	Non-Core
KMXK_0C01540	Non-Core
KMXK_0C06310	Non-Core
KMXK_0H02620	Non-Core
KMXK_0A03980	Non-Core
KMXK_0A05790	Non-Core
KMXK_0B03760	Non-Core
KMXK_0B07940	Non-Core
KMXK_0E00830	Non-Core
KMXK_0E01720	Non-Core
KMXK_0D06110	Non-Core
KMXK_0E02170	Non-Core
KMXK_0D04600	Non-Core
KMXK_0E02220	Non-Core
KMXK_0E04390	Non-Core
KMXK_0F05770	Non-Core
KMXK_0F03520	Non-Core
KMXK_0B01580	Non-Core
KMXK_0A00770	Non-Core
KMXK_0C01880	Non-Core
KMXK_0B05940	Non-Core
KMXK_0C02610	Non-Core
KMXK_0B01340	Non-Core
KMXK_0C05930	Non-Core
KMXK_0E02780	Non-Core
KMXK_0G00300	Non-Core
KMXK_0B06290	Non-Core
KMXK_0B05300	Non-Core
KMXK_0B07720	Non-Core
KMXK_0B03220	Non-Core
KMXK_0B03950	Non-Core
KMXK_0F01400	Non-Core
KMXK_0E04360	Non-Core
KMXK_0G01300	Non-Core
KMXK_0B01190	Non-Core
KMXK_0G00800	Non-Core
KMXK_0B03810	Non-Core
KMXK_0H03550	Non-Core
KMXK_0E00740	Non-Core
KMXK_0B01010	Non-Core
KMXK_0B03530	Non-Core
KMXK_0D03110	Non-Core
KMXK_0C04560	Non-Core
KMXK_0B01460	Non-Core
KMXK_0E04660	Non-Core
KMXK_0A02970	Non-Core
KMXK_0C03460	Non-Core
KMXK_0E00310	Non-Core
KMXK_0B00160	Non-Core
KMXK_0F02650	Non-Core
KMXK_0E03980	Non-Core
KMXK_0G00570	Non-Core
KMXK_0E05250	Non-Core
KMXK_0H01030	Non-Core
KMXK_0D05230	Non-Core
KMXK_0A03410	Non-Core
KMXK_0A04480	Non-Core
KMXK_0F05500	Non-Core
KMXK_0E01160	Non-Core
KMXK_0A01020	Non-Core
KMXK_0B00750	Non-Core
KMXK_0B07000	Non-Core
KMXK_0E01770	Non-Core
KMXK_0C05000	Non-Core
KMXK_0A00190	Non-Core
KMXK_0E04850	Non-Core
KMXK_0E00850	Non-Core
KMXK_0A01560	Non-Core
KMXK_0D02610	Non-Core
KMXK_0G01180	Non-Core
KMXK_0C03330	Non-Core
KMXK_0E00500	Non-Core
KMXK_0A00570	Non-Core
KMXK_0B01900	Non-Core
KMXK_0D01330	Non-Core
KMXK_0B06320	Non-Core
KMXK_0E02810	Non-Core
KMXK_0C05800	Non-Core
KMXK_0E04490	Non-Core
KMXK_0A08310	Non-Core
KMXK_0A06120	Non-Core
KMXK_0B01060	Non-Core
KMXK_0D03650	Non-Core
KMXK_0H01620	Non-Core
KMXK_0A03370	Non-Core
KMXK_0D03290	Non-Core
KMXK_0B01670	Non-Core
KMXK_0F05810	Non-Core
KMXK_0E04830	Non-Core
KMXK_0D02020	Non-Core
KMXK_0B00560	Non-Core
KMXK_0B01140	Non-Core
KMXK_0B06640	Non-Core
KMXK_0F03640	Non-Core
KMXK_0A00460	Non-Core
KMXK_0D04790	Non-Core
KMXK_0A01720	Non-Core
KMXK_0B00610	Non-Core
KMXK_0B05360	Non-Core
KMXK_0E01070	Non-Core
KMXK_0A02770	Non-Core
KMXK_0B08450	Non-Core
KMXK_0H01320	Non-Core
KMXK_0B02460	Non-Core
KMXK_0F02010	Non-Core
KMXK_0F00770	Non-Core
KMXK_0F05450	Non-Core
KMXK_0F03830	Non-Core
KMXK_0E04980	Non-Core
KMXK_0D03900	Non-Core
KMXK_0G02700	Non-Core
KMXK_0F05350	Non-Core
KMXK_0D00740	Non-Core
KMXK_0C00900	Non-Core
KMXK_0H02530	Non-Core
KMXK_0D03560	Non-Core
KMXK_0C01590	Non-Core
KMXK_0D06020	Non-Core
KMXK_0C05300	Non-Core
KMXK_0A05490	Non-Core
KMXK_0B06150	Non-Core
KMXK_0B00690	Non-Core
KMXK_0E00210	Non-Core
KMXK_0F03910	Non-Core
KMXK_0C06910	Non-Core
KMXK_0A06180	Non-Core
KMXK_0B08340	Non-Core
KMXK_0D03970	Non-Core
KMXK_0F01050	Non-Core
KMXK_0B06310	Non-Core
KMXK_0A04990	Non-Core
KMXK_0E06290	Non-Core
KMXK_0C06850	Non-Core
KMXK_0B01240	Non-Core
KMXK_0D04530	Non-Core
KMXK_0F00930	Non-Core
KMXK_0C03280	Non-Core
KMXK_0D06570	Non-Core
KMXK_0A04420	Non-Core
KMXK_0E00870	Non-Core
KMXK_0D05670	Non-Core
KMXK_0F05700	Non-Core
KMXK_0F00840	Non-Core
KMXK_0H00980	Non-Core
KMXK_0C06830	Non-Core
KMXK_0E05480	Non-Core
KMXK_0G00540	Non-Core
KMXK_0B04310	Non-Core
KMXK_0F03080	Non-Core
KMXK_0C01260	Non-Core
KMXK_0D04900	Non-Core
KMXK_0C04240	Non-Core
KMXK_0A00880	Non-Core
KMXK_0F01100	Non-Core
KMXK_0C04860	Non-Core
KMXK_0B07870	Non-Core
KMXK_0B00240	Non-Core
KMXK_0D04060	Non-Core
KMXK_0E05060	Non-Core
KMXK_0B01760	Non-Core
KMXK_0G03130	Non-Core
KMXK_0C05400	Non-Core
KMXK_0F01520	Non-Core
KMXK_0F04760	Non-Core
KMXK_0A06320	Non-Core
KMXK_0A04070	Non-Core
KMXK_0G00880	Non-Core
KMXK_0H01200	Non-Core
KMXK_0B00270	Non-Core
KMXK_0D03250	Non-Core
KMXK_0A02070	Non-Core
KMXK_0D01730	Non-Core
KMXK_0B04390	Non-Core
KMXK_0C01450	Non-Core
KMXK_0D02930	Non-Core
KMXK_0D01650	Non-Core
KMXK_0D06430	Non-Core
KMXK_0D03810	Non-Core
KMXK_0H04200	Non-Core
KMXK_0E02080	Non-Core
KMXK_0D04240	Non-Core
KMXK_0E04080	Non-Core
KMXK_0A07160	Non-Core
KMXK_0A05000	Non-Core
KMXK_0G04180	Non-Core
KMXK_0A02560	Non-Core
KMXK_0C05120	Non-Core
KMXK_0G02400	Non-Core
KMXK_0E04590	Non-Core
KMXK_0D01620	Non-Core
KMXK_0H00220	Non-Core
KMXK_0E02260	Non-Core
KMXK_0D03940	Non-Core
KMXK_0A06620	Non-Core
KMXK_0C01320	Non-Core
KMXK_0H01570	Non-Core
KMXK_0D01920	Non-Core
KMXK_0C06030	Non-Core
KMXK_0H03240	Non-Core
KMXK_0B00320	Non-Core
KMXK_0G03370	Non-Core
KMXK_0B06530	Non-Core
KMXK_0F03970	Non-Core
KMXK_0B07050	Non-Core
KMXK_0C05020	Non-Core
KMXK_0E01240	Non-Core
KMXK_0E05380	Non-Core
KMXK_0F01630	Non-Core
KMXK_0E02970	Non-Core
KMXK_0F03650	Non-Core
KMXK_0G03870	Non-Core
KMXK_0B05600	Non-Core
KMXK_0A00420	Non-Core
KMXK_0D06220	Non-Core
KMXK_0B06050	Non-Core
KMXK_0F04950	Non-Core
KMXK_0G02680	Non-Core
KMXK_0H00630	Non-Core
KMXK_0H04180	Non-Core
KMXK_0C02920	Non-Core
KMXK_0G00170	Non-Core
KMXK_0D01840	Non-Core
KMXK_0D01790	Non-Core
KMXK_0C01470	Non-Core
KMXK_0H02980	Non-Core
KMXK_0F00750	Non-Core
KMXK_0B02050	Non-Core
KMXK_0H03200	Non-Core
KMXK_0A05690	Non-Core
KMXK_0A04090	Non-Core
KMXK_0B01440	Non-Core
KMXK_0A02500	Non-Core
KMXK_0B08370	Non-Core
KMXK_0A04080	Non-Core
KMXK_0B04450	Non-Core
KMXK_0E00330	Non-Core
KMXK_0H04190	Non-Core
KMXK_0B02640	Non-Core
KMXK_0C05190	Non-Core
KMXK_0B07990	Non-Core
KMXK_0A07680	Non-Core
KMXK_0E00240	Non-Core
KMXK_0F00430	Non-Core
KMXK_0F00120	Non-Core
KMXK_0D03300	Non-Core
KMXK_0A07210	Non-Core
KMXK_0B01310	Non-Core
KMXK_0G00790	Non-Core
KMXK_0F01610	Non-Core
KMXK_0F03500	Non-Core
KMXK_0F05600	Non-Core
KMXK_0H02520	Non-Core
KMXK_0E02550	Non-Core
KMXK_0B06600	Non-Core
KMXK_0F05580	Non-Core
KMXK_0D04340	Non-Core
KMXK_0B06200	Non-Core
KMXK_0F04090	Non-Core
KMXK_0F01810	Non-Core
KMXK_0A01930	Non-Core
KMXK_0G02520	Non-Core
KMXK_0D05910	Non-Core
KMXK_0A03890	Non-Core
KMXK_0F00160	Non-Core
KMXK_0A00230	Non-Core
KMXK_0A08190	Non-Core
KMXK_0C04490	Non-Core
KMXK_0C06390	Non-Core
KMXK_0A07080	Non-Core
KMXK_0B01290	Non-Core
KMXK_0D06140	Non-Core
KMXK_0C01940	Non-Core
KMXK_0H01340	Non-Core
KMXK_0H03640	Non-Core
KMXK_0C04170	Non-Core
KMXK_0A06500	Non-Core
KMXK_0B05380	Non-Core
KMXK_0B07310	Non-Core
KMXK_0B07390	Non-Core
KMXK_0C07210	Non-Core
KMXK_0D05290	Non-Core
KMXK_0G04130	Non-Core
KMXK_0D05430	Non-Core
KMXK_0A03190	Non-Core
KMXK_0G02150	Non-Core
KMXK_0C01180	Non-Core
KMXK_0B01470	Non-Core
KMXK_0C03660	Non-Core
KMXK_0A02870	Non-Core
KMXK_0F00230	Non-Core
KMXK_0E02680	Non-Core
KMXK_0E00960	Non-Core
KMXK_0B01650	Non-Core
KMXK_0G00990	Non-Core
KMXK_0D00440	Non-Core
KMXK_0B04060	Non-Core
KMXK_0C03980	Non-Core
KMXK_0B04300	Non-Core
KMXK_0D00660	Non-Core
KMXK_0D05210	Non-Core
KMXK_0B04670	Non-Core
KMXK_0C04910	Non-Core
KMXK_0B06520	Non-Core
KMXK_0F00340	Non-Core
KMXK_0C05330	Non-Core
KMXK_0F05850	Non-Core
KMXK_0C02450	Non-Core
KMXK_0H02310	Non-Core
KMXK_0G04310	Non-Core
KMXK_0E03120	Non-Core
KMXK_0G02440	Non-Core
KMXK_0A05510	Non-Core
KMXK_0B02260	Non-Core
KMXK_0B03800	Non-Core
KMXK_0D02390	Non-Core
KMXK_0F05160	Non-Core
KMXK_0C06730	Non-Core
KMXK_0A02820	Non-Core
KMXK_0A04260	Non-Core
KMXK_0H02910	Non-Core
KMXK_0F02420	Non-Core
KMXK_0C03860	Non-Core
KMXK_0B00200	Non-Core
KMXK_0F00290	Non-Core
KMXK_0A03700	Non-Core
KMXK_0A01470	Non-Core
KMXK_0C01140	Non-Core
KMXK_0B00920	Non-Core
KMXK_0A06060	Non-Core
KMXK_0D04320	Non-Core
KMXK_0A03040	Non-Core
KMXK_0E05720	Non-Core
KMXK_0H02090	Non-Core
KMXK_0B01660	Non-Core
KMXK_0A01660	Non-Core
KMXK_0E03330	Non-Core
KMXK_0D04000	Non-Core
KMXK_0F05660	Non-Core
KMXK_0G03250	Non-Core
KMXK_0A05440	Non-Core
KMXK_0D01510	Non-Core
KMXK_0B05520	Non-Core
KMXK_0D01040	Non-Core
KMXK_0E00520	Non-Core
KMXK_0E05570	Non-Core
KMXK_0C05130	Non-Core
KMXK_0B03430	Non-Core
KMXK_0G03340	Non-Core
KMXK_0B05800	Non-Core
KMXK_0C07060	Non-Core
KMXK_0F03590	Non-Core
KMXK_0H02220	Non-Core
KMXK_0A06370	Non-Core
KMXK_0H00340	Non-Core
KMXK_0C03950	Non-Core
KMXK_0A03840	Non-Core
KMXK_0H01040	Non-Core
KMXK_0B04490	Non-Core
KMXK_0H00870	Non-Core
KMXK_0B05740	Non-Core
KMXK_0H00350	Non-Core
KMXK_0F02880	Non-Core
KMXK_0C01100	Non-Core
KMXK_0F01390	Non-Core
KMXK_0F05150	Non-Core
KMXK_0C00160	Non-Core
KMXK_0C01410	Non-Core
KMXK_0A05380	Non-Core
KMXK_0D03550	Non-Core
KMXK_0B00940	Non-Core
KMXK_0F05530	Non-Core
KMXK_0F04200	Non-Core
KMXK_0D03270	Non-Core
KMXK_0A06850	Non-Core
KMXK_0C05370	Non-Core
KMXK_0F03700	Non-Core
KMXK_0H00830	Non-Core
KMXK_0C01030	Non-Core
KMXK_0E03390	Non-Core
KMXK_0C07300	Non-Core
KMXK_0A04680	Non-Core
KMXK_0B04950	Non-Core
KMXK_0D05270	Non-Core
KMXK_0G03910	Non-Core
KMXK_0A04270	Non-Core
KMXK_0H01490	Non-Core
KMXK_0B07850	Non-Core
KMXK_0A01530	Non-Core
KMXK_0H00460	Non-Core
KMXK_0E05500	Non-Core
KMXK_0B04400	Non-Core
KMXK_0H00910	Non-Core
KMXK_0G01040	Non-Core
KMXK_0E00600	Non-Core
KMXK_0H00260	Non-Core
KMXK_0C05790	Non-Core
KMXK_0C00270	Non-Core
KMXK_0C06290	Non-Core
KMXK_0B02900	Non-Core
KMXK_0D05880	Non-Core
KMXK_0D00910	Non-Core
KMXK_0C07240	Non-Core
KMXK_0A02570	Non-Core
KMXK_0E02190	Non-Core
KMXK_0F04870	Non-Core
KMXK_0G02880	Non-Core
KMXK_0B02320	Non-Core
KMXK_0F02170	Non-Core
KMXK_0C06940	Non-Core
KMXK_0A02780	Non-Core
KMXK_0F04250	Non-Core
KMXK_0B06910	Non-Core
KMXK_0G02530	Non-Core
KMXK_0A03950	Non-Core
KMXK_0C06240	Non-Core
KMXK_0D02710	Non-Core
KMXK_0B08090	Non-Core
KMXK_0H00950	Non-Core
KMXK_0F00620	Non-Core
KMXK_0B05370	Non-Core
KMXK_0A08280	Non-Core
KMXK_0B04590	Non-Core
KMXK_0A02760	Non-Core
KMXK_0E00410	Non-Core
KMXK_0A04030	Non-Core
KMXK_0E03080	Non-Core
KMXK_0E05980	Non-Core
KMXK_0B05880	Non-Core
KMXK_0E05800	Non-Core
KMXK_0B05460	Non-Core
KMXK_0A03470	Non-Core
KMXK_0C06120	Non-Core
KMXK_0E04630	Non-Core
KMXK_0F02030	Non-Core
KMXK_0C01270	Non-Core
KMXK_0D00640	Non-Core
KMXK_0E03920	Non-Core
KMXK_0F02390	Non-Core
KMXK_0H01820	Non-Core
KMXK_0H02340	Non-Core
KMXK_0B06060	Non-Core
KMXK_0C01830	Non-Core
KMXK_0D03850	Non-Core
KMXK_0F00870	Non-Core
KMXK_0H00450	Non-Core
KMXK_0D04370	Non-Core
KMXK_0D04050	Non-Core
KMXK_0E00680	Non-Core
KMXK_0B05810	Non-Core
KMXK_0A02980	Non-Core
KMXK_0C00820	Non-Core
KMXK_0A03180	Non-Core
KMXK_0A02840	Non-Core
KMXK_0D03730	Non-Core
KMXK_0G02640	Non-Core
KMXK_0A07350	Non-Core
KMXK_0A06840	Non-Core
KMXK_0B07230	Non-Core
KMXK_0A04360	Non-Core
KMXK_0A04150	Non-Core
KMXK_0A01120	Non-Core
KMXK_0A02740	Non-Core
KMXK_0E01520	Non-Core
KMXK_0C02240	Non-Core
KMXK_0A01900	Non-Core
KMXK_0H04090	Non-Core
KMXK_0E04720	Non-Core
KMXK_0G01650	Non-Core
KMXK_0D01110	Non-Core
KMXK_0A04210	Non-Core
KMXK_0E01780	Non-Core
KMXK_0F01720	Non-Core
KMXK_0F02640	Non-Core
KMXK_0A07270	Non-Core
KMXK_0A02370	Non-Core
KMXK_0D05320	Non-Core
KMXK_0D01700	Non-Core
KMXK_0F03860	Non-Core
KMXK_0B00410	Non-Core
KMXK_0E05160	Non-Core
KMXK_0C03360	Non-Core
KMXK_0A04880	Non-Core
KMXK_0F02230	Non-Core
KMXK_0B03370	Non-Core
KMXK_0D05460	Non-Core
KMXK_0C06540	Non-Core
KMXK_0E00340	Non-Core
KMXK_0A06400	Non-Core
KMXK_0F04510	Non-Core
KMXK_0H01110	Non-Core
KMXK_0B07280	Non-Core
KMXK_0D05240	Non-Core
KMXK_0A07320	Non-Core
KMXK_0D02400	Non-Core
KMXK_0A03830	Non-Core
KMXK_0G02460	Non-Core
KMXK_0E05140	Non-Core
KMXK_0D05750	Non-Core
KMXK_0E06220	Non-Core
KMXK_0A06030	Non-Core
KMXK_0A07860	Non-Core
KMXK_0E04950	Non-Core
KMXK_0B01590	Non-Core
KMXK_0A07150	Non-Core
KMXK_0A07250	Non-Core
KMXK_0C02300	Non-Core
KMXK_0B04020	Non-Core
KMXK_0C01760	Non-Core
KMXK_0E05150	Non-Core
KMXK_0G03200	Non-Core
KMXK_0D03980	Non-Core
KMXK_0H02630	Non-Core
KMXK_0A05020	Non-Core
KMXK_0H02700	Non-Core
KMXK_0B07470	Non-Core
KMXK_0F04630	Non-Core
KMXK_0A03780	Non-Core
KMXK_0B07740	Non-Core
KMXK_0C06350	Non-Core
KMXK_0D02590	Non-Core
KMXK_0G01560	Non-Core
KMXK_0G03820	Non-Core
KMXK_0B01890	Non-Core
KMXK_0B08010	Non-Core
KMXK_0B01910	Non-Core
KMXK_0A00350	Non-Core
KMXK_0H03250	Non-Core
KMXK_0B03960	Non-Core
KMXK_0C01250	Non-Core
KMXK_0A07340	Non-Core
KMXK_0H04140	Non-Core
KMXK_0D04970	Non-Core
KMXK_0G00350	Non-Core
KMXK_0D05560	Non-Core
KMXK_0H03530	Non-Core
KMXK_0E04240	Non-Core
KMXK_0A06040	Non-Core
KMXK_0G00780	Non-Core
KMXK_0B00620	Non-Core
KMXK_0G02470	Non-Core
KMXK_0B02600	Non-Core
KMXK_0D05250	Non-Core
KMXK_0G04000	Non-Core
KMXK_0A00990	Non-Core
KMXK_0C06210	Non-Core
KMXK_0C06520	Non-Core
KMXK_0H04260	Non-Core
KMXK_0B04630	Non-Core
KMXK_0C04450	Non-Core
KMXK_0H03870	Non-Core
KMXK_0A06910	Non-Core
KMXK_0H03660	Non-Core
KMXK_0A07600	Non-Core
KMXK_0A02180	Single-Core
KMXK_0E04560	Single-Core
KMXK_0F03530	Single-Core
KMXK_0B08020	Single-Core
KMXK_0C02810	Single-Core
KMXK_0D02410	Single-Core
KMXK_0C03870	Single-Core
KMXK_0B00950	Single-Core
KMXK_0B05350	Single-Core
KMXK_0C05760	Single-Core
KMXK_0H03150	Single-Core
KMXK_0C01790	Single-Core
KMXK_0F04590	Single-Core
KMXK_0G01730	Single-Core
KMXK_0D05300	Single-Core
KMXK_0A01820	Single-Core
KMXK_0F04010	Single-Core
KMXK_0D03620	Single-Core
KMXK_0B05110	Single-Core
KMXK_0G02080	Single-Core
KMXK_0A02110	Single-Core
KMXK_0C06000	Single-Core
KMXK_0E05880	Single-Core
KMXK_0A04640	Single-Core
KMXK_0B07560	Single-Core
KMXK_0F02930	Single-Core
KMXK_0A06780	Single-Core
KMXK_0G01160	Single-Core
KMXK_0F05200	Single-Core
KMXK_0C03210	Single-Core
KMXK_0A06690	Single-Core
KMXK_0B01700	Single-Core
KMXK_0G01880	Single-Core
KMXK_0A05420	Single-Core
KMXK_0G01820	Single-Core
KMXK_0F03740	Single-Core
KMXK_0C04090	Single-Core
KMXK_0E05660	Single-Core
KMXK_0D04860	Single-Core
KMXK_0A01810	Single-Core
KMXK_0C03060	Single-Core
KMXK_0E00630	Single-Core
KMXK_0C05510	Single-Core
KMXK_0H04230	Single-Core
KMXK_0F01000	Single-Core
KMXK_0A04440	Single-Core
KMXK_0A07020	Single-Core
KMXK_0A01280	Single-Core
KMXK_0A05120	Single-Core
KMXK_0A04540	Single-Core
KMXK_0A04290	Single-Core
KMXK_0G02160	Single-Core
KMXK_0E04420	Single-Core
KMXK_0A04560	Single-Core
KMXK_0E03360	Single-Core
KMXK_0F00190	Single-Core
KMXK_0C01930	Single-Core
KMXK_0E02590	Single-Core
KMXK_0C02860	Single-Core
KMXK_0A01450	Single-Core
KMXK_0A03460	Single-Core
KMXK_0F04460	Single-Core
KMXK_0B04270	Single-Core
KMXK_0G02760	Single-Core
KMXK_0C02740	Single-Core
KMXK_0F04720	Single-Core
KMXK_0C00620	Single-Core
KMXK_0F05420	Single-Core
KMXK_0D05890	Single-Core
KMXK_0D06520	Single-Core
KMXK_0H03020	Single-Core
KMXK_0B01640	Single-Core
KMXK_0B06700	Single-Core
KMXK_0A07130	Single-Core
KMXK_0E01350	Single-Core
KMXK_0F00700	Single-Core
KMXK_0C03090	Single-Core
KMXK_0B02110	Single-Core
KMXK_0E02480	Single-Core
KMXK_0A06230	Single-Core
KMXK_0A05930	Single-Core
KMXK_0D02780	Single-Core
