V1	V2	V3
YALI1_C07239g	4.17094803696906e-05	5.25473268665856e-05	3.87470522286677e-05
YALI1_F17949g	1.77562096570235e-05	2.26159133946116e-05	2.68826512222965e-05
YALI1_C15489g	2.08816215682277e-05	2.05117228014002e-05	3.58372959014015e-05
YALI1_B19576g	1.73791709370868e-05	1.40311263267781e-05	8.79874028429305e-06
YALI1_B00525g	3.89494843396164e-06	4.06852062205702e-06	1.9617510497307e-06
YALI1_B26984g	1.69381394920835e-05	1.69745586999431e-05	9.44350374566416e-06
YALI1_E38243g	2.56981733522053e-05	2.69785732254109e-05	1.99758956982475e-05
YALI1_C25307g	2.30768344094647e-05	3.14301198534115e-05	2.2185517941172e-05
YALI1_A18344g	7.00181775579446e-06	5.50756547543939e-06	1.15711407670266e-05
YALI1_E03672g	9.76250134574945e-06	6.25874219282133e-06	1.24851565998849e-05
YALI1_F06904g	5.72479563579528e-06	5.78045665236676e-06	1.18710099463478e-05
YALI1_F03778g	2.26742843936507e-05	1.9516045440469e-05	3.29811401233219e-05
YALI1_D01298g	1.0813099377145e-05	9.83895336868155e-06	7.08414247067226e-06
YALI1_B18384g	4.41954129761531e-05	2.59756932485095e-05	3.0388158588149e-05
YALI1_C25352g	1.80609939550731e-05	2.75043833210666e-05	2.74088148508567e-05
YALI1_D09831g	8.79640354941836e-06	6.26813594839907e-06	5.14771996639268e-06
YALI1_C00615g	1.31464583298349e-05	7.25985290725482e-06	9.0459776145955e-06
YALI1_F32342g	4.72194501828624e-05	3.82953343025225e-05	3.27708992494413e-05
YALI1_B15692g	1.845197887941e-05	2.66323744529596e-05	3.02203194644899e-05
YALI1_F33579g	3.66973105542754e-05	1.7940238552499e-05	2.81932961108011e-05
YALI1_F24742g	1.23263984593215e-05	1.95477061535048e-05	1.41438563074905e-05
YALI1_E01286g	1.03943578632457e-05	1.51062024840851e-05	1.24536324770584e-05
YALI1_E17355g	2.14855232373142e-05	3.17798086746628e-05	2.51765625046834e-05
YALI1_D11343g	2.88485139613567e-05	3.44798788846901e-05	2.43978806349702e-05
YALI1_D03663g	1.5821712366801e-05	1.80292261848594e-05	2.48712230686518e-05
YALI1_B27777g	1.22989615743748e-05	1.33626173753799e-05	9.61867188855154e-06
YALI1_B20527g	1.13459329736912e-05	1.20179150650425e-05	7.61042745054115e-06
YALI1_E08114g	1.52849505007531e-05	1.14491793709247e-05	1.93801726180341e-05
YALI1_F12422g	2.75346754269102e-05	2.55077598817205e-05	4.68574820612515e-05
YALI1_C25829g	2.42131041568382e-06	4.67800957396781e-06	3.88729189045536e-06
YALI1_B02415g	5.76481837548479e-06	7.06418502817075e-06	1.07170962688305e-05
YALI1_F35542g	9.15424349022162e-06	6.54264054853556e-06	5.63801547038845e-06
YALI1_E05576g	7.40307214849691e-06	5.20858018302928e-06	4.42060577814394e-06
YALI1_C17238g	9.43606566531881e-06	1.49587592522334e-05	1.15788272750712e-05
YALI1_E04575g	1.5335332194384e-05	2.05079920544884e-05	1.31509798055546e-05
YALI1_A10934g	3.04057944827726e-05	3.89747474542101e-05	2.52378692861972e-05
YALI1_A21265g	2.532890278237e-05	2.0222707150019e-05	3.62228716788205e-05
YALI1_F03215g	5.86883436486486e-05	9.15735556267867e-05	7.57482988772705e-05
YALI1_F10633g	7.79323764779153e-06	1.38158768191104e-05	1.15396759933212e-05
YALI1_F15265g	3.28725146703087e-06	4.06353342511384e-06	6.80106529355607e-06
YALI1_D09785g	3.45420557265005e-05	2.03753325042952e-05	1.76824523112593e-05
YALI1_C16621g	2.52515049244651e-05	3.48350698595193e-05	2.57097438113812e-05
YALI1_F39645g	8.08481632051002e-06	4.21519097851848e-06	1.04615203419355e-05
YALI1_E08828g	7.79792509793663e-06	7.80603871496173e-06	5.68450985379248e-06
YALI1_D20768g	2.07893914543344e-05	2.83791034623486e-05	2.23383353585287e-05
YALI1_C10492g	4.19135561769752e-05	2.54284745361398e-05	4.31651579130885e-05
YALI1_A22440g	1.01180822499476e-05	1.49966142910253e-05	1.03137945832397e-05
YALI1_C30255g	3.71911011641291e-05	2.9524048906975e-05	2.46808510686193e-05
YALI1_E31351g	7.59300357588619e-06	5.88356511890082e-06	1.05495213666693e-05
YALI1_E23610g	5.22818122059648e-05	4.0352773257588e-05	7.24096287350076e-05
YALI1_D24649g	1.83255371613808e-05	1.33449639360634e-05	1.1017514318931e-05
YALI1_D02087g	1.13925729118341e-05	8.89271250844834e-06	1.7323088453863e-05
YALI1_E24886g	6.83990708781403e-06	3.69901560076238e-06	5.58621259627554e-06
YALI1_D35394g	6.73596508277583e-06	7.03438322436632e-06	1.17115076312196e-05
YALI1_E11674g	9.13312121318348e-06	9.50435431530399e-06	6.78757350050298e-06
YALI1_B05483g	2.59274736582392e-05	3.2335755787397e-05	2.36115563666744e-05
YALI1_E07535g	1.12401177225014e-05	1.50109514692736e-05	1.76551599026331e-05
YALI1_B07549g	1.11159601755251e-05	1.60392195104167e-05	1.23572358313785e-05
YALI1_F28633g	3.48183184222513e-06	2.17775512605216e-06	4.21506208054881e-06
YALI1_F26574g	1.41233775987659e-05	8.94138795553698e-06	1.68870461352996e-05
YALI1_E00437g	4.56001536895679e-06	3.52123038593666e-06	2.29077108707519e-06
YALI1_E27406g	2.14460440147551e-05	1.9230705725014e-05	1.49322959098512e-05
YALI1_A21720g	9.99482189301373e-06	1.35733661203126e-05	9.50273594046891e-06
YALI1_D02362g	1.37368001546634e-05	1.56967796031398e-05	1.173865523989e-05
YALI1_F15708g	7.15176139261319e-06	1.00165468459247e-05	8.49930944397386e-06
YALI1_F21362g	1.14225188195386e-05	1.61279606895933e-05	1.36361633167935e-05
YALI1_C17411g	9.69309735801222e-06	1.38017431306532e-05	1.34988850534832e-05
YALI1_A04561g	1.61459630156168e-05	1.42628365868709e-05	1.01830453727172e-05
YALI1_C07816g	1.05274869987226e-05	8.71488863054265e-06	6.39610640778634e-06
YALI1_D04901g	1.91896924549815e-05	1.21158353826894e-05	2.3983343717549e-05
YALI1_F12080g	6.5619226601341e-06	4.03861179422981e-06	7.89908642718117e-06
YALI1_C12845g	7.59814256175736e-06	1.13808312986057e-05	8.68891164211024e-06
YALI1_E19371g	2.75428490842449e-05	1.67383625847826e-05	2.81664567120836e-05
YALI1_F09289g	3.25153530893353e-05	4.57948455113934e-05	4.16513406888498e-05
YALI1_D32594g	2.65330838613537e-05	4.10663150689535e-05	3.13345889979936e-05
YALI1_D28842g	8.55410028630565e-06	4.52644585214358e-06	9.53837153941711e-06
YALI1_E29512g	2.2678162945635e-05	1.34716339064389e-05	1.89706675179839e-05
YALI1_A10907g	2.31535523270554e-05	2.66607511187695e-05	1.8820493902978e-05
YALI1_B06447g	6.24518437798503e-06	5.09104664462981e-06	9.28962139299204e-06
YALI1_D13686g	7.72637618807362e-06	1.07041155029953e-05	6.76229365579869e-06
YALI1_E17258g	3.55680890505092e-06	3.96801239095151e-06	2.79075478761114e-06
YALI1_D19039g	1.25605649609611e-05	1.52046548772794e-05	1.04810980579787e-05
YALI1_E02007g	4.361336782749e-05	6.62721666509959e-05	5.9547246306118e-05
YALI1_C03988g	7.88871467152843e-06	1.2046119086893e-05	1.00320928287415e-05
YALI1_D22157g	2.80535678658094e-06	3.41656516840888e-06	2.1634309082302e-06
YALI1_C21603g	8.9671772575695e-06	6.10445223997957e-06	5.06504799917772e-06
YALI1_F09017g	6.62879281257943e-05	4.58485160507447e-05	4.41291474324475e-05
YALI1_B29528g	1.00307590585588e-05	1.10914419416393e-05	1.59874324368291e-05
YALI1_B18311g	3.42887063329419e-06	3.15124103981728e-06	6.03113707219141e-06
YALI1_D14915g	9.03342060243496e-06	8.30200050591457e-06	1.63265938648256e-05
YALI1_F31672g	2.36552621872431e-05	1.4434674697413e-05	2.24772734439942e-05
YALI1_D12750g	2.24034257684575e-05	2.44639616624987e-05	3.55552374133433e-05
YALI1_E16950g	4.56303553507612e-06	5.67670486629864e-06	8.16457424321308e-06
YALI1_F06262g	4.75251296986605e-06	3.32598439369677e-06	2.8339804556172e-06
YALI1_D07427g	6.25033403267321e-06	3.72271837831107e-06	5.44376536439553e-06
YALI1_F23024g	2.58689507819179e-05	1.8782351000538e-05	3.11920503995188e-05
YALI1_E27196g	7.21915686452843e-06	8.82808983980013e-06	1.18065833035532e-05
YALI1_F35591g	2.78634376010326e-05	3.92818475791848e-05	3.3273119753089e-05
YALI1_E12987g	9.7073233435215e-06	1.27652355156058e-05	1.24584227447211e-05
YALI1_F38339g	9.76306760762719e-06	1.37333319143719e-05	1.30220894053808e-05
YALI1_D03865g	1.88915245081895e-05	1.27609829437869e-05	1.2786067776697e-05
YALI1_B15655g	3.97077054728847e-06	4.2442368364901e-06	2.88738778247145e-06
YALI1_A02263g	2.88199325089158e-06	3.52430288107204e-06	2.37772443985684e-06
YALI1_A21913g	4.9047947076967e-06	3.07147622999242e-06	5.08134677496678e-06
YALI1_C22835g	9.86918790771009e-06	5.92570325965641e-06	6.58181692771965e-06
YALI1_F17004g	7.83527308657425e-06	4.76947650192311e-06	7.1953892424399e-06
YALI1_D03904g	4.58361157250562e-06	3.28474020453482e-06	5.39044947196031e-06
