GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
CENPK1137D_3443	P40029	YER042W	7.73198668499871	7.69536469792333	7.69698445282577	7.91123408154432	7.8629771376646	7.85957062179008	7.80648931948291	7.77524156483374	7.74669305686341	7.47199413957408	7.40571050925483	7.35963766033947
CENPK1137D_2826	P28777	YGL148W	6.97300257636857	6.89550045905465	6.83518259356826	6.84377532327424	6.7508721900181	6.70023181039683	6.78050033043494	6.68391053916129	6.66531128181316	6.6821893869864	6.61265196292574	6.545162750701
CENPK1137D_2933	P53184	YGL037C	7.83700050905333	7.83570484069916	7.88446360283397	8.11363397333879	8.10250655256767	8.12772550907892	7.95868763714312	7.94228825607073	7.90217026470324	8.00822396231476	8.00054131865089	7.95558305388996
CENPK1137D_1128	P07149	YKL182W	6.93583749447068	6.83096260161599	6.93231915610949	6.91144295655594	6.88986310093704	7.04442007661047	6.91122748277151	6.92742312568077	7.0874526926524	6.5159348133466	6.57417639125534	6.53786008720887
CENPK1137D_2334	P30624	YOR317W	6.54796089884761	6.57386129070288	6.47820214780484	6.55747317187086	6.55247812449561	6.49744644386185	6.40453818867307	6.40326127411532	6.37131300713346	6.34034656702678	6.32323834250245	6.31064123340884
CENPK1137D_5253	P32468	YHR107C	7.40579306335466	7.44548050426727	7.4325717542375	7.46679820003448	7.44781479029029	7.48076509900611	7.45194142783416	7.41119088173896	7.39273147547014	7.28635565295612	7.27114321710333	7.27183771548524
CENPK1137D_2362	P52489	YOR347C	6.17078284375838	6.2969828256273	6.36476344387833	6.53036997947011	6.54320681194167	6.61932481920185	6.31001495611955	6.3219726982934	6.32022605887629	6.11287032049646	6.273694575128	6.25849080296952
CENPK1137D_4837	P38351	YBR279W	6.13843787486793	6.25267993122325	6.34396999204796	6.4297987892482	6.48813081866499	6.47086684848211	6.35821363549808	6.4201349243421	6.37802745834985	6.46842048796095	6.55084416593672	6.56008423257087
CENPK1137D_2487	P40168	YNL195C	6.43350086265887	6.56781904032504	6.56238621525714	7.00364543046631	6.92525395074917	7.00844328905458	6.65376218395973	6.70314053139829	6.74741239695039	6.22106318402543	6.30895219207917	NA
CENPK1137D_876	P54113	YLR028C	6.4920948448527	6.46935140921167	6.54094115104432	6.61542797035374	6.61324732684695	6.62771837093222	6.5167861031194	6.54411584253026	6.51387137202923	6.39763674957046	6.4323694659922	6.4513756743977
CENPK1137D_1138	P36049	YKL172W	6.72403262181517	6.72539197303662	6.80939134578968	6.79346650949939	6.77100633666871	6.81778203484798	6.9584352177225	6.95139977249442	6.97808813835706	6.94154580630795	6.96485711626191	6.9826448346499
CENPK1137D_3400	P43598	YFR017C	6.20806604277457	6.28798143874834	6.29556434445706	6.57020142215547	6.5883816528845	6.59209897709451	6.42207069928667	6.45165971879098	6.47170128999088	6.14727502601645	6.15784967444849	6.12835280224539
CENPK1137D_5028	P07278	YIL033C	6.94823490291813	7.00458632863604	7.00021369207092	7.10220341206918	7.1272642203285	7.12699230945179	6.9833137145825	7.00594586895474	7.01426808901989	6.87064612109748	6.8940960207663	6.81794178615208
CENPK1137D_5424	P38765	YHR029C	7.19150700036034	7.20126140782951	7.18862769735557	7.11945906812789	7.13290102207211	7.1534828940688	7.22417152171713	7.19342534268237	7.19977288179969	6.92443724098065	6.97557456286577	6.85795221113912
CENPK1137D_1572	P53551	YPL127C	6.57423738457339	6.58664632260427	6.61519809452813	6.49930360538681	6.45547475842796	6.53063999798709	6.68076090673269	6.70534692824716	6.62850322646887	6.15980972998862	6.13174588693855	6.215070738289
CENPK1137D_3820	Q12165	YDL004W	7.86843810402045	7.90611829564257	7.94468048803427	7.88362854619416	7.87964380134533	7.83849348013022	7.87426943559301	7.86847842227578	7.95311701377398	8.06148273753399	8.07487130381711	8.09363941340348
CENPK1137D_1398	P00445	YJR104C	6.76275323194731	6.74051213191706	6.69056161244425	7.03143373148946	7.00299937463837	6.95883921105787	6.92464923218711	6.901738042468	6.84061823665576	6.48535120153164	6.45384311638594	6.37956292833313
CENPK1137D_361	Q04869	YMR315W	7.73501489711805	7.69910057801041	7.66361986168137	7.62751239339694	7.67989836699497	7.60763823464667	7.74502913356063	7.71372213896032	7.72985205065675	7.56643344915246	7.48465407335179	7.52092023558694
CENPK1137D_2935	P53066	YGL242C	6.42313164383736	6.47528221388113	6.51840177025131	6.66079197863645	6.64957887526498	6.63544684388904	6.52676141433033	6.5191091113799	6.49267997000762	6.43429050882923	6.4106883253627	6.38709172503851
CENPK1137D_3157	P00359	YGR192C	6.69115775031018	6.6206985425501	6.65842474058662	6.77349448807583	6.71090741780537	6.6717687648516	6.80509026532042	6.82378988028457	6.81161604974654	6.97047866767345	6.91666900274439	6.89511125996839
CENPK1137D_4932	P39724	YAL046C	6.34245879518276	6.2546895367664	6.34666349796171	6.0549772883251	5.95105594983586	5.93988422194797	6.18939129145031	6.28793534486045	6.44372469276907	6.58278828537121	6.68534176856742	6.65684131401219
CENPK1137D_4748	P12709	YBR196C	6.91598491912813	6.81134751167536	6.71881478367725	7.13326636667403	6.92199299014913	6.93964898171097	6.99511725401332	6.90312478584171	6.76966932415086	7.13953153683031	7.0709291159172	6.95211103810718
CENPK1137D_5435	P38694	YHR039C	7.06321326682589	7.11594078181684	7.11671561582013	6.91790576742228	6.92847162364126	6.94024289170564	7.01335683836824	7.04258420248613	7.05461391735494	7.04942578293936	7.02315783988118	7.05224838890131
CENPK1137D_1819	Q06494	YPR127W	7.51724665902695	7.54861416707416	7.5728548028475	7.78807816833684	7.81268651927554	7.82871258380729	7.75117068689571	7.77752706680088	7.78277396589495	7.36041262151425	7.37857955852928	7.37182496569226
CENPK1137D_984	P20484	YKL021C	7.86097877522688	7.80358677016606	7.83657682708588	7.68135718472647	7.72037589611552	7.82626309700468	7.95485255159933	7.97878787502525	7.96314244773735	8.03544324691727	8.06164706781792	8.10405609300777
CENPK1137D_4048	P04911	YDR225W	9.05270527655653	8.96789456875072	8.9134582301113	9.0663558304907	8.95666589041654	8.87375478484401	8.96684122878031	8.94510184927868	8.82367762689746	8.75236026314975	8.71863267036632	8.68295897743296
CENPK1137D_1846	Q06449	YPR154W	7.13534800041301	7.19090903685127	7.18565335629369	7.33251860383041	7.37446733310925	7.33220541906594	7.10165468353653	7.15827302221249	7.16369040043916	7.12093273145131	7.16478249400782	7.19213225303684
CENPK1137D_583	Q05785	YLR206W	6.00377233201328	6.03404444593655	6.10338128145269	6.25377856785239	6.22657790802346	6.19923465245928	6.11435655141726	6.12297579644325	6.11154214678164	5.92546592498	5.83000135135635	5.8970866316728
CENPK1137D_3636	P39994	YEL020C	6.5127544148982	6.52357031130918	6.58062505014931	6.63227218785006	6.57249775345378	6.38280085746092	6.78773955314319	6.74008451822414	6.65577402601357	7.06151170514928	7.08454495913392	7.06061144541347
CENPK1137D_899	P14904	YKL103C	6.94576718950532	6.97831135031163	6.98638331958553	6.8837617482899	6.9067334315381	6.90664933038039	6.75182997535092	6.76572070841174	6.83125073049642	6.57922566018945	6.56877549000447	6.60093662221985
CENPK1137D_3367	P35191	YFL016C	6.33330486630511	6.30101153333751	6.29749907922591	6.5523257282289	6.51305145010219	6.53321567395628	6.32551730659551	6.32635913438318	6.31977302774744	6.4177920552164	6.45717378238909	6.4573931974233
CENPK1137D_2580	P01120	YNL098C	6.65651320894096	6.69818445197653	6.68915748862493	6.72204943389562	6.81371683887154	6.75783637214901	6.47420657895176	6.53405658510166	6.59608644408338	6.43355945437249	6.48587584388195	6.49265942617933
CENPK1137D_4342	Q12034	YDR515W	6.54503335417583	6.60876576390419	6.73643028786685	6.77046646967477	6.76766816026877	6.88631742554094	6.78284351764213	6.8386573737146	6.86934554522193	6.93560632129006	6.98035649763139	7.04889499235786
CENPK1137D_225	P49095	YMR189W	7.02098610083313	7.02492702726908	7.01085762393394	6.82235245275934	6.80832147037126	6.8573671080007	7.06592137477197	7.05282750094927	7.00046358024549	6.67902957854069	6.69835386487575	6.69738451069655
CENPK1137D_717	Q06142	YLR347C	6.77536807110072	6.74460470456932	6.64934878483928	7.17549713010615	7.07587202372431	7.09815206695218	7.09140812594313	7.06522375537725	6.92615123859253	7.04142191306976	6.99910680895653	6.93432689849584
CENPK1137D_44	P54781	YMR015C	7.22727114266804	7.28409783868117	7.22386388416633	6.87889554833645	6.87986171421572	6.8608644495459	7.18160044220072	7.20108316264786	7.225718195846	7.09342393736132	7.07445464407005	7.07852028003696
CENPK1137D_4572			7.07195394292216	7.11402234502752	7.10491760234976	7.06111439190379	7.13880286245071	7.0655008357708	6.8445510166172	6.90898844316385	7.07445874595423	6.54058177177251	6.51953785291658	6.56299283014498
CENPK1137D_3127	P39935	YGR162W	7.39152618208325	7.33811663550665	7.42168930205288	7.4414618857065	7.39027761775944	7.44317737127093	7.47967263194439	7.48733401770482	7.49268269373314	7.60545210026084	7.61622536041858	7.65930771504484
CENPK1137D_1004	P36105	YKL006W	8.52667234810104	8.55808460758865	8.56449801023999	8.45415975661233	8.47693399676554	8.48742239998167	8.604898221225	8.61651715858851	8.60648372035618	8.55291749911052	8.56628339574779	8.58075410678294
CENPK1137D_4730	P38295	YBR177C	7.06279264090877	6.98657494702224	7.08382606004375	6.82328656238834	6.86089006047949	6.84891963138701	6.97586422246968	7.00364600152926	6.99917747683615	6.72281816148374	6.8191243720064	6.86622566196498
CENPK1137D_5391	P37299	YHR001W-A	7.65040994652494	7.71102164729206	7.78080627189004	7.65818236023628	7.68966028816694	7.75525805979867	7.77483367707032	7.80799116611287	7.79904854201962	7.82318322075049	7.83921239337308	7.88346442393069
CENPK1137D_4723	P32590	YBR169C	6.89761432289009	6.91737583839352	6.92986721084705	7.12757363679932	7.14354732132874	7.14198530508304	7.00231779478723	7.03521244976492	7.01726803646607	6.8490642028407	6.8807869785411	6.86093215512559
CENPK1137D_3408	P38635	YFR025C	6.39477761409764	6.49661768970953	6.53374363270493	6.5451516315425	6.66321821833279	6.61129754356131	6.39291716415786	6.50326426008333	6.54545499415694	6.25014844276607	6.24514284798313	NA
CENPK1137D_2041	P38910	YOR020C	8.24130051504052	8.21088885585883	8.2276128661642	8.6049932425317	8.58649241824916	8.59823464883759	8.35154139532486	8.35063134873601	8.30703746541789	8.45205603146299	8.4683192828514	8.44717742505387
CENPK1137D_2200	P33330	YOR184W	7.88497599315813	7.92801074519259	7.93619608144555	7.94874620585971	7.98266693001586	7.96843481067304	7.89624571891908	7.90212254291816	7.90096217320201	8.0325554747263	8.06849350397121	8.04885213816473
CENPK1137D_1857	P06780	YPR165W	7.82079254803156	7.88510413841132	7.93000871468321	7.893497165192	7.91407850587704	7.97017689625277	7.92876943632069	7.96579754561506	7.97662055033126	7.75623691640254	7.7715141345538	7.81714517027521
CENPK1137D_3310	P32451	YGR286C	6.65784642411319	6.68848413327347	6.75054541676804	6.58798235743803	6.54494541656183	6.62229394441269	6.68445036383133	6.6960185927555	6.73485662119185	6.84653245976714	6.91748271415505	6.97045834439322
CENPK1137D_2929	P0C5N3	YGL041W-A	6.68110313206531	6.65911819355437	6.65894716845178	6.91438941487528	6.8706069048624	7.1039829138073	6.58853998597702	6.69358480140015	6.68441667588103	6.4353467618649	6.59287214033165	6.57454350085847
CENPK1137D_1019	Q02207	YKR009C	7.79176158537324	7.79251629009402	7.7293842903294	7.9412123680921	7.87360145221467	7.84554584956812	7.73997903124257	7.68495802944694	7.69130690300602	7.84142208142569	7.78132626963139	7.78440495718157
CENPK1137D_3998	Q03973	YDR174W	6.75894587978071	6.77492311992529	6.82813525377313	7.0351249958388	7.04327779101359	7.04796876214666	6.98569094543723	6.94925201827882	6.91567800684865	6.87254643832603	6.97335144837683	6.91309718525665
CENPK1137D_2061	Q12320	YOR040W	6.91266323543769	6.99751319331825	7.0485703592497	7.07138412505403	7.12591461726329	7.16540728828024	7.04373619736745	7.12636929190684	7.09496464253782	7.20838905636242	7.2516012086412	7.20626068165529
CENPK1137D_2604	P21965	YNL307C	7.53121702980543	7.56486772827763	7.60310202477759	7.68479292965537	7.67282808468107	7.67366408110631	7.64066353490359	7.66646074520716	7.59006598347358	7.41293946414642	7.45538879553322	7.45736946794941
CENPK1137D_581	P32335	YLR203C	6.63965727948547	6.70777456414513	6.64781538904619	6.56840198080707	6.5213906394844	6.50017571990013	6.50739884587494	6.5080962288939	6.45276616283114	6.48795776904591	6.4529119994591	6.49143555151743
CENPK1137D_2661	P0CT04	YNL015W	6.36094321246354	6.16376414912725	6.39212899247331	7.15149687053494	6.95431780719865	7.18268265054471	7.25101237215835	7.05383330882205	7.28219815216812	6.98868283456394	6.79150377122765	7.01986861457371
CENPK1137D_1824 CENPK1137D_3085	P0CX29 P0CX30	YGR118W YPR132W	8.31726047912127	8.31434498604404	8.28622532669968	8.16295040685592	8.19095328557888	8.17905881156999	8.31581951183141	8.32058815350423	8.29473430627141	8.30368968219271	8.26236900427775	8.29167878137106
CENPK1137D_4219	P01097	YDL181W	8.61408832681034	8.64603897869377	8.54172163246932	8.82688015201603	8.7669828189814	8.71466371822021	8.63581178761952	8.58821020789718	8.51110526880795	8.59470513825227	8.51882967369301	8.42726251802887
CENPK1137D_4127	P35176	YDR304C	6.85719955551304	6.84648986487545	6.90587934390952	7.15121125726836	7.08595421490045	7.15670808012607	7.00666539612019	6.97648444636799	6.96705896502788	6.97020381409688	6.93243473544403	6.92584146826806
CENPK1137D_4343	Q04409	YDR516C	6.96597364357506	7.00261560029509	7.09637235841392	7.10751801865292	7.15467050286472	7.21532328230849	7.0052927782256	7.05726135373502	7.08326539865072	7.24963540103126	7.30317564399547	7.35720838123234
CENPK1137D_5199	P23285	YHR057C	6.60999425445861	6.66199363995936	6.74913742915266	6.38325960640482	6.40756777531785	6.49681380072396	6.81138357675425	6.8412343877194	6.77999787167032	6.2828320020144	6.43779627413057	6.41008734738687
CENPK1137D_911	P33324	YKL091C	6.58226625677104	6.62594250558496	6.61065155914883	6.77762915678569	6.77685319834003	6.78367253458724	6.83381398317497	6.86368160939997	6.761523033134	6.52807933942536	6.55627866473279	6.49527421022347
CENPK1137D_724	P06168	YLR355C	9.0296476301939	9.03067478732724	9.03574839108125	8.89595856943219	8.9025544354346	8.89643254223352	9.08386397453277	9.07971110882279	9.06204137528334	8.96559023238711	8.96574379708366	8.94866924798192
CENPK1137D_919	P17505	YKL085W	6.67898113789039	6.66532501651241	6.62935035365131	6.64463053102913	6.65853797775321	6.51412577508706	6.46306431730131	6.45783725585196	6.35024422383349	6.84993180883761	6.75302485131167	6.68586902678382
CENPK1137D_975	P36013	YKL029C	6.92206262652217	6.97114652846381	7.00620607141761	6.75205386201228	6.78113521676383	6.75039107649681	6.86656640920429	6.84701829166347	6.88063790929495	6.86730551223157	6.8609231851436	6.8851153389851
CENPK1137D_4629	P09440	YBR084W	6.7523786710463	6.71838496246699	6.77375932172749	6.70803153316942	6.69823255681775	6.696769468782	6.80307013699513	6.76765003863461	6.74876518703743	6.873286417741	6.94778703548586	6.90413874664934
CENPK1137D_2139	P14065	YOR120W	7.74520577281504	7.79101537325985	7.80985574993124	7.72591341554103	7.76550595215356	7.78171467216783	8.00985558833637	8.05386897790487	8.0566048815539	7.84966078155168	7.89488457257095	7.88802413949892
CENPK1137D_1268	P16474	YJL034W	7.32840922625534	7.30482931241457	7.36366979043697	7.669151148608	7.59457580179428	7.67446199111802	7.57807443550889	7.55361435725385	7.56860208980781	7.57738428652347	7.58938545735302	7.59903601891801
CENPK1137D_3011	P53228	YGR043C	6.31522634419391	6.34388731619629	6.33585160576834	6.6100010901587	6.62533444583402	6.6153318243431	6.4949161006749	6.5217292827446	6.48467149996759	6.5799657484641	6.60956312883486	6.57041645262677
CENPK1137D_1432	P57744	YJR135W-A	7.42614244565748	7.49518039663003	7.55163188587873	7.72663400113928	7.69608385512836	7.72772257607712	7.52142432734927	7.54300248557742	7.5573526659693	7.61086642930922	7.61628428124994	7.58526850753968
CENPK1137D_674	P23776	YLR300W	6.88277177542136	6.90783755056265	6.9087191897077	6.80382036427583	6.80393619695882	6.82166066741316	6.73343023443375	6.71481819608487	6.70985910346419	7.0393092629022	7.04935985920125	7.00447340120799
CENPK1137D_5240	P38695	YHR096C	6.96333933806064	7.05012480334558	7.07001706295862	7.33137032747931	7.36919519718415	7.39913935278378	7.19309650192117	7.25854013230639	7.23755444163355	7.12256556023879	7.18448166902557	7.17245245460792
CENPK1137D_4574	P38221	YBR029C	6.89848291738378	6.96159141728758	7.04616510379217	6.73650219087472	6.94130633442162	6.87706816917858	6.83618597622663	6.98417242883457	7.01873369430569	7.08309946567304	7.12049666950854	7.20441066262013
CENPK1137D_3630	P08067	YEL024W	7.11286223544706	7.14689532757806	7.17991597851192	7.19306326611638	7.18644145856867	7.21238311927032	7.27611067784459	7.30256681511521	7.27359822631011	7.35551252763601	7.3820878070835	7.37505893926968
CENPK1137D_4525	P25623	YCR030C	6.89099907383075	6.91287199692778	6.96209627575787	6.99046177342746	6.99961538795083	7.02793189717255	6.96384590010789	6.98451552037626	6.99751419687052	6.81936030797793	6.84685777249505	6.86540683277116
CENPK1137D_4984	P22336	YAR007C	6.29258042303944	6.31293821498391	6.25568917899537	6.05035290565861	6.13860970294071	6.05426017142066	6.06112800675441	6.15930713014303	6.0568813699465	6.20352763780923	6.18399486323958	6.10134072459142
CENPK1137D_213	Q03219	YMR178W	6.88940340943805	6.85239405544783	6.87981145764428	6.68073171036286	6.58953474052406	6.67964788911908	6.76924580466129	6.81293616666785	6.81580002987901	6.82591834015005	6.82986865067837	6.83864884227294
CENPK1137D_3016	P32564	YGR049W	6.38711332284236	6.18754956493972	6.2534372976617	6.36537024342738	6.34037750260178	6.37440319887796	6.29545197838854	6.27925540262259	6.22487413022585	6.04684092116081	6.00982953317293	5.97705950985193
CENPK1137D_2219	P06633	YOR202W	7.2515682965921	7.35526705846198	7.39216634387188	7.14473636573411	7.25090675546732	7.21691254532106	7.28584158036478	7.36484327539121	7.37872827475804	7.09372343994398	7.20686457252275	7.25675791650365
CENPK1137D_4057	Q04947	YDR233C	6.82381929850351	6.83169524660686	6.69035062268136	6.74132926316483	6.67831163239897	6.67285763162686	6.73163390706863	6.68609552495928	6.66097848520756	6.5400577464769	6.48775841404163	6.46030307640675
CENPK1137D_3977	P14832	YDR155C	7.5738801018712	7.52399979852888	7.51229409816268	7.68631269704256	7.63021689457219	7.61264422062711	7.60204783223635	7.55203804277585	7.53088718516545	7.35204969916957	7.29613855059949	7.25666811566732
CENPK1137D_4427	P25659	YCR076C	6.05122086018811	6.13290603708591	6.20095744428772	6.51605027338299	6.46136754919931	6.55764333827022	6.33616505968606	6.38054713711982	6.42663074231231	6.23526197974033	6.30930362911003	6.32557511826511
CENPK1137D_4259	Q01560	YDR432W	6.48745537854861	6.66655426379061	6.63347781538305	6.96951419608916	6.8704989247783	6.90131032503628	6.96165987033312	6.98439561185029	7.02974630836243	6.91012289377209	6.9612481065449	6.93607062007285
CENPK1137D_3590	P32643	YER175C	6.69345906406159	6.66554598661338	6.60449671157611	6.54604790008283	6.51356673671064	6.46097186975544	6.57236724768796	6.53797062987176	6.47887787270573	6.14009616793399	6.0884287778099	5.99041457787466
CENPK1137D_5400	P00447	YHR008C	8.23377393420924	8.18314234080899	8.24855774237943	8.48350368897272	8.44081085611907	8.47136440466079	8.37191868438692	8.35308709062653	8.3367608671911	8.25156795635281	8.23865161965467	8.24370888822371
CENPK1137D_3693	P01098	YDL130W-A	7.40458369825012	7.4619226580701	7.43827323170788	7.65360381863845	7.64608262417259	7.62259349374226	7.42524638195934	7.4561721959548	7.411123777541	7.16168950408188	7.18711691411307	7.10424368328688
CENPK1137D_177	P40215	YMR145C	6.99471976793463	7.00647943057606	7.03207795233385	6.97878817616435	6.97512949021619	7.00079919294631	7.150132885877	7.15962159166474	7.15365498330784	7.13214625334939	7.13624784948791	7.15546937431571
CENPK1137D_3150	P41895	YGR186W	6.20135673259911	6.20430370668181	6.3029529706408	6.42373853636757	6.45752340170402	6.4089624350286	6.36996307544383	6.35937827060098	6.29549397629818	6.43457445588051	6.5019576658573	6.49747866907748
CENPK1137D_58	Q04371	YMR027W	6.8220345402685	6.85852975608333	6.90402344038618	6.85081023679983	6.86293348975789	6.93893971993255	6.96776519351277	6.98996256161067	6.96425207254378	7.00344954392151	7.07961288057672	7.07545250520704
CENPK1137D_2083	P14126	YOR063W	7.91597617705158	7.89113674853199	7.91474241723804	7.844340229686	7.82006217108278	7.81921988381831	8.0043162011944	8.00836790995521	7.97220242800277	7.92387820237659	7.87124550109981	7.91858020409308
CENPK1137D_3275	P04037	YGL187C	8.2359153525173	8.25938023356655	8.29481054377524	8.35840102055105	8.36941378494837	8.39519023049351	8.42036732398511	8.43180053825332	8.43268653069025	8.56107028115994	8.586776274363	8.58889006138668
CENPK1137D_4712	P00546	YBR160W	6.82250363774957	6.9711203828944	6.93533032692848	7.08992666396872	7.10271886488854	7.09894871970001	7.02270001373536	7.0607047199311	6.98022208040007	7.18272286991836	7.21807299704395	7.18592952694337
CENPK1137D_3392	P43593	YFR010W	6.70442334136257	6.72806366445456	6.74399417048659	6.79973953984797	6.76897594482795	6.7770021493033	6.7551444011644	6.71197489161466	6.69749104568225	6.8982370133954	6.94058598300852	6.89112988797976
CENPK1137D_4227	Q04178	YDR399W	7.36398926272556	7.36276404413761	7.36658333945659	7.10054529706824	7.19104007893249	7.13061429108298	7.23972870525304	7.26209457571456	7.25971601508591	7.21939353966021	7.2235417949358	7.2182320625675
CENPK1137D_2713	Q3E841	YNR034W-A	7.21363448931288	7.25419745683101	7.19700072452785	7.41509411499385	7.44332450482886	7.38692250890243	7.52781544613921	7.56102380429791	7.50081433807838	6.81391895004796	6.83338363683847	6.73567797454666
CENPK1137D_1988	Q08199	YOL031C	6.21417954593811	6.24336876605622	6.32398076407778	6.44435592584244	6.37145772588761	6.46724981231326	6.42718661747822	6.38013268831807	6.40261242836254	6.52215770041945	6.56289661135464	6.57251401775327
CENPK1137D_3122	P05374	YGR157W	6.55813250099526	6.64038824535	6.61836707420976	6.3570089210148	6.41296346736797	6.45402892107651	6.58199494488618	6.52267225665409	6.65970973967319	6.60454385328606	6.59992020726052	6.70614839113621
CENPK1137D_2402	Q08911	YOR388C	8.15613311801892	8.14343353744329	8.17213990227724	8.48597580854726	8.46928802891806	8.48725154823795	8.36172589063773	8.3471406547619	8.3623886490246	7.9902781467719	7.97252947826732	7.98669925212835
CENPK1137D_3231	P00958	YGR264C	7.06114746696261	6.98130640235064	6.86283134602153	6.95831528326311	6.81895057689247	6.61217206492225	6.84655225713886	6.65646332294074	6.57774334375602	6.91241592506213	6.80976338135342	6.65153826624582
CENPK1137D_1303	P47085	YJR008W	6.95161985060974	7.04895861118242	6.93948623823597	7.21806964983312	7.17982538651765	7.04272196445397	6.94008423713941	6.88064576928016	6.8984552985067	6.78439958735239	6.7053217096914	6.62232475221773
CENPK1137D_4944	P39730	YAL035W	7.51456492117019	7.51404378640363	7.54666718291401	7.50423149724976	7.54225546782106	7.55691064786094	7.47612024587331	7.48981847300485	7.57084429684336	7.59357361993842	7.62015795016002	7.66477550844083
CENPK1137D_1077	P36148	YKR067W	7.18152225899498	7.25260005551304	7.2481109136166	7.36170093502679	7.37138339636385	7.3840874497398	7.30358782292877	7.3599847848362	7.32611497188957	7.05386200302643	7.12802393622057	7.13287396567534
CENPK1137D_334	Q03104	YML128C	6.25767785515509	6.21259876947809	6.38934400205301	6.64534530235851	6.52486766505665	6.68822322811037	6.87330486935142	6.8706091407931	6.90299171539545	6.67032241845671	6.7278746075517	6.68481025439849
CENPK1137D_123	Q04305	YMR093W	6.81171507445161	6.84337837925066	6.94644735283479	6.90005041722965	6.88507411725057	6.98016419970063	7.00555279027465	7.01553793646672	7.01522321688157	7.00842360673438	6.98751596353377	7.07265021660934
CENPK1137D_853	Q07914	YLR008C	7.21311445654337	7.18987601952248	7.20184703229114	7.14100981594137	7.19556201130981	7.14184724803165	7.09331367772185	7.10166652650554	7.11957246341353	7.2180905468791	7.26240465239693	7.30070627176291
CENPK1137D_3990	P06101	YDR168W	6.30563967796509	6.3247593266973	6.3895584117726	6.56622312267981	6.57829826117656	6.61026527141306	6.42332002976507	6.46465384697764	6.46208094486067	6.46579045728931	6.52959785738313	6.53464129884974
CENPK1137D_3821	Q07651	YDL222C	5.91932221467278	5.85355497281457	6.0103859069601	6.18069446046784	6.20447278176839	6.28570371716423	6.41508267512106	6.46470393651847	6.27043324316042	6.00041686241486	5.99269107366128	5.94041824298503
CENPK1137D_4204	Q06405	YDR377W	6.86423470849611	6.8249162012539	6.99987751813357	7.03085133585156	6.98467739807423	7.03299628406572	7.08079632190861	7.08651753257641	7.10484036599856	7.20872888361181	7.2265717243625	7.28746272606719
CENPK1137D_5179	P04801	YIL078W	7.70492351258625	7.74100164695173	7.78877271151527	7.66775698693912	7.66862939132837	7.72190399882422	7.76329231510711	7.77526426350084	7.80900357505008	7.81122055597077	7.82693342375712	7.8770058017685
CENPK1137D_4095	Q05584	YDR272W	6.71549358991069	6.71649206557303	6.78093384848977	6.55932428239194	6.51796418863975	6.64986561603877	6.81625940926348	6.82698601630427	6.80479505433475	6.95111296049784	6.94210338099991	6.87075511395597
CENPK1137D_3388	P43590	YFR006W	6.23602384485603	6.27927708639208	6.48056471128343	6.29044132169649	6.37743483298167	6.43538623613568	6.28970249546429	6.42322380772697	6.36195247719118	6.5671100723026	6.71122438229425	6.70427375439113
CENPK1137D_2465	P53868	YNL219C	6.63145073064606	6.7116746598706	6.66133092130342	6.69206758139182	6.76397604268735	6.7637900049829	6.69104604183456	6.68827955738675	6.71925309923596	6.81076386966025	6.80956820650094	6.86700013062788
CENPK1137D_2409	Q08245	YOL109W	6.81822233251548	7.01038379260386	6.94802769758522	6.83737418408891	6.86172666401923	7.04850644118848	7.25518758057201	7.30414148629705	7.25300325355992	6.56943829815576	6.81539416838178	6.84698307596948
CENPK1137D_5100	P38998	YIR034C	7.55021138516864	7.59119337489585	7.58524599533578	7.36402188811773	7.36865818712263	7.35093075232373	7.4988182109713	7.50634217067289	7.50283630290555	7.555335654858	7.56178307237315	7.54817030627765
CENPK1137D_4280	P15454	YDR454C	7.7290902781463	7.69602677951703	7.67694202269812	7.78321138100148	7.76180505563252	7.71989562946498	7.696346376388	7.66366834609742	7.64789890220128	7.38929863320309	7.31866632857189	7.24504685273934
CENPK1137D_2502	P53879	YNL180C	6.63146693204093	6.6709074745615	6.87375339798256	6.82734309919364	6.90671986253369	6.88864636288233	6.87785990119538	7.03020485074017	7.00929488352491	7.06731546415325	7.12543359190883	7.12798037235748
CENPK1137D_1542	Q12498	YPL156C	6.3996607081066	6.51733536048703	6.50053220955329	6.53457664942271	6.57798452445943	6.53415197793398	6.45508225371937	6.46610314412873	6.46805682967342	6.35835610272648	6.34427710584752	6.36988572267858
CENPK1137D_3215	P53315	YGR248W	7.00468055439612	7.03578477510571	6.87463225334509	7.08006996754451	7.02076434748091	6.97073818315935	7.11027459667094	6.95028435933976	6.98463853637274	6.77589820153052	6.55549177290045	6.35706778185741
CENPK1137D_1621	P05626	YPL078C	6.98726803880252	7.01480630462517	6.9453419644967	6.80701901451494	6.86231872716669	6.74150675153311	6.82603231628951	6.8219595265897	6.81339104942344	7.06217374927359	7.04003003059853	6.98610196289636
CENPK1137D_1673	P41338	YPL028W	6.5031038490573	6.44797421645348	6.38799594177742	6.4962230552761	6.39226066067158	6.37175417607881	6.40080877834363	6.3139344570763	6.28667086829018	6.34677068568055	6.23436215123361	6.22960302251843
