genes	orthology
KMXK_0E05460	GroupI
KMXK_0E02630	GroupI
KMXK_0D03220	GroupI
KMXK_0A03960	GroupI
KMXK_0C05640	GroupI
KMXK_0E03370	GroupI
KMXK_0A04300	GroupI
KMXK_0C01870	GroupI
KMXK_0C03800	GroupI
KMXK_0E03820	GroupI
KMXK_0C01110	GroupI
KMXK_0B05630	GroupI
KMXK_0C00260	GroupI
KMXK_0C06530	GroupI
KMXK_0G03570	GroupI
KMXK_0G02570	GroupI
KMXK_0A00710	GroupI
KMXK_0F04170	GroupI
KMXK_0A01200	GroupI
KMXK_0E03730	GroupI
KMXK_0G02630	GroupI
KMXK_0G00760	GroupI
KMXK_0E04540	GroupI
KMXK_0E00300	GroupI
KMXK_0A07310	GroupI
KMXK_0B04030	GroupI
KMXK_0C01050	GroupI
KMXK_0A00400	GroupI
KMXK_0E02270	GroupI
KMXK_0B04660	GroupI
KMXK_0C03670	GroupI
KMXK_0C01270	GroupI
KMXK_0G03960	GroupI
KMXK_0C01350	GroupI
KMXK_0C05390	GroupI
KMXK_0B07920	GroupI
KMXK_0E05870	GroupI
KMXK_0G03640	GroupI
KMXK_0A03250	GroupI
KMXK_0A02340	GroupI
KMXK_0B06900	GroupI
KMXK_0A02050	GroupI
KMXK_0E00990	GroupI
KMXK_0A07050	GroupI
KMXK_0D04650	GroupI
KMXK_0F00610	GroupI
KMXK_0A03130	GroupI
KMXK_0B04930	GroupI
KMXK_0G03170	GroupI
KMXK_0D02130	GroupI
KMXK_0C02170	GroupI
KMXK_0B04370	GroupI
KMXK_0G00550	GroupI
KMXK_0A06410	GroupI
KMXK_0H03500	GroupI
KMXK_0A00360	GroupI
KMXK_0B07510	GroupI
KMXK_0A04120	GroupI
KMXK_0A01170	GroupI
KMXK_0B03360	GroupI
KMXK_0E02140	GroupI
KMXK_0G00190	GroupI
KMXK_0F00220	GroupI
KMXK_0A00910	GroupI
KMXK_0C00300	GroupI
KMXK_0E01760	GroupI
KMXK_0B04550	GroupI
KMXK_0B03990	GroupI
KMXK_0C02250	GroupI
KMXK_0C00450	GroupI
KMXK_0A06930	GroupI
KMXK_0G02200	GroupI
KMXK_0D05110	GroupI
KMXK_0H01440	GroupI
KMXK_0D05180	GroupI
KMXK_0H01460	GroupI
KMXK_0D03180	GroupI
KMXK_0H00320	GroupI
KMXK_0D04150	GroupI
KMXK_0C01400	GroupI
KMXK_0E03990	GroupI
KMXK_0A02890	GroupI
KMXK_0A01090	GroupI
KMXK_0A03380	GroupI
KMXK_0D05050	GroupI
KMXK_0H01950	GroupI
KMXK_0F02530	GroupI
KMXK_0B05430	GroupI
KMXK_0A06280	GroupI
KMXK_0A03500	GroupI
KMXK_0F04010	GroupI
KMXK_0E02090	GroupI
KMXK_0G02970	GroupI
KMXK_0A06390	GroupI
KMXK_0A01950	GroupI
KMXK_0A04000	GroupI
KMXK_0E02650	GroupI
KMXK_0E02100	GroupI
KMXK_0B02470	GroupI
KMXK_0D04740	GroupI
KMXK_0C04400	GroupI
KMXK_0C02190	GroupI
KMXK_0D05200	GroupI
KMXK_0C04920	GroupI
KMXK_0F05720	GroupI
KMXK_0D05720	GroupI
KMXK_0H00500	GroupI
KMXK_0A03670	GroupI
KMXK_0E03090	GroupI
KMXK_0B02970	GroupI
KMXK_0H02900	GroupI
KMXK_0G01870	GroupI
KMXK_0D02100	GroupI
KMXK_0B05840	GroupI
KMXK_0C04120	GroupI
KMXK_0A07870	GroupI
KMXK_0C04190	GroupI
KMXK_0B02400	GroupI
KMXK_0F02260	GroupI
KMXK_0C07070	GroupI
KMXK_0G03710	GroupI
KMXK_0C00840	GroupI
KMXK_0E01610	GroupI
KMXK_0H00960	GroupI
KMXK_0B02830	GroupI
KMXK_0B05610	GroupI
KMXK_0H03350	GroupI
KMXK_0G03790	GroupI
KMXK_0E03740	GroupI
KMXK_0D06440	GroupI
KMXK_0G01100	GroupI
KMXK_0B05750	GroupI
KMXK_0C01130	GroupI
KMXK_0D00800	GroupI
KMXK_0A04530	GroupI
KMXK_0A00220	GroupI
KMXK_0C01580	GroupI
KMXK_0D02870	GroupI
KMXK_0C01500	GroupI
KMXK_0D03680	GroupI
KMXK_0F00920	GroupI
KMXK_0A00390	GroupI
KMXK_0H03860	GroupI
KMXK_0D05540	GroupI
KMXK_0H00360	GroupI
KMXK_0C02820	GroupI
KMXK_0C02510	GroupI
KMXK_0F02600	GroupI
KMXK_0D06290	GroupI
KMXK_0F00480	GroupI
KMXK_0H04370	GroupI
KMXK_0F05390	GroupI
KMXK_0B04160	GroupI
KMXK_0C02680	GroupI
KMXK_0C00760	GroupI
KMXK_0F00940	GroupI
KMXK_0E01990	GroupI
KMXK_0B05110	GroupI
KMXK_0H00700	GroupI
KMXK_0F03000	GroupI
KMXK_0G02220	GroupI
KMXK_0A05910	GroupI
KMXK_0C02660	GroupI
KMXK_0G02210	GroupI
KMXK_0A00550	GroupI
KMXK_0E06060	GroupI
KMXK_0E05340	GroupI
KMXK_0A06700	GroupI
KMXK_0C00870	GroupI
KMXK_0B04600	GroupI
KMXK_0A05210	GroupI
KMXK_0G01580	GroupI
KMXK_0A01050	GroupI
KMXK_0B08400	GroupI
KMXK_0F00650	GroupI
KMXK_0A06050	GroupI
KMXK_0B01510	GroupI
KMXK_0F00600	GroupI
KMXK_0B06830	GroupI
KMXK_0G02370	GroupI
KMXK_0F02580	GroupI
KMXK_0F03410	GroupI
KMXK_0B00870	GroupI
KMXK_0B03540	GroupI
KMXK_0C00640	GroupI
KMXK_0C04820	GroupI
KMXK_0F00520	GroupI
KMXK_0D04500	GroupI
KMXK_0E04340	GroupI
KMXK_0C05170	GroupI
KMXK_0F04840	GroupI
KMXK_0E03280	GroupI
KMXK_0H00820	GroupI
KMXK_0H00420	GroupI
KMXK_0F00330	GroupI
KMXK_0F02250	GroupI
KMXK_0G00710	GroupI
KMXK_0A04310	GroupI
KMXK_0B04900	GroupI
KMXK_0G01720	GroupI
KMXK_0B00470	GroupI
KMXK_0F00860	GroupI
KMXK_0C00720	GroupI
KMXK_0A04500	GroupI
KMXK_0A07920	GroupI
KMXK_0H03680	GroupI
KMXK_0A05180	GroupI
KMXK_0H02640	GroupI
KMXK_0A08150	GroupI
KMXK_0E01080	GroupI
KMXK_0G03260	GroupI
KMXK_0D00570	GroupI
KMXK_0B00660	GroupI
KMXK_0A02110	GroupI
KMXK_0H01840	GroupI
KMXK_0C05710	GroupI
KMXK_0B03510	GroupI
KMXK_0D03240	GroupI
KMXK_0C00410	GroupI
KMXK_0C04330	GroupI
KMXK_0F01730	GroupI
KMXK_0D04420	GroupI
KMXK_0B05120	GroupI
KMXK_0C04280	GroupI
KMXK_0E05370	GroupI
KMXK_0C03510	GroupI
KMXK_0F05250	GroupI
KMXK_0G00930	GroupI
KMXK_0B06770	GroupI
KMXK_0A03310	GroupI
KMXK_0D05490	GroupI
KMXK_0A01390	GroupI
KMXK_0H00880	GroupI
KMXK_0A00700	GroupI
KMXK_0H00210	GroupI
KMXK_0G00580	GroupI
KMXK_0G03520	GroupI
KMXK_0A04010	GroupI
KMXK_0F02730	GroupI
KMXK_0G03360	GroupI
KMXK_0A04180	GroupI
KMXK_0H01730	GroupI
KMXK_0D02770	GroupI
KMXK_0E04970	GroupI
KMXK_0C03940	GroupI
KMXK_0D03390	GroupI
KMXK_0A01960	GroupI
KMXK_0G01380	GroupI
KMXK_0B03710	GroupI
KMXK_0E00180	GroupI
KMXK_0G01930	GroupI
KMXK_0H01660	GroupI
KMXK_0H03040	GroupI
KMXK_0D02210	GroupI
KMXK_0G01140	GroupI
KMXK_0C07160	GroupI
KMXK_0B07400	GroupI
KMXK_0A06520	GroupI
KMXK_0D05010	GroupI
KMXK_0C03680	GroupI
KMXK_0A08060	GroupI
KMXK_0H03070	GroupI
KMXK_0B05830	GroupI
KMXK_0A07170	GroupI
KMXK_0H04460	GroupI
KMXK_0E02880	GroupI
KMXK_0E04770	GroupI
KMXK_0G01640	GroupI
KMXK_0G04070	GroupI
KMXK_0E06150	GroupI
KMXK_0D04710	GroupI
KMXK_0F02310	GroupI
KMXK_0H00600	GroupI
KMXK_0G00660	GroupI
KMXK_0E04900	GroupI
KMXK_0H00580	GroupI
KMXK_0B05250	GroupI
KMXK_0B07880	GroupI
KMXK_0B07440	GroupI
KMXK_0A05650	GroupI
KMXK_0B02450	GroupI
KMXK_0B02130	GroupI
KMXK_0H01520	GroupI
KMXK_0D03640	GroupI
KMXK_0B04840	GroupI
KMXK_0H03610	GroupI
KMXK_0B03140	GroupI
KMXK_0B07950	GroupI
KMXK_0H03180	GroupI
KMXK_0E05030	GroupI
KMXK_0F01830	GroupI
KMXK_0E02870	GroupI
KMXK_0A07540	GroupI
KMXK_0F05570	GroupI
KMXK_0D06340	GroupI
KMXK_0F03120	GroupI
KMXK_0B07380	GroupI
KMXK_0A00780	GroupI
KMXK_0A03600	GroupI
KMXK_0E01480	GroupI
KMXK_0A04020	GroupI
KMXK_0H01540	GroupI
KMXK_0B03240	GroupI
KMXK_0D02320	GroupI
KMXK_0A03650	GroupI
KMXK_0F03320	GroupI
KMXK_0H02970	GroupI
KMXK_0E03580	GroupI
KMXK_0D01760	GroupI
KMXK_0D06580	GroupI
KMXK_0C05850	GroupI
KMXK_0G00370	GroupI
KMXK_0G03220	GroupI
KMXK_0H00770	GroupI
KMXK_0E00200	GroupI
KMXK_0B02280	GroupI
KMXK_0F00380	GroupI
KMXK_0C05060	GroupI
KMXK_0H01470	GroupI
KMXK_0E01540	GroupI
KMXK_0D04030	GroupI
KMXK_0B01610	GroupI
KMXK_0B04350	GroupI
KMXK_0H04010	GroupI
KMXK_0B08330	GroupI
KMXK_0E05810	GroupI
KMXK_0H03760	GroupI
KMXK_0A03480	GroupI
KMXK_0F01490	GroupI
KMXK_0B06190	GroupI
KMXK_0A01420	GroupI
KMXK_0D01150	GroupI
KMXK_0D02630	GroupI
KMXK_0D00970	GroupI
KMXK_0E04960	GroupI
KMXK_0A07220	GroupI
KMXK_0H00840	GroupI
KMXK_0C01440	GroupI
KMXK_0G03760	GroupI
KMXK_0D01230	GroupI
KMXK_0E03490	GroupI
KMXK_0C05500	GroupI
KMXK_0B07760	GroupI
KMXK_0F03430	GroupI
KMXK_0A03870	GroupI
KMXK_0A03810	GroupI
KMXK_0F02930	GroupI
KMXK_0F00390	GroupI
KMXK_0B02930	GroupI
KMXK_0C01900	GroupI
KMXK_0A02700	GroupI
KMXK_0A00660	GroupI
KMXK_0C06820	GroupI
KMXK_0E03180	GroupI
KMXK_0A04430	GroupI
KMXK_0G03080	GroupI
KMXK_0B00890	GroupI
KMXK_0A04320	GroupI
KMXK_0D00340	GroupI
KMXK_0A03860	GroupI
KMXK_0E05900	GroupI
KMXK_0D05990	GroupI
KMXK_0H03110	GroupI
KMXK_0C05430	GroupI
KMXK_0D03530	GroupI
KMXK_0B03030	GroupI
KMXK_0B00280	GroupI
KMXK_0C06610	GroupI
KMXK_0E02750	GroupI
KMXK_0B00990	GroupI
KMXK_0B02520	GroupI
KMXK_0B06430	GroupI
KMXK_0G02540	GroupI
KMXK_0H01960	GroupI
KMXK_0E01920	GroupI
KMXK_0E01880	GroupI
KMXK_0D06060	GroupI
KMXK_0A03200	GroupI
KMXK_0H01750	GroupI
KMXK_0F02480	GroupI
KMXK_0B08060	GroupI
KMXK_0D04080	GroupI
KMXK_0B05060	GroupI
KMXK_0B02270	GroupI
KMXK_0G00890	GroupI
KMXK_0H04320	GroupI
KMXK_0H04410	GroupI
KMXK_0A00470	GroupI
KMXK_0D02090	GroupI
KMXK_0H01610	GroupI
KMXK_0H04470	GroupI
KMXK_0A04450	GroupI
KMXK_0A08110	GroupI
KMXK_0H00330	GroupI
KMXK_0D00730	GroupI
KMXK_0A02260	GroupI
KMXK_0B04180	GroupI
KMXK_0D05860	GroupI
KMXK_0A04790	GroupI
KMXK_0B01130	GroupI
KMXK_0H02810	GroupI
KMXK_0F00490	GroupI
KMXK_0A00690	GroupI
KMXK_0C06760	GroupI
KMXK_0A01890	GroupI
KMXK_0F00760	GroupI
KMXK_0C04140	GroupI
KMXK_0D02070	GroupI
KMXK_0H00440	GroupI
KMXK_0B04610	GroupI
KMXK_0B01750	GroupI
KMXK_0D01000	GroupI
KMXK_0B07190	GroupI
KMXK_0E02640	GroupI
KMXK_0E04160	GroupI
KMXK_0A07430	GroupI
KMXK_0D01900	GroupI
KMXK_0B08240	GroupI
KMXK_0C05110	GroupI
KMXK_0B02670	GroupI
KMXK_0D05060	GroupI
KMXK_0E02180	GroupI
KMXK_0E05760	GroupI
KMXK_0C02000	GroupI
KMXK_0E05070	GroupI
KMXK_0C02900	GroupI
KMXK_0H03540	GroupI
KMXK_0D03790	GroupI
KMXK_0B04230	GroupI
KMXK_0C06300	GroupI
KMXK_0C02700	GroupI
KMXK_0B01520	GroupI
KMXK_0D04430	GroupI
KMXK_0H00850	GroupI
KMXK_0B06450	GroupI
KMXK_0E03010	GroupI
KMXK_0F02320	GroupI
KMXK_0D00540	GroupI
KMXK_0B02680	GroupI
KMXK_0D01360	GroupI
KMXK_0B05640	GroupI
KMXK_0A05800	GroupI
KMXK_0E02280	GroupI
KMXK_0A04610	GroupI
KMXK_0B04210	GroupI
KMXK_0H02320	GroupI
KMXK_0C04530	GroupI
KMXK_0B05040	GroupI
KMXK_0B02190	GroupI
KMXK_0E04870	GroupI
KMXK_0C04870	GroupI
KMXK_0B03050	GroupI
KMXK_0A03180	GroupI
KMXK_0G04160	GroupI
KMXK_0H02790	GroupI
KMXK_0E06100	GroupI
KMXK_0B06710	GroupI
KMXK_0H03450	GroupI
KMXK_0D01930	GroupI
KMXK_0E04020	GroupI
KMXK_0H00530	GroupI
KMXK_0B03080	GroupI
KMXK_0H04420	GroupI
KMXK_0H01260	GroupI
KMXK_0B03090	GroupI
KMXK_0A06750	GroupI
KMXK_0A06610	GroupI
KMXK_0E00480	GroupI
KMXK_0C01010	GroupI
KMXK_0D02240	GroupI
KMXK_0H03170	GroupI
KMXK_0C02970	GroupI
KMXK_0G03950	GroupI
KMXK_0H01690	GroupI
KMXK_0H00650	GroupI
KMXK_0D06190	GroupI
KMXK_0C02640	GroupI
KMXK_0F04230	GroupI
KMXK_0E01910	GroupI
KMXK_0G01130	GroupI
KMXK_0A01310	GroupI
KMXK_0A04350	GroupI
KMXK_0D00360	GroupI
KMXK_0B02170	GroupI
KMXK_0B06670	GroupI
KMXK_0F05480	GroupI
KMXK_0G01190	GroupI
KMXK_0D03880	GroupI
KMXK_0H00760	GroupI
KMXK_0A06300	GroupI
KMXK_0B06380	GroupI
KMXK_0F01040	GroupI
KMXK_0B06130	GroupI
KMXK_0B02620	GroupI
KMXK_0C01390	GroupI
KMXK_0A03000	GroupI
KMXK_0C05480	GroupI
KMXK_0F04360	GroupI
KMXK_0A01770	GroupI
KMXK_0A05730	GroupI
KMXK_0B03270	GroupI
KMXK_0F03620	GroupI
KMXK_0B06460	GroupI
KMXK_0B05980	GroupI
KMXK_0F05460	GroupI
KMXK_0H01290	GroupI
KMXK_0B01940	GroupI
KMXK_0B01850	GroupI
KMXK_0H02490	GroupI
KMXK_0A06530	GroupI
KMXK_0E01940	GroupI
KMXK_0D00810	GroupI
KMXK_0C01380	GroupI
KMXK_0G03070	GroupI
KMXK_0A06510	GroupI
KMXK_0A00670	GroupI
KMXK_0C04610	GroupI
KMXK_0C01280	GroupI
KMXK_0B06970	GroupI
KMXK_0A03820	GroupI
KMXK_0C02880	GroupI
KMXK_0E05670	GroupI
KMXK_0D02310	GroupI
KMXK_0E03930	GroupI
KMXK_0C03650	GroupI
KMXK_0E01370	GroupI
KMXK_0B03780	GroupI
KMXK_0D06490	GroupI
KMXK_0A03430	GroupI
KMXK_0D03450	GroupI
KMXK_0E01870	GroupI
KMXK_0C05220	GroupI
KMXK_0B05700	GroupI
KMXK_0H03430	GroupI
KMXK_0B05440	GroupI
KMXK_0B05470	GroupI
KMXK_0A06690	GroupI
KMXK_0D05810	GroupI
KMXK_0H03910	GroupI
KMXK_0H02380	GroupI
KMXK_0G04190	GroupI
KMXK_0H00890	GroupI
KMXK_0C06780	GroupI
KMXK_0G01320	GroupI
KMXK_0F03130	GroupI
KMXK_0B03570	GroupI
KMXK_0E04740	GroupI
KMXK_0D01450	GroupI
KMXK_0B06930	GroupI
KMXK_0H00680	GroupI
KMXK_0C02350	GroupI
KMXK_0E03020	GroupI
KMXK_0F02980	GroupI
KMXK_0D02650	GroupI
KMXK_0C07200	GroupI
KMXK_0B04460	GroupI
KMXK_0A07300	GroupI
KMXK_0F04870	GroupI
KMXK_0E03130	GroupI
KMXK_0F01500	GroupI
KMXK_0H02890	GroupI
KMXK_0B04740	GroupI
KMXK_0B00210	GroupI
KMXK_0H03570	GroupI
KMXK_0B05240	GroupI
KMXK_0A05010	GroupI
KMXK_0B02210	GroupI
KMXK_0C05450	GroupI
KMXK_0C07050	GroupI
KMXK_0C01980	GroupI
KMXK_0A08020	GroupI
KMXK_0C01730	GroupI
KMXK_0E00530	GroupI
KMXK_0B03970	GroupI
KMXK_0B02720	GroupI
KMXK_0D02540	GroupI
KMXK_0F03200	GroupI
KMXK_0F02350	GroupI
KMXK_0C03520	GroupI
KMXK_0A04460	GroupI
KMXK_0A04240	GroupI
KMXK_0H02070	GroupI
KMXK_0F02290	GroupI
KMXK_0C03750	GroupI
KMXK_0F02550	GroupI
KMXK_0D04570	GroupI
KMXK_0E04170	GroupI
KMXK_0G02560	GroupI
KMXK_0B04510	GroupI
KMXK_0H02370	GroupI
KMXK_0D03480	GroupI
KMXK_0C01890	GroupI
KMXK_0E03040	GroupI
KMXK_0G03470	GroupI
KMXK_0D00900	GroupI
KMXK_0D00450	GroupI
KMXK_0F03470	GroupI
KMXK_0G01820	GroupI
KMXK_0E01120	GroupI
KMXK_0F04990	GroupI
KMXK_0A01600	GroupI
KMXK_0A02900	GroupI
KMXK_0B00190	GroupI
KMXK_0A02220	GroupI
KMXK_0E02230	GroupI
KMXK_0F00670	GroupI
KMXK_0G01740	GroupI
KMXK_0B01000	GroupI
KMXK_0F02280	GroupI
KMXK_0D02660	GroupI
KMXK_0C00520	GroupI
KMXK_0F03740	GroupI
KMXK_0A01800	GroupI
KMXK_0F05080	GroupI
KMXK_0H01900	GroupI
KMXK_0G00430	GroupI
KMXK_0E04000	GroupI
KMXK_0D05140	GroupI
KMXK_0B02120	GroupI
KMXK_0H02840	GroupI
KMXK_0D01950	GroupI
KMXK_0A01140	GroupI
KMXK_0B04880	GroupI
KMXK_0B01070	GroupI
KMXK_0C04090	GroupI
KMXK_0F05220	GroupI
KMXK_0E05170	GroupI
KMXK_0A01980	GroupI
KMXK_0C04100	GroupI
KMXK_0B07820	GroupI
KMXK_0G04170	GroupI
KMXK_0E03570	GroupI
KMXK_0F01260	GroupI
KMXK_0A02010	GroupI
KMXK_0E05200	GroupI
KMXK_0C00960	GroupI
KMXK_0E01840	GroupI
KMXK_0G00970	GroupI
KMXK_0E06160	GroupI
KMXK_0E04840	GroupI
KMXK_0A06890	GroupI
KMXK_0D02190	GroupI
KMXK_0F02240	GroupI
KMXK_0D00860	GroupI
KMXK_0F05800	GroupI
KMXK_0C02800	GroupI
KMXK_0C00440	GroupI
KMXK_0B08210	GroupI
KMXK_0D05310	GroupI
KMXK_0E00590	GroupI
KMXK_0D00550	GroupI
KMXK_0F01880	GroupI
KMXK_0E04910	GroupI
KMXK_0A07420	GroupI
KMXK_0C00920	GroupI
KMXK_0B05550	GroupI
KMXK_0E00940	GroupI
KMXK_0D02520	GroupI
KMXK_0A06820	GroupI
KMXK_0G00610	GroupI
KMXK_0B07110	GroupI
KMXK_0B04750	GroupI
KMXK_0D02450	GroupI
KMXK_0A08180	GroupI
KMXK_0A04160	GroupI
KMXK_0B06810	GroupI
KMXK_0G03210	GroupI
KMXK_0F01750	GroupI
KMXK_0B03690	GroupI
KMXK_0E06070	GroupI
KMXK_0F04810	GroupI
KMXK_0A02250	GroupI
KMXK_0C02060	GroupI
KMXK_0A01080	GroupI
KMXK_0A07580	GroupI
KMXK_0D00190	GroupI
KMXK_0B04200	GroupI
KMXK_0B06230	GroupI
KMXK_0B05660	GroupI
KMXK_0A05920	GroupI
KMXK_0G04110	GroupI
KMXK_0F03390	GroupI
KMXK_0E03380	GroupI
KMXK_0G03990	GroupI
KMXK_0H02330	GroupI
KMXK_0F04190	GroupI
KMXK_0C06500	GroupI
KMXK_0C00340	GroupI
KMXK_0B05680	GroupI
KMXK_0B06240	GroupI
KMXK_0A05410	GroupI
KMXK_0F02070	GroupI
KMXK_0C03730	GroupI
KMXK_0D01710	GroupI
KMXK_0D03430	GroupI
KMXK_0G02690	GroupI
KMXK_0C05680	GroupI
KMXK_0G00820	GroupI
KMXK_0B07810	GroupI
KMXK_0A03490	GroupI
KMXK_0D01110	GroupI
KMXK_0F02630	GroupI
KMXK_0D01090	GroupI
KMXK_0H01920	GroupI
KMXK_0D05000	GroupI
KMXK_0F00310	GroupI
KMXK_0F04880	GroupI
KMXK_0E03970	GroupI
KMXK_0B00570	GroupI
KMXK_0D02600	GroupI
KMXK_0G02420	GroupI
KMXK_0H02780	GroupI
KMXK_0A03550	GroupI
KMXK_0D02820	GroupI
KMXK_0C03070	GroupI
KMXK_0D04510	GroupI
KMXK_0C00580	GroupI
KMXK_0A04620	GroupI
KMXK_0C04780	GroupI
KMXK_0H01700	GroupI
KMXK_0F03350	GroupI
KMXK_0F02840	GroupI
KMXK_0E02120	GroupI
KMXK_0E04640	GroupI
KMXK_0E04460	GroupI
KMXK_0D01590	GroupI
KMXK_0D06040	GroupI
KMXK_0D04860	GroupI
KMXK_0D02570	GroupI
KMXK_0G03600	GroupI
KMXK_0F03670	GroupI
KMXK_0D01610	GroupI
KMXK_0F05040	GroupI
KMXK_0B01720	GroupI
KMXK_0H03690	GroupI
KMXK_0G00410	GroupI
KMXK_0F05380	GroupI
KMXK_0F05270	GroupI
KMXK_0C05100	GroupI
KMXK_0E04060	GroupI
KMXK_0C02790	GroupI
KMXK_0C04000	GroupI
KMXK_0E03350	GroupI
KMXK_0A01810	GroupI
KMXK_0H03930	GroupI
KMXK_0F01700	GroupI
KMXK_0E05260	GroupI
KMXK_0A07940	GroupI
KMXK_0F03290	GroupI
KMXK_0F01320	GroupI
KMXK_0H00130	GroupI
KMXK_0B02800	GroupI
KMXK_0A00290	GroupI
KMXK_0B03010	GroupI
KMXK_0E04270	GroupI
KMXK_0F00950	GroupI
KMXK_0B04090	GroupI
KMXK_0D01130	GroupI
KMXK_0B07040	GroupI
KMXK_0C06060	GroupI
KMXK_0B00880	GroupI
KMXK_0E02620	GroupI
KMXK_0B03650	GroupI
KMXK_0F03550	GroupI
KMXK_0E01810	GroupI
KMXK_0F03870	GroupI
KMXK_0E01150	GroupI
KMXK_0A07140	GroupI
KMXK_0C04830	GroupI
KMXK_0D01080	GroupI
KMXK_0F04320	GroupI
KMXK_0C06860	GroupI
KMXK_0E01030	GroupI
KMXK_0C00780	GroupI
KMXK_0B07030	GroupI
KMXK_0B01500	GroupI
KMXK_0E02310	GroupI
KMXK_0C03640	GroupI
KMXK_0A05630	GroupI
KMXK_0F02640	GroupI
KMXK_0E03810	GroupI
KMXK_0D06350	GroupI
KMXK_0B06990	GroupI
KMXK_0H02060	GroupI
KMXK_0C00430	GroupI
KMXK_0C04470	GroupI
KMXK_0E00630	GroupI
KMXK_0B08150	GroupI
KMXK_0C07130	GroupI
KMXK_0B03610	GroupI
KMXK_0B07370	GroupI
KMXK_0B06750	GroupI
KMXK_0E02340	GroupI
KMXK_0D03190	GroupI
KMXK_0F04100	GroupI
KMXK_0C05490	GroupI
KMXK_0D06260	GroupI
KMXK_0D02440	GroupI
KMXK_0A04730	GroupI
KMXK_0F03180	GroupI
KMXK_0H03230	GroupI
KMXK_0C05320	GroupI
KMXK_0D05970	GroupI
KMXK_0E03260	GroupI
KMXK_0E01190	GroupI
KMXK_0D00880	GroupI
KMXK_0E02210	GroupI
KMXK_0C06470	GroupI
KMXK_0D00590	GroupI
KMXK_0B01920	GroupI
KMXK_0F05680	GroupI
KMXK_0F00300	GroupI
KMXK_0B08220	GroupI
KMXK_0B07300	GroupI
KMXK_0A03050	GroupI
KMXK_0H03340	GroupI
KMXK_0C04130	GroupI
KMXK_0D01580	GroupI
KMXK_0A02810	GroupI
KMXK_0B03450	GroupI
KMXK_0B04800	GroupI
KMXK_0A02590	GroupI
KMXK_0H02400	GroupI
KMXK_0E04400	GroupI
KMXK_0C02340	GroupI
KMXK_0E01680	GroupI
KMXK_0G03180	GroupI
KMXK_0C04880	GroupI
KMXK_0H01170	GroupI
KMXK_0B07650	GroupI
KMXK_0G01220	GroupI
KMXK_0B03910	GroupI
KMXK_0B05410	GroupI
KMXK_0B07770	GroupI
KMXK_0A06940	GroupI
KMXK_0A05940	GroupI
KMXK_0C02620	GroupI
KMXK_0A01790	GroupI
KMXK_0F03380	GroupI
KMXK_0B06410	GroupI
KMXK_0F03730	GroupI
KMXK_0G01170	GroupI
KMXK_0E04890	GroupI
KMXK_0B07970	GroupI
KMXK_0C02850	GroupI
KMXK_0F04600	GroupI
KMXK_0D02060	GroupI
KMXK_0A03750	GroupI
KMXK_0A03610	GroupI
KMXK_0F04280	GroupI
KMXK_0B01950	GroupI
KMXK_0A06600	GroupI
KMXK_0C04670	GroupI
KMXK_0E06120	GroupI
KMXK_0A05430	GroupI
KMXK_0F02440	GroupI
KMXK_0F02340	GroupI
KMXK_0B00370	GroupI
KMXK_0E01930	GroupI
KMXK_0A06870	GroupI
KMXK_0C06250	GroupI
KMXK_0F04940	GroupI
KMXK_0G00470	GroupI
KMXK_0A01920	GroupI
KMXK_0C04540	GroupI
KMXK_0B02500	GroupI
KMXK_0D05220	GroupI
KMXK_0B00630	GroupI
KMXK_0G00330	GroupI
KMXK_0G02610	GroupI
KMXK_0G00530	GroupI
KMXK_0C03920	GroupI
KMXK_0E05240	GroupI
KMXK_0A04060	GroupI
KMXK_0F04420	GroupI
KMXK_0B06140	GroupI
KMXK_0B02890	GroupI
KMXK_0H03080	GroupI
KMXK_0F02970	GroupI
KMXK_0E02110	GroupI
KMXK_0A07360	GroupI
KMXK_0A03010	GroupI
KMXK_0D01380	GroupI
KMXK_0E05180	GroupI
KMXK_0D05800	GroupI
KMXK_0H03410	GroupI
KMXK_0B05910	GroupI
KMXK_0A05960	GroupI
KMXK_0G01510	GroupI
KMXK_0D06470	GroupI
KMXK_0D04470	GroupI
KMXK_0B06680	GroupI
KMXK_0A07880	GroupI
KMXK_0G01210	GroupI
KMXK_0F00250	GroupI
KMXK_0D02980	GroupI
KMXK_0F01480	GroupI
KMXK_0E05840	GroupI
KMXK_0H01070	GroupI
KMXK_0G03900	GroupI
KMXK_0D02560	GroupI
KMXK_0C04160	GroupI
KMXK_0E02040	GroupI
KMXK_0E04300	GroupI
KMXK_0D01820	GroupI
KMXK_0A05660	GroupI
KMXK_0F05610	GroupI
KMXK_0F04860	GroupI
KMXK_0B07120	GroupI
KMXK_0E05510	GroupI
KMXK_0E06030	GroupI
KMXK_0G01600	GroupI
KMXK_0A06670	GroupI
KMXK_0A05860	GroupI
KMXK_0D03600	GroupI
KMXK_0E01510	GroupI
KMXK_0F03720	GroupI
KMXK_0E00430	GroupI
KMXK_0C02890	GroupI
KMXK_0A02690	GroupI
KMXK_0C02080	GroupI
KMXK_0C06540	GroupI
KMXK_0E01670	GroupI
KMXK_0A00210	GroupI
KMXK_0F04830	GroupI
KMXK_0E03160	GroupI
KMXK_0C03810	GroupI
KMXK_0B02700	GroupI
KMXK_0B01680	GroupI
KMXK_0A05450	GroupI
KMXK_0G00480	GroupI
KMXK_0D01320	GroupI
