genes	orthology
YHR024C	1
YNL175C	1
YDR064W	1
YDR523C	1
YDL208W	1
YLR186W	1
YGR037C	1
YLR075W	1
YNL315C	1
YFL037W	1
YFR031C	1
YDL028C	1
YLR351C	1
YBR029C	1
YJL097W	1
YHR072W-A	1
YGL030W	1
YHR186C	1
YDR397C	1
YIL103W	1
YPL213W	1
YOR176W	1
YOR310C	1
YCR042C	1
YBR070C	1
YPR110C	1
YJR123W	1
YGL080W	1
YHR019C	1
YOR181W	1
YGL231C	1
YDL143W	1
YGR220C	1
YOL054W	1
YPR166C	1
YCL059C	1
YDR454C	1
YLL019C	1
YGL234W	1
YOR142W	1
YBR187W	1
YDL106C	1
YNL092W	1
YGL187C	1
YNL178W	1
YER093C	1
YLR197W	1
YDR027C	1
YHR018C	1
YPR016C	1
YDL216C	1
YDL236W	1
YJR105W	1
YMR314W	1
YML054C	1
YOR298C-A	1
YBR060C	1
YMR039C	1
YMR226C	1
YOR212W	1
YKR063C	1
YER007C-A	1
YNL161W	1
YOR079C	1
YAL003W	1
YIR026C	1
YFR004W	1
YIR009W	1
YOR128C	1
YKR048C	1
YIL142W	1
YPL164C	1
YER023W	1
YDR429C	1
YFL045C	1
YDR097C	1
YNR032C-A	1
YLR172C	1
YBL092W	1
YER110C	1
YLR100W	1
YDR257C	1
YGR253C	1
YNL267W	1
YHR128W	1
YFR050C	1
YDR208W	1
YNL006W	1
YNL312W	1
YOL057W	1
YHR023W	1
YPL211W	1
YML095C	1
YGL153W	1
YHR068W	1
YDR486C	1
YBL097W	1
YLR209C	1
YOR057W	1
YBL076C	1
YGL237C	1
YNL230C	1
YOR063W	1
YJR033C	1
YPL010W	1
YBR265W	1
YOL060C	1
YML015C	1
YJL128C	1
YDR140W	1
YMR116C	1
YHL021C	1
YLL050C	1
YJR063W	1
YGR172C	1
YOR369C	1
YOR206W	1
YPL131W	1
YPR113W	1
YGL245W	1
YEL020W-A	1
YOR087W	1
YKL022C	1
YNL220W	1
YEL009C	1
YMR035W	1
YEL031W	1
YDR091C	1
YLR086W	1
YJR121W	1
YPL028W	1
YGL048C	1
YCR044C	1
YLR359W	1
YEL003W	1
YBL084C	1
YGR001C	1
YEL002C	1
YMR208W	1
YGR123C	1
YPR187W	1
YNL128W	1
YFR019W	1
YPR118W	1
YMR274C	1
YGL163C	1
YNL044W	1
YOL097C	1
YKR054C	1
YEL026W	1
YGR245C	1
YBR127C	1
YMR277W	1
YOR335C	1
YNL123W	1
YDL029W	1
YOL133W	1
YAR003W	1
YPL183C	1
YBR234C	1
YLR382C	1
YGR080W	1
YDL166C	1
YFR018C	1
YGR094W	1
YLR116W	1
YPL110C	1
YDR019C	1
YLR200W	1
YPL181W	1
YKL110C	1
YJL008C	1
YNL024C-A	1
YDL084W	1
YPR004C	1
YDR510W	1
YJL124C	1
YOR361C	1
YJR085C	1
YJL111W	1
YPR031W	1
YFR052W	1
YGR264C	1
YDR087C	1
YML102W	1
YOR236W	1
YEL062W	1
YHR089C	1
YOL041C	1
YHR200W	1
YDR482C	1
YML086C	1
YGR232W	1
YIL078W	1
YBR221C	1
YLR118C	1
YDR023W	1
YOL008W	1
YGL003C	1
YDR460W	1
YIR015W	1
YER178W	1
YIL076W	1
YPL125W	1
YBL023C	1
YOR007C	1
YJR138W	1
YNL201C	1
YLR208W	1
YML001W	1
YPL237W	1
YBR103W	1
YMR146C	1
YOR122C	1
YGL097W	1
YCR032W	1
YIL004C	1
YCL057C-A	1
YPR026W	1
YOR159C	1
YKL056C	1
YER162C	1
YHR005C-A	1
YCR012W	1
YGL044C	1
YOL093W	1
YBR109C	1
YPL146C	1
YFR044C	1
YBR135W	1
YJL180C	1
YGR028W	1
YKL013C	1
YGL190C	1
YOR095C	1
YDR168W	1
YER003C	1
YDR105C	1
YJR017C	1
YKL154W	1
YAL020C	1
YJL091C	1
YKL053C-A	1
YDR408C	1
YDR036C	1
YJL024C	1
YJL060W	1
YHR013C	1
YGR207C	1
YNL136W	1
YPL040C	1
YMR292W	1
YNL026W	1
YJR007W	1
YPL218W	1
YBR039W	1
YPL085W	1
YMR315W	1
YDL033C	1
YLR234W	1
YER126C	1
YER009W	1
YIR001C	1
YLR281C	1
YNL288W	1
YDL125C	1
YER094C	1
YFR010W	1
YPR010C	1
YER074W-A	1
YHR164C	1
YOR065W	1
YJR058C	1
YNR008W	1
YGR267C	1
YOR067C	1
YPR028W	1
YOR259C	1
YBR192W	1
YPR107C	1
YGR061C	1
YLR418C	1
YBR018C	1
YLL034C	1
YLR038C	1
YDR330W	1
YJL093C	1
YGL011C	1
YMR218C	1
YKL179C	1
YDL015C	1
YPL012W	1
YPL175W	1
YIL155C	1
YMR309C	1
YOR004W	1
YNL189W	1
YER012W	1
YLR438W	1
YFL001W	1
YAL016W	1
YGR246C	1
YNR046W	1
YDR080W	1
YML069W	1
YEL051W	1
YDR311W	1
YHR051W	1
YIL043C	1
YKL082C	1
YHL007C	1
YKL192C	1
YKL165C	1
YOR274W	1
YOR117W	1
YDR496C	1
YGR270W	1
YER122C	1
YDL205C	1
YPR035W	1
YJL046W	1
YCL001W	1
YPL078C	1
YIL097W	1
YCR002C	1
YMR293C	1
YOL124C	1
YDR162C	1
YBL021C	1
YBR164C	1
YDR448W	1
YLR447C	1
YGL095C	1
YOL010W	1
YBR079C	1
YBR004C	1
YOL022C	1
YBR233W	1
YLR274W	1
YKL080W	1
YDR129C	1
YMR217W	1
YLR113W	1
YLR403W	1
YGL087C	1
YDR050C	1
YDR427W	1
YJR035W	1
YML060W	1
YJR006W	1
YDL190C	1
YDL017W	1
YDR298C	1
YOR323C	1
YLR272C	1
YIL065C	1
YDL097C	1
YOL034W	1
YOR358W	1
YBL064C	1
YHR181W	1
YPR135W	1
YKR088C	1
YKL209C	1
YJR024C	1
YDR473C	1
YNR017W	1
YJR090C	1
YDR372C	1
YML114C	1
YNL320W	1
YNL132W	1
YPL262W	1
YHR011W	1
YBL024W	1
YFR051C	1
YAL019W	1
YGL077C	1
YJL109C	1
YOR160W	1
YPR189W	1
YPL088W	1
YDR165W	1
YOR272W	1
YDL074C	1
YKR002W	1
YCR063W	1
YLR207W	1
YDR088C	1
YER165W	1
YLR114C	1
YPR041W	1
YDR086C	1
YHR122W	1
YGL141W	1
YGR021W	1
YLL018C	1
YER007W	1
YDR456W	1
YPL204W	1
YDR084C	1
YDL100C	1
YJR099W	1
YBL047C	1
YIR008C	1
YOR085W	1
YBL036C	1
YGR274C	1
YKL120W	1
YLL023C	1
YOR245C	1
YDR266C	1
YLR438C-A	1
YKL095W	1
YIL001W	1
YJL104W	1
YLR246W	1
YBL099W	1
YBR296C	1
YDR002W	1
YLL029W	1
YMR203W	1
YDR331W	1
YLR071C	1
YJR125C	1
YBR223C	1
YPR036W	1
YOR271C	1
YGL205W	1
YKL016C	1
YFR009W	1
YOR091W	1
YBR061C	1
YDR238C	1
YNR036C	1
YIR022W	1
YDR071C	1
YGR048W	1
YKL059C	1
YPL046C	1
YPL103C	1
YOR281C	1
YDL230W	1
YGR208W	1
YIL063C	1
YNL222W	1
YDR145W	1
YMR234W	1
YOR150W	1
YDR477W	1
YKL012W	1
YPL178W	1
YOR261C	1
YML042W	1
YOR006C	1
YKR093W	1
YGL067W	1
YDR489W	1
YCR036W	1
YNL207W	1
YHR085W	1
YER042W	1
YOR002W	1
YIL046W	1
YGL040C	1
YBR260C	1
YMR227C	1
YDL126C	1
YHR175W	1
YNL252C	1
YDR333C	1
YFL030W	1
YPR141C	1
YDL091C	1
YOR251C	1
YER151C	1
YOR257W	1
YAL041W	1
YML049C	1
YCL008C	1
YGL220W	1
YJR065C	1
YNL124W	1
YLR362W	1
YML036W	1
YLR304C	1
YER068W	1
YJR084W	1
YAL033W	1
YOR216C	1
YLR147C	1
YNR054C	1
YLL031C	1
YOL080C	1
YDR284C	1
YEL042W	1
YPL107W	1
YFL046W	1
YBR111C	1
YDR379C-A	1
YKR038C	1
YNL048W	1
YJL203W	1
YML012W	1
YOR278W	1
YNL039W	1
YNL071W	1
YEL052W	1
YGL216W	1
YDR115W	1
YER163C	1
YJR074W	1
YDL064W	1
YMR012W	1
YIL143C	1
YDR141C	1
YDR359C	1
YGR046W	1
YKL058W	1
YNR041C	1
YLL009C	1
YDR410C	1
YNL200C	1
YAL032C	1
YOR116C	1
YDR394W	1
YDR363W-A	1
YCL017C	1
YOR161C	1
YLR117C	1
YHR075C	1
YKL009W	1
YPL169C	1
YIL033C	1
YLR244C	1
YPR023C	1
YIL104C	1
YLR025W	1
YLR060W	1
YPL094C	1
YDR044W	1
YDR211W	1
YGL232W	1
YOR241W	1
YPL138C	1
YNL274C	1
YBL037W	1
YKR070W	1
YAR007C	1
YGR173W	1
YCL033C	1
YDR109C	1
YPL051W	1
YKR056W	1
YNL153C	1
YDR265W	1
YNR020C	1
YDR337W	1
YML004C	1
YGR116W	1
YNL182C	1
YJL031C	1
YKR099W	1
YLR189C	1
YKL217W	1
YJL080C	1
YBR088C	1
YPL059W	1
YER049W	1
YOR123C	1
YCR057C	1
YOL086W-A	1
YBR251W	1
YMR077C	1
YIL160C	1
YPL069C	1
YBR196C	1
YJR036C	1
YGR262C	1
YHR077C	1
YPL123C	1
YPL043W	1
YKL024C	1
YMR259C	1
YNL241C	1
YDR057W	1
YPL199C	1
YML021C	1
YOR362C	1
YBR220C	1
YCR071C	1
YPR045C	1
YKL002W	1
YML046W	1
YGL018C	1
YFR028C	1
YGR185C	1
YIL110W	1
YOR187W	1
YHR088W	1
YOR265W	1
YDR405W	1
YLR289W	1
YDL072C	1
YHR201C	1
YDR267C	1
YIL044C	1
YDL201W	1
YJL140W	1
YAL021C	1
YDL103C	1
YJL172W	1
YPL091W	1
YOL069W	1
YJL050W	1
YML094W	1
YPR073C	1
YDL165W	1
YBR087W	1
YIL064W	1
YMR235C	1
YDR299W	1
YLR151C	1
YPR019W	1
YKL145W	1
YGR063C	1
YER107C	1
YDR519W	1
YDR243C	1
YLR323C	1
YGR211W	1
YLL036C	1
YGL171W	1
YER087W	1
YDR404C	1
YER029C	1
YPR088C	1
YPR183W	1
YCL064C	1
YMR201C	1
YPL227C	1
YIL022W	1
YDL098C	1
YBR041W	1
YDR452W	1
YAL044C	1
YNL005C	1
YNL259C	1
YNL308C	1
YKL001C	1
YNR006W	1
YEL012W	1
YDL135C	1
YPL235W	1
YGL221C	1
YDL195W	1
YOR141C	1
YJL194W	1
YDL051W	1
YBL013W	1
YER021W	1
YLR410W	1
YMR048W	1
YDL174C	1
YGL115W	1
YER019W	1
YBL026W	1
YBR202W	1
YJR141W	1
YHR065C	1
YGR145W	1
YPL030W	1
YLR106C	1
YGL238W	1
YPL195W	1
YAR018C	1
YHR111W	1
YOR210W	1
YPR184W	1
YPL222W	1
YJR070C	1
YJL100W	1
YNR038W	1
YDL178W	1
YER112W	1
YJL126W	1
YML032C	1
YGL068W	1
YGR244C	1
YMR027W	1
YJL115W	1
YDR434W	1
YOL125W	1
YLL018C-A	1
YER159C	1
YGR119C	1
YDR529C	1
YML068W	1
YPL008W	1
YOR201C	1
YGL167C	1
YML035C	1
YER078C	1
YER134C	1
YDR294C	1
YDR013W	1
YOR077W	1
YHL031C	1
YKL113C	1
YKR009C	1
YGR098C	1
YGL191W	1
YER148W	1
YFL034W	1
YIR004W	1
YBR247C	1
YLR212C	1
YDR301W	1
YJR001W	1
YOR168W	1
YKR095W-A	1
YPR105C	1
YBR254C	1
YHL030W	1
YOL114C	1
YLR243W	1
YGR183C	1
YGL065C	1
YHR168W	1
YLR201C	1
YDR172W	1
YKL151C	1
YGL137W	1
YER136W	1
YLR097C	1
YEL044W	1
YMR075W	1
YBL088C	1
YOR194C	1
YPR040W	1
YNR007C	1
YPR108W	1
YPL098C	1
YDR320C	1
YCR024C	1
YDL156W	1
YLR241W	1
YGR218W	1
YOL145C	1
YNR015W	1
YGL244W	1
YOR356W	1
YDR407C	1
YPL209C	1
YGR009C	1
YNL261W	1
YPL242C	1
YPL096W	1
YAL042W	1
YMR211W	1
YJL063C	1
YHR040W	1
YMR244C-A	1
YJL072C	1
YIR006C	1
YDL185W	1
YDR435C	1
YKR060W	1
YBL105C	1
YBR243C	1
YOR136W	1
YGL201C	1
YOR154W	1
YDL055C	1
YKR071C	1
YBR291C	1
YBR055C	1
YMR150C	1
YNL024C	1
YNL287W	1
YGL242C	1
YJL187C	1
YOR341W	1
YJR135W-A	1
YCR075C	1
YBR017C	1
YIL038C	1
YBR228W	1
YOR046C	1
YPR029C	1
YLR459W	1
YPR175W	1
YNL041C	1
YOL005C	1
YEL032W	1
YHR176W	1
YDL240W	1
YHR012W	1
YPL154C	1
YPR180W	1
YGR187C	1
YGL143C	1
YOR359W	1
YCR047C	1
YDR392W	1
YMR229C	1
YDR390C	1
YGR101W	1
YDR472W	1
YPL215W	1
YGL195W	1
YOR014W	1
YAL043C	1
YDR236C	1
YGL159W	1
YDR204W	1
YMR276W	1
YBR035C	1
YMR212C	1
YER014W	1
YGR278W	1
YMR010W	1
YHR028C	1
YDR339C	1
YMR193W	1
YER146W	1
YER172C	1
YML110C	1
YGR007W	1
YOR048C	1
YGL043W	1
YJR014W	1
YOR258W	1
YGR112W	1
YJL069C	1
YLR170C	1
YPL127C	1
YDR334W	1
YER164W	1
YOR175C	1
YLR259C	1
YAL058W	1
YDR517W	1
YLR087C	1
YOL135C	1
YLR088W	1
YBR133C	1
YJR050W	1
YGR155W	1
YDR152W	1
YMR036C	1
YML038C	1
YPR131C	1
YPL086C	1
YHR132C	1
YDR062W	1
YKR025W	1
YPL006W	1
YBR227C	1
YNL064C	1
YNL023C	1
YFL008W	1
YMR269W	1
YDL030W	1
YGR031W	1
YER100W	1
YJL101C	1
YNL232W	1
YPR066W	1
YJL179W	1
YGR178C	1
YKL085W	1
YPR133C	1
YJR072C	1
YDR128W	1
YIL034C	1
YML067C	1
YPL167C	1
YGR284C	1
YCR092C	1
YJR040W	1
YGR024C	1
YER050C	1
YDL168W	1
YGR058W	1
YPR170W-B	1
YDR049W	1
YNL262W	1
YGL111W	1
YIL007C	1
YNL330C	1
YEL038W	1
YJR116W	1
YJR110W	1
YLR298C	1
YBR142W	1
YGR083C	1
YGR195W	1
YER061C	1
YFL022C	1
YMR049C	1
YOR232W	1
YLR383W	1
YLR275W	1
YJL068C	1
YBR111W-A	1
YNL290W	1
YDL108W	1
YGR006W	1
YOL077C	1
YJR129C	1
YOR196C	1
YHR165C	1
YEL013W	1
YKL040C	1
YKL149C	1
YNL326C	1
YKL210W	1
YHR079C	1
YMR130W	1
YLR059C	1
YHR171W	1
YKL195W	1
YDL120W	1
YDR364C	1
YHR004C	1
YDR283C	1
YIL026C	1
YPR094W	1
YOR207C	1
YLR318W	1
YDL160C	1
YGR280C	1
YNR035C	1
YIL083C	1
YCR059C	1
YMR013C	1
YNL329C	1
YDR242W	1
YIL047C	1
YGR285C	1
YLR240W	1
YGR252W	1
YFL017W-A	1
YJR119C	1
YNL265C	1
YAL025C	1
YMR026C	1
YPR065W	1
YNL317W	1
YJR013W	1
YPL259C	1
YBR154C	1
YKL193C	1
YBL019W	1
YEL037C	1
YNL107W	1
YNL275W	1
YFL017C	1
YDR190C	1
YLR398C	1
YDR196C	1
YLL026W	1
YLR422W	1
YBR065C	1
YMR074C	1
YGR255C	1
YJR132W	1
YKR030W	1
YDL207W	1
YDR469W	1
YCR009C	1
YNL243W	1
YOR224C	1
YDR308C	1
YKL045W	1
YPR168W	1
YNL040W	1
YNL003C	1
YEL021W	1
YDR189W	1
YBR112C	1
YLR215C	1
YJR088C	1
YPL045W	1
YGR171C	1
YMR093W	1
YGL241W	1
YBL004W	1
YPR143W	1
YMR034C	1
YHR074W	1
YPL183W-A	1
YDR335W	1
YJL059W	1
YDR120C	1
YBR217W	1
YNL037C	1
YDR117C	1
YPR100W	1
YLR291C	1
YHR166C	1
YOR184W	1
YGR194C	1
YNL062C	1
YLR268W	1
YMR290C	1
YMR210W	1
YJL003W	1
YBL055C	1
YER141W	1
YDR398W	1
YGR095C	1
YPL244C	1
YDR432W	1
YKL086W	1
YBR086C	1
YOL033W	1
YLR166C	1
YPR178W	1
YAL048C	1
YOR307C	1
YJL035C	1
YGL083W	1
YDL007W	1
YNL088W	1
YKR087C	1
YHL016C	1
YNL168C	1
YKL134C	1
YOR119C	1
YOR124C	1
YCR072C	1
YER183C	1
YNR052C	1
YOR357C	1
YNL238W	1
YNL045W	1
YDR302W	1
YDR167W	1
YMR131C	1
YKL191W	1
YBL091C	1
YOR090C	1
YLR380W	1
YLR196W	1
YAL049C	1
YNR003C	1
YNL127W	1
YNL284C	1
YLR103C	1
YDR365C	1
YIL048W	1
YML030W	1
YOR163W	1
YIL008W	1
YNL247W	1
YBR025C	1
YOL040C	1
YDL045W-A	1
YGR223C	1
YMR110C	1
YLR409C	1
YJR117W	1
YOR151C	1
YLL040C	1
YPR160W	1
YGR181W	1
YGR132C	1
YFL024C	1
YMR073C	1
YBL071W-A	1
YKL207W	1
YDR075W	1
YLR386W	1
YDL148C	1
YOL090W	1
YDR511W	1
YKL007W	1
YNL016W	1
YML130C	1
YPR129W	1
YGL058W	1
YLR424W	1
YIL129C	1
YNL263C	1
YDR419W	1
YMR185W	1
YIL062C	1
YLR242C	1
YOR126C	1
YPR048W	1
YDL116W	1
YHR188C	1
YFR002W	1
YKL117W	1
YBR080C	1
YAL022C	1
YDL003W	1
YIL106W	1
YKR017C	1
YDR268W	1
YPL117C	1
YDR336W	1
YPR056W	1
YGR036C	1
YHL002W	1
YOL139C	1
YLR016C	1
YOR058C	1
YJL153C	1
YBR146W	1
YCL054W	1
YLR347C	1
YGR184C	1
YAL046C	1
YLR163C	1
YDR280W	1
YDL045C	1
YBR114W	1
YHR069C	1
YOL031C	1
YDR063W	1
YOR070C	1
YDL234C	1
YDR282C	1
YJR104C	1
YBR136W	1
YNL292W	1
YGR193C	1
YMR240C	1
YGR276C	1
YJL036W	1
YMR061W	1
YJR152W	1
YDL167C	1
YLR435W	1
YGL256W	1
YNL138W	1
YGL169W	1
YLR127C	1
YGL174W	1
YML097C	1
YOL018C	1
YMR224C	1
YPL132W	1
YDR164C	1
YGL047W	1
YPL022W	1
YDR258C	1
YCR087C-A	1
YBL020W	1
YNL129W	1
YBL102W	1
YJL141C	1
YHR037W	1
YLR305C	1
YBR023C	1
YER173W	1
YAR008W	1
YLR045C	1
YIL021W	1
YLR245C	1
YER051W	1
YLR321C	1
YBR170C	1
YDR329C	1
YOL142W	1
YHR143W-A	1
YDL210W	1
YBR097W	1
YGR047C	1
YMR024W	1
YPL097W	1
YLR316C	1
YDR465C	1
YEL053C	1
YCR027C	1
YNL223W	1
YNL072W	1
YPL252C	1
YNL118C	1
YKL019W	1
YHR121W	1
YJL033W	1
YDL008W	1
YOR111W	1
YFL036W	1
YMR167W	1
YPR181C	1
YJL062W	1
YOR005C	1
YGL100W	1
YMR278W	1
YBL022C	1
YNL021W	1
YBR198C	1
YKL212W	1
YPL172C	1
YDL150W	1
YOR291W	1
YLR397C	1
YGL211W	1
YGR100W	1
YOL123W	1
YDL090C	1
YDL219W	1
YDR246W	1
YOL094C	1
YMR132C	1
YCL045C	1
YEL004W	1
YMR028W	1
YHR058C	1
YDL142C	1
YKL025C	1
YLR205C	1
YKR035W-A	1
YGL227W	1
YLL027W	1
YNL289W	1
YJL005W	1
YMR239C	1
YNL075W	1
YPR098C	1
YJL121C	1
YGR005C	1
YER140W	1
YPR176C	1
YJL010C	1
YMR128W	1
YLR336C	1
YPL210C	1
YLR002C	1
YKL094W	1
YBR252W	1
YBL040C	1
YJL011C	1
YKL018W	1
YOR250C	1
YKR031C	1
YMR231W	1
YLR370C	1
YJL085W	1
YHR042W	1
YBR173C	1
YAL026C	1
YAL012W	1
YJL207C	1
YFL025C	1
YPR140W	1
YPL217C	1
YDL147W	1
YDR182W	1
YNL218W	1
YBR006W	1
YPL063W	1
YGL017W	1
YDR415C	1
YKL205W	1
YPR024W	1
YDR386W	1
YKL087C	1
YDR205W	1
YHR008C	1
YGL240W	1
YOL032W	1
YHR099W	1
YIL075C	1
YGR217W	1
YHL013C	1
YMR125W	1
YJR093C	1
YGR096W	1
YOR289W	1
YDR292C	1
YKL033W-A	1
YDL031W	1
YGR127W	1
YDL104C	1
YOR319W	1
YIL023C	1
YNL185C	1
YDR376W	1
YFR006W	1
YGR260W	1
YOR262W	1
YMR272C	1
YMR308C	1
YIR005W	1
YGL130W	1
YER143W	1
YML025C	1
YPL029W	1
YDR270W	1
YGR002C	1
YBR235W	1
YDR221W	1
YPL083C	1
YFL044C	1
YKL160W	1
YBL104C	1
YDR484W	1
YLL011W	1
YPL009C	1
YPL013C	1
YGL150C	1
YKL017C	1
YLR429W	1
YBL057C	1
YPR173C	1
YNR053C	1
YJL154C	1
YOR039W	1
YGR054W	1
YHR070W	1
YJR068W	1
YBR246W	1
YOR112W	1
YNL082W	1
YDR079C-A	1
YMR296C	1
YEL050C	1
YLR314C	1
YBR003W	1
YOR027W	1
YEL011W	1
YPR067W	1
YMR022W	1
YNL305C	1
YHR076W	1
YGR029W	1
YBR257W	1
YNL172W	1
YLR128W	1
YLR430W	1
YPL149W	1
YMR092C	1
YCR090C	1
YGL180W	1
YJR002W	1
YER125W	1
YJR102C	1
YIL042C	1
YGR271W	1
YBR002C	1
YKL041W	1
YCR077C	1
YLL001W	1
YCR093W	1
YKL067W	1
YLR008C	1
YGL070C	1
YGL094C	1
YKR079C	1
YBR110W	1
YBR094W	1
YJR019C	1
YCL004W	1
YJL004C	1
YER036C	1
YER058W	1
YKL215C	1
YPL160W	1
YER082C	1
YIL049W	1
YPL247C	1
YGL246C	1
YER048W-A	1
YER005W	1
YOR145C	1
YGL236C	1
YHR169W	1
YBL058W	1
YDL040C	1
YBR101C	1
YKR068C	1
YFL027C	1
YER016W	1
YNL061W	1
YLL008W	1
YHR002W	1
YDR412W	1
YHL032C	1
YDR142C	1
YNL007C	1
YBR011C	1
YDL052C	1
YPL170W	1
YKR051W	1
YKL213C	1
YOR217W	1
YER157W	1
YIL061C	1
YJL125C	1
YDL206W	1
YMR078C	1
YDR060W	1
YML121W	1
YDL077C	1
YKL172W	1
YPL109C	1
YMR197C	1
YML077W	1
YAL035W	1
YBL080C	1
YOR294W	1
YHR086W	1
YGR019W	1
YDR324C	1
YCL016C	1
YJL143W	1
YDR170C	1
YHR204W	1
YHR144C	1
YLR239C	1
YFL007W	1
YDL149W	1
YDL217C	1
YGL124C	1
YLR142W	1
YLR299W	1
YMR236W	1
YMR281W	1
YJL130C	1
YKL144C	1
YJL041W	1
YOL023W	1
YDR183W	1
YNL272C	1
YBR058C	1
YPL002C	1
YER154W	1
YBR123C	1
YPL054W	1
YNL297C	1
YOR340C	1
YGL119W	1
YLR017W	1
YCR017C	1
YOL071W	1
YLR129W	1
YOR022C	1
YDL141W	1
YML096W	1
YCR088W	1
YNL273W	1
YER025W	1
YDL140C	1
YOL096C	1
YLR069C	1
YOR287C	1
YAL044W-A	1
YAL036C	1
YDR305C	1
YOR330C	1
YLR253W	1
YBR236C	1
YPL020C	1
YCR051W	1
YPL001W	1
YER171W	1
YOR239W	1
YLR074C	1
YJL168C	1
YGR261C	1
YHR062C	1
YPR137W	1
YNL310C	1
YOR059C	1
YDR325W	1
YPL206C	1
YDR328C	1
YNL221C	1
YMR288W	1
YML080W	1
YGR103W	1
YNL119W	1
YLR026C	1
YGL207W	1
YNL202W	1
YDL119C	1
YNL244C	1
YJL053W	1
YOR149C	1
YNL163C	1
YGL206C	1
YMR097C	1
YMR002W	1
YFL002C	1
YDL238C	1
YPL122C	1
YOR115C	1
YNL240C	1
YIL091C	1
YBR208C	1
YDR373W	1
YOR246C	1
YPL111W	1
YLR105C	1
YDR017C	1
YPR190C	1
YPL263C	1
YPR051W	1
YDL145C	1
YDL164C	1
YIL153W	1
YIR029W	1
YBL049W	1
YKL184W	1
YGL027C	1
YGL022W	1
YGR078C	1
YPL157W	1
YPR021C	1
YBR160W	1
YPL076W	1
YIL128W	1
YNL063W	1
YPL104W	1
YJR064W	1
YGL112C	1
YLR051C	1
YJL208C	1
YPL120W	1
YMR135C	1
YLR276C	1
YPL225W	1
YDR440W	1
YPL162C	1
YDL193W	1
YOL102C	1
YBR102C	1
YLR148W	1
YDR424C	1
YDL058W	1
YKL099C	1
YGR277C	1
YOL001W	1
YPR091C	1
YDR092W	1
YKL003C	1
YGR202C	1
YHR072W	1
YKR026C	1
YMR004W	1
YGR074W	1
YDL102W	1
YJL030W	1
YGL006W	1
YHL022C	1
YLR306W	1
YPR086W	1
YDR449C	1
YJR057W	1
YOR275C	1
YGL099W	1
YOR332W	1
YDL004W	1
YHR148W	1
YDR416W	1
YMR001C	1
YDR180W	1
YDR148C	1
YHL004W	1
YDR228C	1
YGL243W	1
YOL076W	1
YMR009W	1
YOR346W	1
YNR012W	1
YKL190W	1
YJR122W	1
YGL233W	1
YMR080C	1
YBR143C	1
YLR216C	1
YHR027C	1
YDR430C	1
YIL030C	1
YJR100C	1
YLR396C	1
YML098W	1
YOR254C	1
YIL068C	1
YOL049W	1
YLR378C	1
YNL102W	1
YPR112C	1
YGR090W	1
YGR200C	1
YMR020W	1
YBR261C	1
YJL074C	1
YOR020C	1
YML059C	1
YGR091W	1
YMR247C	1
YEL064C	1
YLR022C	1
YGL200C	1
YOR125C	1
YNL113W	1
YGL105W	1
YPL003W	1
YLL041C	1
YDL043C	1
YOR260W	1
YNL035C	1
YMR223W	1
YNL250W	1
YOR001W	1
YLR195C	1
YLR218C	1
YML104C	1
YBR229C	1
YGL173C	1
YJR008W	1
YGL091C	1
YGR227W	1
YKL125W	1
YGR231C	1
YNL022C	1
YOL107W	1
YKL029C	1
YNL219C	1
YPL196W	1
YMR301C	1
YGR216C	1
YLR384C	1
YDR323C	1
YBR269C	1
YNL059C	1
YDR083W	1
YML010W	1
YKR062W	1
YML093W	1
YJR044C	1
YOL021C	1
YBR074W	1
YDL153C	1
YPR144C	1
YNL325C	1
YGR093W	1
YBR155W	1
YDR289C	1
YOL013C	1
YCL031C	1
YNL251C	1
YDR481C	1
YDR214W	1
YGR163W	1
YLR401C	1
YDR005C	1
YCR066W	1
YKL028W	1
YOR164C	1
YDL060W	1
YDR255C	1
YHR113W	1
YPL016W	1
YKL092C	1
YNL169C	1
YLR143W	1
YGR257C	1
YBL035C	1
YLR262C	1
YOR360C	1
YPL042C	1
YMR029C	1
YLR193C	1
YNL126W	1
YIL003W	1
YKL189W	1
YOR367W	1
YOL038W	1
YKL021C	1
YNL139C	1
YNR029C	1
YOR103C	1
YBR026C	1
YPR047W	1
YNL313C	1
YKR074W	1
YNL138W-A	1
YDL087C	1
YPL060W	1
YJL014W	1
YIL125W	1
YKL196C	1
YER013W	1
YJR034W	1
YOL146W	1
YOR056C	1
YLR005W	1
YPL082C	1
YJL197W	1
YML009C	1
YLR405W	1
YPL101W	1
YPR082C	1
YHR172W	1
YOR093C	1
YOR336W	1
YLR009W	1
YPL151C	1
YHR170W	1
YMR023C	1
YER168C	1
YOR074C	1
YGL142C	1
YBR293W	1
YGR133W	1
YKR097W	1
YER086W	1
YNL036W	1
YDR101C	1
YLR032W	1
YEL046C	1
YBR237W	1
YGR205W	1
YNL212W	1
YFR007W	1
YJL200C	1
YIR007W	1
YHR207C	1
YMR220W	1
YOR209C	1
YJR097W	1
YOR021C	1
YKL146W	1
YJR107W	1
YNL227C	1
YIL070C	1
YGL148W	1
YDR127W	1
YMR106C	1
YDL171C	1
YIL031W	1
YDR316W	1
YEL040W	1
YOR288C	1
YIL147C	1
YDL209C	1
YMR088C	1
YOL062C	1
YFL034C-B	1
YKR066C	1
YGL010W	1
YDL006W	1
YHR205W	1
YDR051C	1
