"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"c385.a1.a1"	253.681177128435	328.861112699265	243.425522824975	116.796660225889	106.891336967424	107.849693385962	100.262738116853	250.052364966064	97.2238919718485	322.541469126232	164.238087478759	"Chassy_YL_E_807;YALI1_E20596g;YALI0E17325g1_1;Q6C5K4;some similarities with uniprot|P38314 Saccharomyces cerevisiae YBR214W (ohnolog of YGL056C) SDS24"	"Chassy_YL_E_807"	"YALI1_E20596g"	"YALI0E17325g1_1"	"Q6C5K4"	"some similarities with uniprot|P38314 Saccharomyces cerevisiae YBR214W (ohnolog of YGL056C) SDS24"	""
"c386.a1.a1"	629.310136620624	792.042557704763	905.401461913924	450.358155150478	542.25044615895	399.795600902636	450.123948068801	423.33744411555	109.731258103838	461.515976828447	531.946971218109	"Chassy_YL_C_348;YALI1_C09773g;YALI0C07414g1_1;Q6CCQ8;similar to uniprot|Q9P7B4 Schizosaccharomyces pombe Putative short chain dehydrogenase"	"Chassy_YL_C_348"	"YALI1_C09773g"	"YALI0C07414g1_1"	"Q6CCQ8"	"similar to uniprot|Q9P7B4 Schizosaccharomyces pombe Putative short chain dehydrogenase"	""
"c387.a1.a1"	94.7141793831308	119.317094171083	79.7369882877607	78.3919206474285	49.0979610458029	65.6703737995295	29.1031457078709	92.1367101972215	78.6949368863819	86.813485480036	74.1096810678777	"Chassy_YL_F_850;YALI1_F21850g;YALI0F16379g1_1;Q6C1G8;similar to uniprot|P54861 Saccharomyces cerevisiae YLL001w DNM1 dynamin-related protein"	"Chassy_YL_F_850"	"YALI1_F21850g"	"YALI0F16379g1_1"	"Q6C1G8"	"similar to uniprot|P54861 Saccharomyces cerevisiae YLL001w DNM1 dynamin-related protein"	""
"c387.a2.a1"	10.4902761005081	5.66625929409884	4.82152791296817	12.3638700523711	5.24356422238878	10.9769361495109	6.51179604662855	10.1286130849419	10.0023360702709	2.12756492282757	4.2222976537615	"Chassy_YL_D_482;YALI1_D12282g;YALI0D09713g1_1;Q6C9N5;highly similar to uniprot|P21576 Saccharomyces cerevisiae YKR001c VPS1 member of the dynamin family of GTPases"	"Chassy_YL_D_482"	"YALI1_D12282g"	"YALI0D09713g1_1"	"Q6C9N5"	"highly similar to uniprot|P21576 Saccharomyces cerevisiae YKR001c VPS1 member of the dynamin family of GTPases"	""
"c387.a3.a1"	8.40167759056149	8.91427825680955	7.35920593409648	8.98991793326523	4.77855302046367	16.787377633599	10.5762444376258	10.4461641092592	1.58292100622907	13.0019573640945	16.9238423291572	"Chassy_YL_F_1479;YALI1_F37775g;YALI0F30217g1_1;Q6BZX2;highly similar to uniprot|Q8X230 Emericella nidulans VpsA GTPase"	"Chassy_YL_F_1479"	"YALI1_F37775g"	"YALI0F30217g1_1"	"Q6BZX2"	"highly similar to uniprot|Q8X230 Emericella nidulans VpsA GTPase"	""
"c388.a1.a1"	517.829394902009	538.329564318729	537.943506959106	1059.0628701628	529.574445266391	326.492968719999	529.357758269015	460.487216517262	54.5962667658114	251.259881675952	638.251767623235	"Chassy_YL_F_130;YALI1_F03908g;YALI0F02629g1_1;Q6C350;highly similar to uniprot|P07284 Saccharomyces cerevisiae YDR023w SES1 seryl-tRNA synthetase, cytosolic"	"Chassy_YL_F_130"	"YALI1_F03908g"	"YALI0F02629g1_1"	"Q6C350"	"highly similar to uniprot|P07284 Saccharomyces cerevisiae YDR023w SES1 seryl-tRNA synthetase, cytosolic"	""
"c389.a1.a1"	662.658923994396	771.325969389198	1769.33381640297	1314.34227233178	1091.46071443517	737.414187293251	1162.53137636807	520.401267015176	112.237269925195	765.808128030046	1128.37872644909	"Chassy_YL_F_500;YALI1_F13220g;YALI0F09669g1_1;Q6C294;highly similar to uniprot|P32471 Saccharomyces cerevisiae YAL003w EFB1 translation elongation factor eEF1beta"	"Chassy_YL_F_500"	"YALI1_F13220g"	"YALI0F09669g1_1"	"Q6C294"	"highly similar to uniprot|P32471 Saccharomyces cerevisiae YAL003w EFB1 translation elongation factor eEF1beta"	""
"c390.a1.a1"	242.490889098489	144.395664140419	87.9382077127904	99.8229010586698	62.9001415759723	55.3114582902832	32.7577995196214	226.006129560785	14.0342506695899	94.1219872883112	80.9786261286733	"Chassy_YL_D_424;YALI1_D10961g;YALI0D08536g1_1;Q6C9T4;some similarities with uniprot|P40485 Saccharomyces cerevisiae YIL105C (ohnolog of YNL047C) SLM1 phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p"	"Chassy_YL_D_424"	"YALI1_D10961g"	"YALI0D08536g1_1"	"Q6C9T4"	"some similarities with uniprot|P40485 Saccharomyces cerevisiae YIL105C (ohnolog of YNL047C) SLM1 phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p"	""
"c391.a1.a1"	680.838766703983	473.170877857513	428.743616281289	272.306194363035	236.360617661584	261.952287679772	206.271869973198	554.95448318696	54.7932033618282	354.736815688391	445.192055082131	"Chassy_YL_F_293;YALI1_F08392g;YALI0F05654g1_1;No Uniprot ID;some similarities with uniprot|Q8EAT4 Shewanella oneidensis"	"Chassy_YL_F_293"	"YALI1_F08392g"	"YALI0F05654g1_1"	""	"some similarities with uniprot|Q8EAT4 Shewanella oneidensis"	""
"c392.a1.a1"	1075.66186306689	1312.26701112498	1321.80500782323	400.779059093158	374.923845796522	207.512210006842	408.091232893829	1215.92599095224	344.902870046013	1131.03343932824	840.577175744457	"Chassy_YL_E_556;YALI1_E14505g;YALI0E11671g1_1;Q6C682;uniprot|Q6C682 Yarrowia lipolytica YALI0E11671g SOL3 6-phosphogluconolactonase"	"Chassy_YL_E_556"	"YALI1_E14505g"	"YALI0E11671g1_1"	"Q6C682"	"uniprot|Q6C682 Yarrowia lipolytica YALI0E11671g SOL3 6-phosphogluconolactonase"	""
"c393.a1.a1"	7878.96866863635	8178.44328623925	10841.5077648304	7294.26379104862	6824.66132873031	8952.4127996722	9064.82126643522	11009.3258327753	6390.93273399146	11216.4852705561	13565.8583599198	"Chassy_YL_F_1296;YALI1_F33345g;YALI0F25905g1_1;Q6C0C4;highly similar to uniprot|P61830 Saccharomyces cerevisiae YBR010w HHT1, histone H3"	"Chassy_YL_F_1296"	"YALI1_F33345g"	"YALI0F25905g1_1"	"Q6C0C4"	"highly similar to uniprot|P61830 Saccharomyces cerevisiae YBR010w HHT1, histone H3"	""
"c394.a1.a1"	357.616991344101	351.635874450489	274.833847034632	243.021117770321	226.852013485318	312.79451636659	271.869961177124	300.037471776261	7.71965125180604	250.950093312048	248.523165741826	"Chassy_YL_C_947;YALI1_C26167g;YALI0C19041g1_1;Q6CBG6;highly similar to uniprot|P25374 Saccharomyces cerevisiae YCL017c NFS1 regulates Iron-Sulfur cluster proteins, cellular Iron uptake, and Iron distribution"	"Chassy_YL_C_947"	"YALI1_C26167g"	"YALI0C19041g1_1"	"Q6CBG6"	"highly similar to uniprot|P25374 Saccharomyces cerevisiae YCL017c NFS1 regulates Iron-Sulfur cluster proteins, cellular Iron uptake, and Iron distribution"	""
"c395.a1.a1"	483.795400902347	467.225821540291	404.613965733611	569.84172342948	552.424200043519	375.123354426939	373.144298712727	425.691817786277	64.2513518167386	345.175053514569	622.45928293384	"Chassy_YL_E_224;YALI1_E05668g;YALI0E04719g1_1;Q6C708;similar to uniprot|P40961 Saccharomyces cerevisiae YGR132c PHB1 prohibitin, antiproliferative protein"	"Chassy_YL_E_224"	"YALI1_E05668g"	"YALI0E04719g1_1"	"Q6C708"	"similar to uniprot|P40961 Saccharomyces cerevisiae YGR132c PHB1 prohibitin, antiproliferative protein"	""
"c396.a1.a1"	504.265808657694	595.618859147467	435.302777310466	679.982080539877	501.202967365043	544.010849952558	591.245287185614	537.612786015376	46.8935018424201	403.861603569536	459.712506510392	"Chassy_YL_B_668;YALI1_B17871g;YALI0B13420g1_1;Q6CES3;similar to uniprot|Q07938 Saccharomyces cerevisiae YLR017w MEU1 multiple enhancer of UAS2 singleton"	"Chassy_YL_B_668"	"YALI1_B17871g"	"YALI0B13420g1_1"	"Q6CES3"	"similar to uniprot|Q07938 Saccharomyces cerevisiae YLR017w MEU1 multiple enhancer of UAS2 singleton"	"2.4.2.28"
"c397.a1.a1"	258.747141148509	400.703775262137	268.453460414115	510.360057895241	303.321518050815	298.017980284278	398.604361707338	344.426256356626	39.077379216198	336.998980044796	265.91379113465	"Chassy_YL_B_207;YALI1_B05350g;YALI0B03960g1_1;Q6CFT8;similar to uniprot|Q9Y7U7 Schizosaccharomyces pombe Putative transcription factor"	"Chassy_YL_B_207"	"YALI1_B05350g"	"YALI0B03960g1_1"	"Q6CFT8"	"similar to uniprot|Q9Y7U7 Schizosaccharomyces pombe Putative transcription factor"	""
"c398.a1.a1"	2839.14461338819	3320.23840239543	3547.04841043839	5267.01411927092	4286.67303253824	4286.2815875526	5062.23596139061	3289.23553788854	1125.9628476346	3828.29201932926	3253.92814795391	"Chassy_YL_A_873;YALI1_A21775g;YALI0A20746g1_1;Q6CGB1;highly similar to uniprot|P0CX30 Saccharomyces cerevisiae YPR132W RPS23B (ohnolog of YGR118W) Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit, required for translational accuracy"	"Chassy_YL_A_873"	"YALI1_A21775g"	"YALI0A20746g1_1"	"Q6CGB1"	"highly similar to uniprot|P0CX30 Saccharomyces cerevisiae YPR132W RPS23B (ohnolog of YGR118W) Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit, required for translational accuracy"	""
"c399.a1.a1"	97.8401531837507	109.322408585503	114.224290986873	91.9258476649516	46.967830412518	36.6387075648744	67.1752862190512	127.54970304689	NA	118.220854185202	92.0417458089032	"Chassy_YL_C_321;YALI1_C09072g;YALI0C06798g1_1;Q6CCT1;similar to uniprot|P32775 Saccharomyces cerevisiae YEL011w GLC3 1,4-glucan branching enzyme (glycogen branching enzyme)"	"Chassy_YL_C_321"	"YALI1_C09072g"	"YALI0C06798g1_1"	"Q6CCT1"	"similar to uniprot|P32775 Saccharomyces cerevisiae YEL011w GLC3 1,4-glucan branching enzyme (glycogen branching enzyme)"	"2.4.1.18"
"c400.a1.a1"	111.933659332975	122.125187121241	79.9390749825065	38.6430891940897	31.2773720754109	25.2955353012106	60.5105591827259	99.6511173703711	4.80508261818601	93.2927874392466	31.0972863164201	"Chassy_YL_E_102;YALI1_E02529g;YALI0E02046g1_1;Q6C7C0;similar to uniprot|Q04439 Saccharomyces cerevisiae YMR109W (ohnolog of YKL129C) MYO5 myosin I"	"Chassy_YL_E_102"	"YALI1_E02529g"	"YALI0E02046g1_1"	"Q6C7C0"	"similar to uniprot|Q04439 Saccharomyces cerevisiae YMR109W (ohnolog of YKL129C) MYO5 myosin I"	""
"c401.a1.a1"	1212.22129044513	1329.94828451813	865.237460019332	1436.29350710653	825.223944300531	970.196552361274	1010.83169917262	1129.47971053129	255.52028850248	799.51728646773	898.760171946705	"Chassy_YL_B_189;YALI1_B04853g;YALI0B03366g1_1;Q6CFV4;uniprot|Q6CFV4 Yarrowia lipolytica YALI0B03366g TFS1 Carboxypeptidase Y inhibitor"	"Chassy_YL_B_189"	"YALI1_B04853g"	"YALI0B03366g1_1"	"Q6CFV4"	"uniprot|Q6CFV4 Yarrowia lipolytica YALI0B03366g TFS1 Carboxypeptidase Y inhibitor"	""
"c402.a1.a1"	1448.33578802793	1514.12043957544	1297.39788342822	1063.38119453109	1058.04553229815	1130.90362536055	1094.15675230536	1547.41796677803	132.954534514968	1393.5120787808	1445.73741633503	"Chassy_YL_E_1321;YALI1_E32816g;YALI0E27808g1_1;Q6C4C9;similar to uniprot|P38911 Saccharomyces cerevisiae YML074C (ohnolog of YLR449W) NPI46 proline cis-trans isomerase"	"Chassy_YL_E_1321"	"YALI1_E32816g"	"YALI0E27808g1_1"	"Q6C4C9"	"similar to uniprot|P38911 Saccharomyces cerevisiae YML074C (ohnolog of YLR449W) NPI46 proline cis-trans isomerase"	"5.2.1.8"
"c403.a1.a1"	731.300809754675	822.455696040677	578.894428977058	645.806080244395	464.373812090672	494.677071710628	495.868424556806	907.308838587598	30.520392867271	484.35129405918	459.749637256251	"Chassy_YL_A_158;YALI1_A04022g;YALI0A03839g1_1;Q6CHX3;highly similar to uniprot|P32481 Saccharomyces cerevisiae YER025w GCD11 translation initiation factor eIF2 gamma chain"	"Chassy_YL_A_158"	"YALI1_A04022g"	"YALI0A03839g1_1"	"Q6CHX3"	"highly similar to uniprot|P32481 Saccharomyces cerevisiae YER025w GCD11 translation initiation factor eIF2 gamma chain"	""
"c404.a1.a1"	238.568103549228	358.070926192081	260.454309447364	113.409615364862	191.606274884176	284.728799354795	75.5260312882419	277.841885578832	14.9723455849142	182.413806081351	247.776915389631	"Chassy_YL_F_986;YALI1_F25485g;YALI0F19074g1_1;Q6C157;similar to uniprot|P41810 Saccharomyces cerevisiae YDR238c SEC26 coatomer complex beta chain of secretory pathway vesicles"	"Chassy_YL_F_986"	"YALI1_F25485g"	"YALI0F19074g1_1"	"Q6C157"	"similar to uniprot|P41810 Saccharomyces cerevisiae YDR238c SEC26 coatomer complex beta chain of secretory pathway vesicles"	""
"c405.a1.a1"	3499.11192474453	2364.30636173962	2476.1183446798	2838.22928879764	2827.37630312472	2972.13984940524	2016.2115996587	3377.35324261656	537.312682130176	2196.67919565416	2991.86412964987	"Chassy_YL_E_1288;YALI1_E32033g;YALI0E27071g1_1;Q6C4G1;similar to uniprot|P35691 Saccharomyces cerevisiae YKL056c strong similarity to human IgE-dependent histamine- releasing factor"	"Chassy_YL_E_1288"	"YALI1_E32033g"	"YALI0E27071g1_1"	"Q6C4G1"	"similar to uniprot|P35691 Saccharomyces cerevisiae YKL056c strong similarity to human IgE-dependent histamine- releasing factor"	""
"c406.a1.a1"	288.854642318359	197.612010866719	145.32867588689	26.1117929322427	68.5628240007187	148.90027206475	28.6181583832068	294.861021360898	17.9843467328833	167.662487807149	231.450524844664	"Chassy_YL_B_142;YALI1_B03644g;YALI0B02332g1_1;Q6CFZ0;similar to uniprot|Q9P6E3 Neurospora crassa conserved hypothetical protein"	"Chassy_YL_B_142"	"YALI1_B03644g"	"YALI0B02332g1_1"	"Q6CFZ0"	"similar to uniprot|Q9P6E3 Neurospora crassa conserved hypothetical protein"	""
"c407.a1.a1"	256.351475190553	233.315421843012	209.570273109098	309.773406892151	234.188865475019	322.296050659704	287.884069995489	156.679115139157	13.1342404962829	122.787809406413	81.2330548613003	"Chassy_YL_B_227;YALI1_B05798g;YALI0B04312g1_1;Q6CFS3;uniprot|Q6CFS3 Yarrowia lipolytica YALI0B04312g INO1 Myo-inositol-1-phosphate synthase"	"Chassy_YL_B_227"	"YALI1_B05798g"	"YALI0B04312g1_1"	"Q6CFS3"	"uniprot|Q6CFS3 Yarrowia lipolytica YALI0B04312g INO1 Myo-inositol-1-phosphate synthase"	""
"c408.a1.a1"	981.125400932049	1250.25889772716	832.006748512656	1266.26464117918	820.43320021233	813.240670981497	1258.20394727982	797.103218771949	128.235329631967	929.606826990046	610.745749259189	"Chassy_YL_B_997;YALI1_B26679g;YALI0B20372g1_1;F2Z660;uniprot|F2Z660 Yarrowia lipolytica YALI0B20372g NUBM/NUO51 Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	"Chassy_YL_B_997"	"YALI1_B26679g"	"YALI0B20372g1_1"	"F2Z660"	"uniprot|F2Z660 Yarrowia lipolytica YALI0B20372g NUBM/NUO51 Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	"1.6.5.3; 1.6.99.3"
"c410.a1.a1"	449.371910244094	764.005547353473	666.818219171798	575.577554592274	219.621540792579	248.136463808019	550.878576122162	328.022638238071	3.77906829276368	383.379916899638	224.109552907825	"Chassy_YL_C_859;YALI1_C23926g;YALI0C16775g1_1;Q6CBP4;similar to uniprot|P53691 Saccharomyces cerevisiae YLR216c CPR6 member of the cyclophilin family"	"Chassy_YL_C_859"	"YALI1_C23926g"	"YALI0C16775g1_1"	"Q6CBP4"	"similar to uniprot|P53691 Saccharomyces cerevisiae YLR216c CPR6 member of the cyclophilin family"	"5.2.1.8"
"c411.a1.a1"	422.878033422219	475.962530648636	325.695955354768	349.026711894657	319.697706140073	280.292941150739	348.17033040371	348.273466352059	14.5227676437992	266.824452359505	220.254169720012	"Chassy_YL_B_1131;YALI1_B30090g;YALI0B23188g1_1;Q6CDK7;uniprot|Q6CDK7 Yarrowia lipolytica YALI0B23188g ADE2 Phosphoribosyl-5-aminoimidazole carboxylase, putative"	"Chassy_YL_B_1131"	"YALI1_B30090g"	"YALI0B23188g1_1"	"Q6CDK7"	"uniprot|Q6CDK7 Yarrowia lipolytica YALI0B23188g ADE2 Phosphoribosyl-5-aminoimidazole carboxylase, putative"	""
"c412.a1.a1"	310.312884338365	389.263608413705	214.161713509719	210.5753292624	124.880212442097	117.727629034717	187.569002692891	359.186495032551	5.24341376605303	226.892926839382	197.376081866755	"Chassy_YL_E_1497;YALI1_E37040g;YALI0E31449g1_1;Q6C3X6;similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein"	"Chassy_YL_E_1497"	"YALI1_E37040g"	"YALI0E31449g1_1"	"Q6C3X6"	"similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein"	"3.6.4.12"
"c413.a1.a1"	21.690481889183	55.299481925125	44.9138826198436	56.6089593461861	25.0999757570814	27.0181326187615	51.7325409634045	38.2742211640879	NA	71.0119084817963	37.5572547237602	"Chassy_YL_B_930;YALI1_B24502g;YALI0B18810g1_1;Q6CE38;weakly similar to uniprot|Q03690 Saccharomyces cerevisiae YMR012w CLU1 translation initiation factor eIF3"	"Chassy_YL_B_930"	"YALI1_B24502g"	"YALI0B18810g1_1"	"Q6CE38"	"weakly similar to uniprot|Q03690 Saccharomyces cerevisiae YMR012w CLU1 translation initiation factor eIF3"	""
"c414.a1.a1"	115.211884711874	111.822287858462	98.1260943238693	148.765614206915	141.038359315811	132.572754912255	114.064842917467	137.380822703064	6.72243780849712	177.607464105556	166.634284163347	"Chassy_YL_A_887;YALI1_A22073g;YALI0A21076g2_1;B5U8Q6;uniprot|B5U8Q6 Yarrowia lipolytica YALI0A21076g RHF1 Protein required for filamentation"	"Chassy_YL_A_887"	"YALI1_A22073g"	"YALI0A21076g2_1"	"B5U8Q6"	"uniprot|B5U8Q6 Yarrowia lipolytica YALI0A21076g RHF1 Protein required for filamentation"	""
"c415.a1.a1"	2224.9973605794	1871.68899467605	2361.14225045169	2785.91071532761	3644.23013437642	3143.33100224737	2625.39730289082	2952.37886014303	804.678880104766	2197.34123770202	2488.55354784954	"Chassy_YL_E_1547;YALI1_E38178g;YALI0E32208g1_1;B5FVG4;similar to uniprot|P05749 Saccharomyces cerevisiae YLR061W RPL22A (ohnolog of YFL034C-A) Protein component of the large (60S) ribosomal subunit"	"Chassy_YL_E_1547"	"YALI1_E38178g"	"YALI0E32208g1_1"	"B5FVG4"	"similar to uniprot|P05749 Saccharomyces cerevisiae YLR061W RPL22A (ohnolog of YFL034C-A) Protein component of the large (60S) ribosomal subunit"	""
"c416.a1.a1"	610.914723545958	494.687238191076	570.358311117937	850.640419822596	664.722849142884	648.885278425118	692.300548121074	388.495033066811	30.555242729872	367.138061198154	635.662559999972	"Chassy_YL_C_636;YALI1_C17566g;YALI0C12386g1_1;Q6CC54;similar to uniprot|Talaromyces stipitatus putative disulfide isomerase (TigA)"	"Chassy_YL_C_636"	"YALI1_C17566g"	"YALI0C12386g1_1"	"Q6CC54"	"similar to uniprot|Talaromyces stipitatus putative disulfide isomerase (TigA)"	""
"c417.a1.a1"	240.253916044202	315.585998874231	420.666712910299	308.859287260983	243.24201014531	141.626512512601	298.040790205051	234.209540832634	30.9839033628018	180.776896162605	165.453101070415	"Chassy_YL_B_860;YALI1_B22614g;YALI0B17402g1_1;Q6CE97;highly similar to uniprot|Q05911 Saccharomyces cerevisiae YLR359w ADE13 adenylosuccinate lyase"	"Chassy_YL_B_860"	"YALI1_B22614g"	"YALI0B17402g1_1"	"Q6CE97"	"highly similar to uniprot|Q05911 Saccharomyces cerevisiae YLR359w ADE13 adenylosuccinate lyase"	"4.3.2.2"
"c418.a1.a1"	176.432927609781	168.866972408863	116.088864959208	114.934038037814	153.281054852738	193.086972061781	106.843326824882	181.302874779374	55.8460045824109	175.932200421701	177.859556524214	"Chassy_YL_E_723;YALI1_E18539g;YALI0E15488g1_1;Q6C5S9;uniprot|Q6C5S9 Yarrowia lipolytica YALI0E15488g GLK1 Glucokinase"	"Chassy_YL_E_723"	"YALI1_E18539g"	"YALI0E15488g1_1"	"Q6C5S9"	"uniprot|Q6C5S9 Yarrowia lipolytica YALI0E15488g GLK1 Glucokinase"	"2.7.1.-"
"c419.a1.a1"	308.239594748326	209.998907146351	185.835915123531	146.515883676786	160.456637205059	162.328869720943	42.1571859878964	267.391582356057	33.6926330308493	102.808628893082	235.558383805916	"Chassy_YL_F_576;YALI1_F15186g;YALI0F11473g1_1;Q6C224;highly similar to uniprot|P39076 Saccharomyces cerevisiae YIL142w CCT2 chaperonin of the TCP1 ring complex"	"Chassy_YL_F_576"	"YALI1_F15186g"	"YALI0F11473g1_1"	"Q6C224"	"highly similar to uniprot|P39076 Saccharomyces cerevisiae YIL142w CCT2 chaperonin of the TCP1 ring complex"	""
"c420.a1.a1"	1408.24324999614	1926.97679488905	1995.02459349354	2753.80151687248	1423.91577448708	1254.96867819292	2231.84352514697	1595.05248695027	440.834359726539	1717.10670760261	1554.13095283628	"Chassy_YL_D_609;YALI1_D15458g;YALI0D12408g1_1;Q6C9B9;similar to uniprot|Q12434 Saccharomyces cerevisiae YDL135C RDI1 Rho GDP dissociation inhibitor involved in the localization and regulation of Cdc42p"	"Chassy_YL_D_609"	"YALI1_D15458g"	"YALI0D12408g1_1"	"Q6C9B9"	"similar to uniprot|Q12434 Saccharomyces cerevisiae YDL135C RDI1 Rho GDP dissociation inhibitor involved in the localization and regulation of Cdc42p"	""
"c421.a1.a1"	134.406916069514	124.22696491062	90.0266382828757	71.4021022226794	136.623378745683	144.357312732602	57.8727945037724	179.202717549429	9.17750860161892	131.567906028109	138.323292533995	"Chassy_YL_C_1078;YALI1_C29618g;YALI0C21472g1_1;Q6CB69;similar to uniprot|P06634 Saccharomyces cerevisiae YOR204W (ohnolog of YPL119C) DED1 ATP-dependent RNA helicase"	"Chassy_YL_C_1078"	"YALI1_C29618g"	"YALI0C21472g1_1"	"Q6CB69"	"similar to uniprot|P06634 Saccharomyces cerevisiae YOR204W (ohnolog of YPL119C) DED1 ATP-dependent RNA helicase"	"3.6.4.13"
"c422.a1.a1"	885.843867360267	819.630581970778	1931.66253824361	1020.91311671724	1025.56151595403	392.639114876066	643.059402580139	802.110976927704	85.0906396427515	605.15949852258	2282.28293637804	"Chassy_YL_E_1573;YALI1_E38749g;YALI0E32736g1_1;B5FVG6;similar to uniprot|P49776 Schizosaccharomyces pombe Bis(5-nucleosyl)-tetraphosphatase (Ap4A hydrolase)"	"Chassy_YL_E_1573"	"YALI1_E38749g"	"YALI0E32736g1_1"	"B5FVG6"	"similar to uniprot|P49776 Schizosaccharomyces pombe Bis(5-nucleosyl)-tetraphosphatase (Ap4A hydrolase)"	""
"c423.a1.a1"	230.254475967268	308.581703551498	248.74780634354	177.39293250819	163.089997170441	176.857759826597	104.19056263135	299.15852100024	NA	160.504690138657	244.300912178004	"Chassy_YL_A_814;YALI1_A20398g;YALI0A19448g1_1;Q6CGH0;weakly similar to uniprot|P38067 Saccharomyces cerevisiae YBR006w UGA2 succinate semialdehyde dehydrogenase"	"Chassy_YL_A_814"	"YALI1_A20398g"	"YALI0A19448g1_1"	"Q6CGH0"	"weakly similar to uniprot|P38067 Saccharomyces cerevisiae YBR006w UGA2 succinate semialdehyde dehydrogenase"	""
"c425.a1.a1"	669.436423488926	651.518401853295	452.1573908659	802.857579537899	549.297605495224	788.668165199002	770.532881157778	644.91448263797	9.88630316893382	528.010000662429	551.636144080057	"Chassy_YL_D_238;YALI1_D06380g;YALI0D04983g1_1;Q6CA86;similar to uniprot|P38626 Saccharomyces cerevisiae YIL043c CBR1 cytochrome-b5 reductase"	"Chassy_YL_D_238"	"YALI1_D06380g"	"YALI0D04983g1_1"	"Q6CA86"	"similar to uniprot|P38626 Saccharomyces cerevisiae YIL043c CBR1 cytochrome-b5 reductase"	"1.6.2.2"
"c426.a1.a1"	1311.77542366565	1136.02170603983	687.673192720903	1597.46710659186	1479.69382235573	1766.6039862749	1174.06769993822	1209.42702830292	74.1463354127137	737.141430080781	1285.53272146682	"Chassy_YL_B_541;YALI1_B14382g;YALI0B10736g1_1;Q6CF30;uniprot|Q6CF30 Yarrowia lipolytica YALI0B10736g YHM2 Citrate and oxoglutarate carrier protein, putative"	"Chassy_YL_B_541"	"YALI1_B14382g"	"YALI0B10736g1_1"	"Q6CF30"	"uniprot|Q6CF30 Yarrowia lipolytica YALI0B10736g YHM2 Citrate and oxoglutarate carrier protein, putative"	""
"c427.a1.a1"	162.294244728066	188.248166162187	196.443561907828	160.105207557621	148.725721227914	127.082078056381	178.679942577156	176.563820316841	1.97044400529412	176.140361485799	93.0216357103017	"Chassy_YL_B_525;YALI1_B13973g;YALI0B10362g1_1;Q6CF45;similar to uniprot|Q9HEG7 Neurospora crassa tom70 Mitochondrial precursor protein import receptor"	"Chassy_YL_B_525"	"YALI1_B13973g"	"YALI0B10362g1_1"	"Q6CF45"	"similar to uniprot|Q9HEG7 Neurospora crassa tom70 Mitochondrial precursor protein import receptor"	""
"c428.a1.a1"	742.635720416258	652.773169941131	653.791789360042	255.511162616886	221.067358884929	227.73483491584	217.618803561949	441.423543699826	10.2131632541921	337.053122240259	315.46489032284	"Chassy_YL_C_518;YALI1_C14787g;YALI0C10494g1_1;Q6CCD1;similar to uniprot|P14904 Saccharomyces cerevisiae YKL103C LAP4 Vacuolar aminopeptidase"	"Chassy_YL_C_518"	"YALI1_C14787g"	"YALI0C10494g1_1"	"Q6CCD1"	"similar to uniprot|P14904 Saccharomyces cerevisiae YKL103C LAP4 Vacuolar aminopeptidase"	""
"c429.a1.a1"	145.203616214067	123.00811165381	255.144562188778	364.108023386025	203.232123591831	165.541179823447	316.29923799056	123.803662202933	3.22561951298269	97.3004501349564	191.059965913936	"Chassy_YL_B_500;YALI1_B13179g;YALI0B09845g1_1;Q6CF67;uniprot|Q6CF67 Yarrowia lipolytica YALI0B09845g PDX1 E3-binding protein of the mitochondrial pyruvate dehydrogenase complex, putative"	"Chassy_YL_B_500"	"YALI1_B13179g"	"YALI0B09845g1_1"	"Q6CF67"	"uniprot|Q6CF67 Yarrowia lipolytica YALI0B09845g PDX1 E3-binding protein of the mitochondrial pyruvate dehydrogenase complex, putative"	""
"c430.a1.a1"	2265.29341237967	1753.49615660451	2539.12078195635	3288.98544566112	3111.63829529979	3386.24485578211	2186.71601178133	2942.63737321015	278.020076781276	2688.66772055138	2361.02073468263	"Chassy_YL_E_1123;YALI1_E27871g;YALI0E23562g1_1;Q6C4U7;highly similar to uniprot|P14120 Saccharomyces cerevisiae YGL030W RPL30 Protein component of the large (60S) ribosomal subunit, has similarity to rat L30 ribosomal protein"	"Chassy_YL_E_1123"	"YALI1_E27871g"	"YALI0E23562g1_1"	"Q6C4U7"	"highly similar to uniprot|P14120 Saccharomyces cerevisiae YGL030W RPL30 Protein component of the large (60S) ribosomal subunit, has similarity to rat L30 ribosomal protein"	""
