"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"c135.a1.a1"	903.941341325098	780.756007280379	694.487038243641	1040.5952450124	747.657504028658	1013.60158858904	937.96604092854	1180.67248374331	281.607912641269	545.050313735397	867.072591428969	"Chassy_YL_E_974;YALI1_E24442g;YALI0E20581g1_1;Q6C569;similar to uniprot|P38701 Saccharomyces cerevisiae YHL015w URP2 ribosomal protein"	"Chassy_YL_E_974"	"YALI1_E24442g"	"YALI0E20581g1_1"	"Q6C569"	"similar to uniprot|P38701 Saccharomyces cerevisiae YHL015w URP2 ribosomal protein"	""
"c136.a1.a1"	198.744544042004	282.195459445952	259.809370762386	229.164729659966	291.068990138171	222.854931348837	256.064928723302	280.696162053366	213.021644543515	269.149212062067	269.533843153665	"Chassy_YL_D_525;YALI1_D13238g;YALI0D10593g1_1;Q6C9K0;similar to uniprot|P40495 Saccharomyces cerevisiae YIL094c LYS12 homo-isocitrate dehydrogenase"	"Chassy_YL_D_525"	"YALI1_D13238g"	"YALI0D10593g1_1"	"Q6C9K0"	"similar to uniprot|P40495 Saccharomyces cerevisiae YIL094c LYS12 homo-isocitrate dehydrogenase"	""
"c137.a1.a1"	70.5881482958454	112.107640640785	98.5287887085542	87.7298242179367	98.3803326129686	102.171196558003	86.5490784379193	77.6905646754857	57.3976700866867	103.03685518115	98.509409957703	"Chassy_YL_E_1188;YALI1_E29319g;YALI0E24607g1_1;Q6C4Q2;similar to uniprot|P26637 Saccharomyces cerevisiae YPL160w CDC60 leucine--tRNA ligase, cytosolic"	"Chassy_YL_E_1188"	"YALI1_E29319g"	"YALI0E24607g1_1"	"Q6C4Q2"	"similar to uniprot|P26637 Saccharomyces cerevisiae YPL160w CDC60 leucine--tRNA ligase, cytosolic"	""
"c138.a1.a1"	170.774657717053	200.074800459534	214.177588065048	196.913723881802	230.575190167068	230.453483875145	260.720838974266	180.074039784889	370.117955644827	292.673041956518	241.015008672552	"Chassy_YL_D_1133;YALI1_D29481g;YALI0D22891g1_1;Q6C844;highly similar to uniprot|P38999 Saccharomyces cerevisiae YNR050C LYS9 Saccharopine dehydrogenase (NADP+, L-glutamate-forming)"	"Chassy_YL_D_1133"	"YALI1_D29481g"	"YALI0D22891g1_1"	"Q6C844"	"highly similar to uniprot|P38999 Saccharomyces cerevisiae YNR050C LYS9 Saccharopine dehydrogenase (NADP+, L-glutamate-forming)"	""
"c139.a1.a1"	173.53481655493	190.407403815315	173.192402681717	158.926405367965	161.774524154995	202.825544436423	202.952567354882	196.268742928732	170.266525916314	186.655760003355	211.457919649562	"Chassy_YL_F_1179;YALI1_F30459g;YALI0F23221g1_1;Q6C0N3;similar to uniprot|P16120 Saccharomyces cerevisiae YCR053w THR4 Threonine synthase, conserved protein that catalyzes formation of threonine from 0-phosphohomoserine"	"Chassy_YL_F_1179"	"YALI1_F30459g"	"YALI0F23221g1_1"	"Q6C0N3"	"similar to uniprot|P16120 Saccharomyces cerevisiae YCR053w THR4 Threonine synthase, conserved protein that catalyzes formation of threonine from 0-phosphohomoserine"	""
"c140.a1.a1"	302.489124434301	237.042242256258	278.317432275662	314.452143176097	379.175581440844	445.434557796926	298.552187225065	315.400743462654	604.38673504741	272.273899492995	301.491077916738	"Chassy_YL_E_1054;YALI1_E26336g;YALI0E22352g1_1;Q6C4Z8;highly similar to uniprot|P26321 Saccharomyces cerevisiae YPL131w RPL1 60S large subunit ribosomal protein L5.e"	"Chassy_YL_E_1054"	"YALI1_E26336g"	"YALI0E22352g1_1"	"Q6C4Z8"	"highly similar to uniprot|P26321 Saccharomyces cerevisiae YPL131w RPL1 60S large subunit ribosomal protein L5.e"	""
"c141.a1.a1"	71.4775013521228	72.4115904376857	77.5157078866328	65.7022295551091	86.7117118359149	70.3884717052017	70.0260614910507	77.5576937286336	67.2826394677171	87.4002304779071	58.475684143473	"Chassy_YL_F_1470;YALI1_F37559g;YALI0F30019g1_1;Q6BZY1;similar to uniprot|P38972 Saccharomyces cerevisiae YGR061c ADE6 5 -phosphoribosylformyl glycinamidine synthetase"	"Chassy_YL_F_1470"	"YALI1_F37559g"	"YALI0F30019g1_1"	"Q6BZY1"	"similar to uniprot|P38972 Saccharomyces cerevisiae YGR061c ADE6 5 -phosphoribosylformyl glycinamidine synthetase"	""
"c142.a1.a1"	90.2367399154969	109.299429610543	105.510859504205	82.9457505939605	88.9088243549162	88.8618949202114	88.4043703059141	108.973192668497	53.6685283572916	114.650539512911	97.5572766543451	"Chassy_YL_F_1040;YALI1_F26873g;YALI0F20218g1_1;Q6C109;similar to uniprot|P07806 Saccharomyces cerevisiae YGR094w VAS1 valyl-tRNA synthetase"	"Chassy_YL_F_1040"	"YALI1_F26873g"	"YALI0F20218g1_1"	"Q6C109"	"similar to uniprot|P07806 Saccharomyces cerevisiae YGR094w VAS1 valyl-tRNA synthetase"	""
"c143.a1.a1"	370.862391970428	299.99645449035	370.130617041428	355.330539975158	468.95393957647	398.25777737374	378.714670878529	403.671254520563	532.420646368142	252.040424556337	451.908103740691	"Chassy_YL_E_644;YALI1_E16649g;YALI0E13618g1_1;Q6C603;highly similar to uniprot|O60143 Schizosaccharomyces pombe 60S ribosomal protein L7-C"	"Chassy_YL_E_644"	"YALI1_E16649g"	"YALI0E13618g1_1"	"Q6C603"	"highly similar to uniprot|O60143 Schizosaccharomyces pombe 60S ribosomal protein L7-C"	""
"c144.a1.a1"	137.928170459428	112.303514758974	120.219517235852	110.904694091652	109.223501612103	104.127170669491	108.60378542494	106.720803399302	133.315034001194	119.677003110594	100.395282513829	"Chassy_YL_B_870;YALI1_B22853g;YALI0B17666g1_1;Q6CE87;similar to uniprot|Q01217 Saccharomyces cerevisiae YER069w ARG5_6 acetylglutamate kinase and acetylglutamyl- phosphate reductase"	"Chassy_YL_B_870"	"YALI1_B22853g"	"YALI0B17666g1_1"	"Q6CE87"	"similar to uniprot|Q01217 Saccharomyces cerevisiae YER069w ARG5_6 acetylglutamate kinase and acetylglutamyl- phosphate reductase"	""
"c145.a1.a1"	469.989774855853	597.267591944632	489.785798519128	518.001085632406	715.218309784289	527.005858274127	493.873340783641	567.5768687516	915.217648624932	692.740957941022	585.628143279993	"Chassy_YL_D_681;YALI1_D17206g;YALI0D13882g1_1;Q6C955;highly similar to uniprot|P0CX53 Saccharomyces cerevisiae YEL054C (ohnolog of YDR418W) RPL12A Ribosomal Protein of the Large subunit"	"Chassy_YL_D_681"	"YALI1_D17206g"	"YALI0D13882g1_1"	"Q6C955"	"highly similar to uniprot|P0CX53 Saccharomyces cerevisiae YEL054C (ohnolog of YDR418W) RPL12A Ribosomal Protein of the Large subunit"	""
"c146.a1.a1"	312.393265009152	348.294329834133	436.046712446113	418.610908295995	384.406767205903	384.203862798915	418.42553958738	313.476594070568	157.586039271118	384.826553881076	305.088053090063	"Chassy_YL_E_679;YALI1_E17466g;YALI0E14465g1_1;Q6C5W9;similar to uniprot|P25443 Saccharomyces cerevisiae YGL123w SUP44 40S small subunit ribosomal protein"	"Chassy_YL_E_679"	"YALI1_E17466g"	"YALI0E14465g1_1"	"Q6C5W9"	"similar to uniprot|P25443 Saccharomyces cerevisiae YGL123w SUP44 40S small subunit ribosomal protein"	""
"c147.a1.a1"	151.865791115784	167.449262687271	151.275095078015	205.74920709329	140.323537371669	170.289154937466	161.932810682575	172.603877966065	141.231384548516	186.327157702494	164.186040099495	"Chassy_YL_A_393;YALI1_A09766g;YALI0A09900g1_1;Q6CHD8;Highly similar to uniprot|P17255 Saccharomyces cerevisiae YDL185W VMA1 Subunit A of the V1 peripheral membrane domain of V-ATPase"	"Chassy_YL_A_393"	"YALI1_A09766g"	"YALI0A09900g1_1"	"Q6CHD8"	"Highly similar to uniprot|P17255 Saccharomyces cerevisiae YDL185W VMA1 Subunit A of the V1 peripheral membrane domain of V-ATPase"	""
"c148.a1.a1"	312.393265009151	390.099885269785	417.597080390105	560.691686067169	370.262937198986	489.04775194348	468.648901246018	419.873721847065	524.503917898874	367.064429969524	356.804384639929	"Chassy_YL_A_813;YALI1_A20370g;YALI0A19426g1_1;Q6CGH1;similar to uniprot|P34227 Saccharomyces cerevisiae YBL064C PRX1 Mitochondrial peroxiredoxin with thioredoxin peroxidase activity"	"Chassy_YL_A_813"	"YALI1_A20370g"	"YALI0A19426g1_1"	"Q6CGH1"	"similar to uniprot|P34227 Saccharomyces cerevisiae YBL064C PRX1 Mitochondrial peroxiredoxin with thioredoxin peroxidase activity"	""
"c149.a1.a1"	159.78774503238	106.650023949907	125.773615456414	115.171318787716	141.65711689768	160.360069485112	154.193319761605	137.901847195311	81.7340306412321	109.136177336658	130.48122876331	"Chassy_YL_F_1245;YALI1_F32232g;YALI0F24893g1_1;Q6C0G7;similar to uniprot|P00931 Saccharomyces cerevisiae YGL026c TRP5 tryptophan synthase"	"Chassy_YL_F_1245"	"YALI1_F32232g"	"YALI0F24893g1_1"	"Q6C0G7"	"similar to uniprot|P00931 Saccharomyces cerevisiae YGL026c TRP5 tryptophan synthase"	"4.2.1.20"
"c150.a1.a1"	404.536245456468	519.11028201697	448.353252220727	559.295746868112	627.194937370612	511.264378946491	503.165057636502	431.723811552453	1043.96870936966	415.039551118588	520.771276481634	"Chassy_YL_F_1070;YALI1_F27731g;YALI0F20856g1_1;Q6C0Y0;highly similar to uniprot|Q03048 Saccharomyces cerevisiae YLL050c COF1 cofilin, actin binding and severing protein"	"Chassy_YL_F_1070"	"YALI1_F27731g"	"YALI0F20856g1_1"	"Q6C0Y0"	"highly similar to uniprot|Q03048 Saccharomyces cerevisiae YLL050c COF1 cofilin, actin binding and severing protein"	""
"c150.a2.a1"	61.5855287180534	72.1518785877148	51.1628391266645	61.6132301574034	83.1510669412782	41.1008038104285	72.0255532196354	12.0493574555573	0	43.0689140489105	53.0778263154896	"Chassy_YL_E_1663;YALI1_E41185g;YALI0E34687g1_1;Q6C3H9;similar to uniprot|P53250 Saccharomyces cerevisiae YGR080w TWF1 twinfilin, an actin monomer sequestering protein"	"Chassy_YL_E_1663"	"YALI1_E41185g"	"YALI0E34687g1_1"	"Q6C3H9"	"similar to uniprot|P53250 Saccharomyces cerevisiae YGR080w TWF1 twinfilin, an actin monomer sequestering protein"	""
"c151.a1.a1"	119.924700063383	168.464782439721	152.618423783063	130.583559727554	128.604057413746	128.536175336135	115.512984744354	120.340579428633	145.587568803671	122.262148202046	123.929475401556	"Chassy_YL_D_261;YALI1_D07089g;YALI0D05467g1_1;F2Z6F1;uniprot|Q9UUU3 Yarrowia lipolytica YALI0D05467g NUAM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	"Chassy_YL_D_261"	"YALI1_D07089g"	"YALI0D05467g1_1"	"F2Z6F1"	"uniprot|Q9UUU3 Yarrowia lipolytica YALI0D05467g NUAM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	""
"c152.a1.a1"	354.277277005947	308.67764650742	395.077763254914	292.450766573605	231.038448524773	189.583816539792	240.84401416913	256.125207695768	313.318456494125	241.973924357178	316.033944771656	"Chassy_YL_D_379;YALI1_D09870g;YALI0D07634g1_1;Q6C9X2;uniprot|Q6C9X2 Yarrowia lipolytica YALI0D07634g GRE3 Aldose reductase"	"Chassy_YL_D_379"	"YALI1_D09870g"	"YALI0D07634g1_1"	"Q6C9X2"	"uniprot|Q6C9X2 Yarrowia lipolytica YALI0D07634g GRE3 Aldose reductase"	""
"c154.a1.a1"	274.652773465828	256.061670251466	298.339504337541	228.32132263753	243.040692169949	307.971850349555	266.906466886981	240.646113479966	419.344728655816	254.544256327716	234.206494628322	"Chassy_YL_E_632;YALI1_E16359g;YALI0E13420g1_1;Q6C612;similar to uniprot|Q9HZP7 Pseudomonas aeruginosa Electron transfer flavoprotein alpha-subunit"	"Chassy_YL_E_632"	"YALI1_E16359g"	"YALI0E13420g1_1"	"Q6C612"	"similar to uniprot|Q9HZP7 Pseudomonas aeruginosa Electron transfer flavoprotein alpha-subunit"	""
"c155.a1.a1"	288.607900634373	302.112808813266	289.451966281882	212.867635363556	238.71002770482	262.838102032745	185.784160943887	267.83023748359	367.611633268769	211.962122978162	195.026619468401	"Chassy_YL_D_49;YALI1_D01188g;YALI0D01089g1_1;Q6CAP2;similar to uniprot|P31116 Saccharomyces cerevisiae YJR139c HOM6 homoserine dehydrogenase"	"Chassy_YL_D_49"	"YALI1_D01188g"	"YALI0D01089g1_1"	"Q6CAP2"	"similar to uniprot|P31116 Saccharomyces cerevisiae YJR139c HOM6 homoserine dehydrogenase"	"1.1.1.3"
"c156.a1.a1"	471.105259567868	566.312443093228	376.089612882025	361.05125885725	343.267889567587	384.124570613284	443.512347516654	472.738976026708	544.42728177276	402.518359303241	469.550873225561	"Chassy_YL_F_251;YALI1_F07344g;YALI0F04730g1_1;Q8TFK3;uniprot|Q8TFK3 Yarrowia lipolytica YALI0F04730g GSP1/RAN1 GTP-binding protein"	"Chassy_YL_F_251"	"YALI1_F07344g"	"YALI0F04730g1_1"	"Q8TFK3"	"uniprot|Q8TFK3 Yarrowia lipolytica YALI0F04730g GSP1/RAN1 GTP-binding protein"	""
"c157.a1.a1"	290.024233698632	183.370442078127	161.160001580989	233.565893677328	274.595352679739	350.634568749845	220.293210651624	291.029990595701	238.132358330058	247.800414738812	264.61418628358	"Chassy_YL_D_643;YALI1_D16249g;W29 specific;No Uniprot ID;No description in CLIB122"	"Chassy_YL_D_643"	"YALI1_D16249g"	""	""	"No description in CLIB122"	""
"c158.a1.a1"	62.9417174987067	98.0314286406592	100.994441591047	89.3847489973663	100.23616729292	79.0194182821273	108.914335399464	108.656926466335	55.3877096933279	96.0998913408069	72.1158650986835	"Chassy_YL_E_288;YALI1_E07302g;YALI0E06017g1_1;Q6C6V1;similar to uniprot|P22515 Saccharomyces cerevisiae YKL210w UBA1 E1-like (ubiquitin-activating) enzyme"	"Chassy_YL_E_288"	"YALI1_E07302g"	"YALI0E06017g1_1"	"Q6C6V1"	"similar to uniprot|P22515 Saccharomyces cerevisiae YKL210w UBA1 E1-like (ubiquitin-activating) enzyme"	""
"c159.a1.a1"	278.696626589638	257.536835096171	260.956871162313	264.666217095118	360.367237896652	328.384743686004	276.339475832398	279.663101186633	207.92648833603	194.902297766453	301.30614124911	"Chassy_YL_B_713;YALI1_B18930g;YALI0B14377g1_1;F2Z6F8;uniprot|Q876M0 Yarrowia lipolytica YALI0B14377g BMH1 14-3-3 protein promoting filamentous growth"	"Chassy_YL_B_713"	"YALI1_B18930g"	"YALI0B14377g1_1"	"F2Z6F8"	"uniprot|Q876M0 Yarrowia lipolytica YALI0B14377g BMH1 14-3-3 protein promoting filamentous growth"	""
"c159.a2.a1"	63.9821206934439	46.5030248801269	100.658637502781	47.7903662748177	71.7819020135263	35.4811306736553	55.866695524957	64.2040002872828	33.9155555617227	56.1287919223454	69.1727278187055	"Chassy_YL_C_263;YALI1_C07239g;YALI0C05665g1_1;F2Z5Y1;uniprot|Q876L9/F2Z5Y1 Yarrowia lipolytica YALI0C05665g BMH2 14-3-3 protein promoting filamentous growth"	"Chassy_YL_C_263"	"YALI1_C07239g"	"YALI0C05665g1_1"	"F2Z5Y1"	"uniprot|Q876L9/F2Z5Y1 Yarrowia lipolytica YALI0C05665g BMH2 14-3-3 protein promoting filamentous growth"	""
"c160.a1.a1"	726.28166981202	766.92483804856	756.872737726657	359.3454695667	574.026421163583	368.687182533413	491.28078676307	883.271826877581	712.603149100336	925.672357139543	818.446603968609	"Chassy_YL_F_71;YALI1_F02309g;YALI0F01496g1_1;Q6C399;similar to uniprot|P22803 Saccharomyces cerevisiae YGR209C (ohnolog of YLR043C) TRX2 thioredoxin II"	"Chassy_YL_F_71"	"YALI1_F02309g"	"YALI0F01496g1_1"	"Q6C399"	"similar to uniprot|P22803 Saccharomyces cerevisiae YGR209C (ohnolog of YLR043C) TRX2 thioredoxin II"	""
"c161.a1.a1"	353.614180583117	242.513706178019	509.25608315113	338.804689960288	396.721743294947	279.336170011583	308.762128323272	264.922933100554	282.972749975223	188.103222114236	479.565311066136	"Chassy_YL_B_157;YALI1_B04138g;YALI0B02728g1_1;Q6CFX7;uniprot|Q6CFX7 Yarrowia lipolytica YALI0B02728g GPM1 Tetrameric phosphoglycerate mutase"	"Chassy_YL_B_157"	"YALI1_B04138g"	"YALI0B02728g1_1"	"Q6CFX7"	"uniprot|Q6CFX7 Yarrowia lipolytica YALI0B02728g GPM1 Tetrameric phosphoglycerate mutase"	"5.4.2.11"
"c162.a1.a1"	494.966967944849	501.435342380516	453.000974007011	454.974400824421	397.749806117088	487.425662049402	438.040053059606	456.346911256817	595.251803670882	416.576037940883	361.671227940155	"Chassy_YL_B_751;YALI1_B19932g;YALI0B15125g1_1;Q6CEJ7;highly similar to uniprot|P34760 Saccharomyces cerevisiae YML028W (ohnolog of YDR453C) TSA1 thiol- specific antioxidant"	"Chassy_YL_B_751"	"YALI1_B19932g"	"YALI0B15125g1_1"	"Q6CEJ7"	"highly similar to uniprot|P34760 Saccharomyces cerevisiae YML028W (ohnolog of YDR453C) TSA1 thiol- specific antioxidant"	""
"c163.a1.a1"	134.006729993011	124.93588422189	110.149634957414	122.725850153323	118.582776361387	112.186362779753	123.615580231592	128.781803919265	59.0247414783071	164.125569149234	132.622441048203	"Chassy_YL_C_11;YALI1_C00293g;YALI0C00253g1_1;Q6CDI5;highly similar to uniprot|P07342 Saccharomyces cerevisiae YMR108W ILV2 Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis"	"Chassy_YL_C_11"	"YALI1_C00293g"	"YALI0C00253g1_1"	"Q6CDI5"	"highly similar to uniprot|P07342 Saccharomyces cerevisiae YMR108W ILV2 Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis"	"2.2.1.6"
"c164.a1.a1"	290.159128183537	373.28686464265	529.790439628082	336.904648844383	308.134495371416	290.599635842823	284.99080944804	275.605224637545	561.674572481889	304.514987017933	431.405232004899	"Chassy_YL_F_423;YALI1_F11583g;YALI0F08195g1_1;Q6C2G0;uniprot|Q6C2G0 Yarrowia lipolytica YALI0F08195g PRX1 Mitochondrial peroxiredoxin"	"Chassy_YL_F_423"	"YALI1_F11583g"	"YALI0F08195g1_1"	"Q6C2G0"	"uniprot|Q6C2G0 Yarrowia lipolytica YALI0F08195g PRX1 Mitochondrial peroxiredoxin"	""
"c165.a1.a1"	270.520014434376	277.436792854888	251.796086303977	372.192488505693	287.278737903011	319.561860472715	282.578506234217	271.458133869579	398.750112313219	368.905817360556	276.836547759931	"Chassy_YL_A_744;YALI1_A18557g;YALI0A18205g1_1;Q6CGM0;similar to uniprot|P32905 Saccharomyces cerevisiae YGR214W (ohnolog of YLR048W) NAB1A 40S ribosomal protein p40 homolog A"	"Chassy_YL_A_744"	"YALI1_A18557g"	"YALI0A18205g1_1"	"Q6CGM0"	"similar to uniprot|P32905 Saccharomyces cerevisiae YGR214W (ohnolog of YLR048W) NAB1A 40S ribosomal protein p40 homolog A"	""
"c166.a1.a1"	154.259366940029	121.966557478662	136.594338203197	125.342952855413	114.639224062194	108.115505619134	133.004271786186	119.918267454837	60.2834315604703	126.843960901703	98.0149033435092	"Chassy_YL_E_104;YALI1_E02616g;YALI0E02090g1_1;Q6C7B8;similar to uniprot|P37012 Saccharomyces cerevisiae YMR105C (ohnolog of YKL127W) PGM2 phosphoglucomutase"	"Chassy_YL_E_104"	"YALI1_E02616g"	"YALI0E02090g1_1"	"Q6C7B8"	"similar to uniprot|P37012 Saccharomyces cerevisiae YMR105C (ohnolog of YKL127W) PGM2 phosphoglucomutase"	""
"c167.a1.a1"	110.964692491727	117.17434482458	164.725666790446	291.12243669861	262.384607496586	219.680478772963	218.046005318941	139.678669057386	159.304083076718	174.638112443412	242.576820162552	"Chassy_YL_C_893;YALI1_C24850g;YALI0C17545g1_1;Q6CBL6;weakly similar to uniprot|Q06705 Saccharomyces cerevisiae YLR380w CSR1 weak similarity to SEC14 protein"	"Chassy_YL_C_893"	"YALI1_C24850g"	"YALI0C17545g1_1"	"Q6CBL6"	"weakly similar to uniprot|Q06705 Saccharomyces cerevisiae YLR380w CSR1 weak similarity to SEC14 protein"	""
"c168.a1.a1"	282.860370387804	219.516129555418	246.929112000431	294.48961576305	137.830510110454	252.846718860356	277.116537588222	203.307308885087	217.159109677525	318.862722035899	206.685423713291	"Chassy_YL_C_292;YALI1_C08017g;YALI0C06171g1_1;Q6CCV6;similar to uniprot|Q884Q9 Pseudomonas syringae Oxidoreductase zinc-binding"	"Chassy_YL_C_292"	"YALI1_C08017g"	"YALI0C06171g1_1"	"Q6CCV6"	"similar to uniprot|Q884Q9 Pseudomonas syringae Oxidoreductase zinc-binding"	""
"c169.a1.a1"	108.702059996976	134.542344730885	105.61332549068	138.26687512772	213.231849392087	221.448257167139	144.365216751657	183.272212978441	77.1776684838184	171.077143101152	149.416691533499	"Chassy_YL_E_1237;YALI1_E30815g;YALI0E25982g1_1;Q6C4K6;uniprot|Q6C4K6 Yarrowia lipolytica YALI0E25982g ALK1 n-alkane inducible cytochrome P450"	"Chassy_YL_E_1237"	"YALI1_E30815g"	"YALI0E25982g1_1"	"Q6C4K6"	"uniprot|Q6C4K6 Yarrowia lipolytica YALI0E25982g ALK1 n-alkane inducible cytochrome P450"	""
"c169.a2.a1"	20.3255293127361	13.1070022587594	6.93899847731882	20.3346718244467	22.8033259555491	15.0971253088987	15.7461779383723	20.3960149443406	0	15.8200505107788	14.5560486354178	"Chassy_YL_B_326;YALI1_B08321g;YALI0B06248g1_1;Q6CFK2;uniprot|Q6CFK2 Yarrowia lipolytica YALI0B06248g ALK9 n-alkane- inducible cytochrome P461"	"Chassy_YL_B_326"	"YALI1_B08321g"	"YALI0B06248g1_1"	"Q6CFK2"	"uniprot|Q6CFK2 Yarrowia lipolytica YALI0B06248g ALK9 n-alkane- inducible cytochrome P461"	""
"c169.a3.a1"	0	0	0	0	7.67036392233722	7.66631521462496	16.1679806340109	6.86061574936401	0	8.03341639188963	0	"Chassy_YL_B_686;YALI1_B18347g;YALI0B13838g1_1;F2Z5W7;uniprot|O74131 Yarrowia lipolytica YALI0B13838g ALK5 n-alkane- inducible cytochrome P457"	"Chassy_YL_B_686"	"YALI1_B18347g"	"YALI0B13838g1_1"	"F2Z5W7"	"uniprot|O74131 Yarrowia lipolytica YALI0B13838g ALK5 n-alkane- inducible cytochrome P457"	""
"c169.a4.a1"	6.97022740325137	6.78551937792289	0	6.97336264192977	15.8121705974888	0	0	6.99439901882831	0	0	0	"Chassy_YL_A_847;YALI1_A21175g;YALI0A20130g1_1;Q6CGD9;uniprot|Q6CGD9 Yarrowia lipolytica YALI0A20130g ALK12 n-alkane- inducible cytochrome P453"	"Chassy_YL_A_847"	"YALI1_A21175g"	"YALI0A20130g1_1"	"Q6CGD9"	"uniprot|Q6CGD9 Yarrowia lipolytica YALI0A20130g ALK12 n-alkane- inducible cytochrome P453"	""
"c170.a1.a1"	610.127157167122	536.542059193924	635.82578357786	699.075776801896	651.40705875637	551.983952384962	782.638694293789	493.972618019167	875.915979670376	612.993704731283	532.201004660786	"Chassy_YL_D_674;YALI1_D17030g;YALI0D13728g1_1;Q6C962;similar to uniprot|P0CX32 Saccharomyces cerevisiae YIL069C (ohnolog of YER074W) RP50B 40S small subunit ribosomal protein S24.e"	"Chassy_YL_D_674"	"YALI1_D17030g"	"YALI0D13728g1_1"	"Q6C962"	"similar to uniprot|P0CX32 Saccharomyces cerevisiae YIL069C (ohnolog of YER074W) RP50B 40S small subunit ribosomal protein S24.e"	""
"c171.a1.a1"	286.394237630815	254.195227325632	285.280280760308	173.04215300628	236.356003219692	179.883045035901	187.616541379701	376.43076697269	429.32080165951	351.382782706066	309.628227913865	"Chassy_YL_E_1633;YALI1_E40394g;YALI0E34045g1_1;Q6C3K6;similar to uniprot|Q8X8M5 Escherichia coli Orf, hypothetical protein"	"Chassy_YL_E_1633"	"YALI1_E40394g"	"YALI0E34045g1_1"	"Q6C3K6"	"similar to uniprot|Q8X8M5 Escherichia coli Orf, hypothetical protein"	""
"c172.a1.a1"	143.774692431386	126.43457782683	92.0517775267644	109.121846719287	176.917913777536	176.824529822197	160.01700917689	193.241090574775	116.908185895524	136.30197504304	147.922586496167	"Chassy_YL_C_874;YALI1_C24367g;YALI0C16995g1_1;Q6CBN4;uniprot|Q6CBN4 Yarrowia lipolytica YALI0C16995g PCK1 Phosphoenolpyruvate carboxykinase"	"Chassy_YL_C_874"	"YALI1_C24367g"	"YALI0C16995g1_1"	"Q6CBN4"	"uniprot|Q6CBN4 Yarrowia lipolytica YALI0C16995g PCK1 Phosphoenolpyruvate carboxykinase"	""
"c173.a1.a1"	127.596554927788	173.419395432115	155.511212973948	149.292927237197	175.518537239532	199.75081198162	174.522673921939	142.502722096663	152.211764677021	141.469764812707	153.530963256343	"Chassy_YL_B_622;YALI1_B16419g;YALI0B12474g1_1;Q6CEW0;uniprot|Q6CEW0 Yarrowia lipolytica YALI0B12474g SSZ1 Hsp70 protein that interacts with Zuo1p (a DnaJ homolog)"	"Chassy_YL_B_622"	"YALI1_B16419g"	"YALI0B12474g1_1"	"Q6CEW0"	"uniprot|Q6CEW0 Yarrowia lipolytica YALI0B12474g SSZ1 Hsp70 protein that interacts with Zuo1p (a DnaJ homolog)"	""
"c175.a1.a1"	176.353110476815	185.102669104127	126.495697990074	183.327627559879	143.868778580011	151.483651275998	125.951934641777	128.680779446907	86.1810650439187	102.479158446407	146.054520336027	"Chassy_YL_F_1369;YALI1_F34933g;YALI0F27555g1_1;Q6C060;weakly similar to uniprot|D5G7Y0 Tuber melanosporum GSTUM_00002628001 hypothetical protein"	"Chassy_YL_F_1369"	"YALI1_F34933g"	"YALI0F27555g1_1"	"Q6C060"	"weakly similar to uniprot|D5G7Y0 Tuber melanosporum GSTUM_00002628001 hypothetical protein"	""
"c176.a1.a1"	89.1364074424657	106.394452821954	103.38407815049	79.1205627139312	116.95436583701	116.892632906508	110.132450739498	119.804231835306	106.332101846058	98.8279550672181	118.156905693676	"Chassy_YL_B_95;YALI1_B02345g;YALI0B01364g1_1;Q6CG29;uniprot|Q6CG29 Yarrowia lipolytica YALI0B01364g LEU1 3-isopropylmalate dehydratase"	"Chassy_YL_B_95"	"YALI1_B02345g"	"YALI0B01364g1_1"	"Q6CG29"	"uniprot|Q6CG29 Yarrowia lipolytica YALI0B01364g LEU1 3-isopropylmalate dehydratase"	"4.2.1.33"
"c177.a1.a1"	115.970672014042	162.193980698497	208.953276150781	175.153215767201	149.009205431042	111.191151049952	165.199908470449	167.186821858975	251.341906430343	255.554549695482	225.952251586427	"Chassy_YL_C_865;YALI1_C24124g;YALI0C16885g1_1;P41555;uniprot|P41555 Yarrowia lipolytica YALI0C16885g ICL1 Isocitrate lyase"	"Chassy_YL_C_865"	"YALI1_C24124g"	"YALI0C16885g1_1"	"P41555"	"uniprot|P41555 Yarrowia lipolytica YALI0C16885g ICL1 Isocitrate lyase"	"4.1.3.1; 4.1.3.30"
