"genes","direction"
"YALI1_E27927g","down"
"YALI1_F12080g","down"
"YALI1_D29500r","down"
"YALI1_F29196g","down"
"YALI1_E18441g","down"
"YALI1_B25744g","up"
"YALI1_B20243g","down"
"YALI1_A00375g","down"
"YALI1_A21617g","up"
"YALI1_E26257g","down"
"YALI1_C00710g","down"
"YALI1_B17908g","down"
"YALI1_D31948g","up"
"YALI1_F30004g","down"
"YALI1_D23094g","down"
"YALI1_F04938g","down"
"YALI1_A04976g","down"
"YALI1_C07152g","down"
"YALI1_B18134g","down"
"YALI1_D10495g","up"
"YALI1_D09566g","up"
"YALI1_E28919g","down"
"YALI1_D05343g","down"
"YALI1_E15093g","up"
"YALI1_F37714g","up"
"YALI1_E05390g","down"
"YALI1_F32744g","down"
"YALI1_C01596g","down"
"YALI1_F07990g","down"
"YALI1_E12614g","down"
"YALI1_C12038g","down"
"YALI1_D11115g","down"
"YALI1_B22375g","up"
"YALI1_B14013g","up"
"YALI1_E01081g","down"
"YALI1_F10530g","up"
"YALI1_F37963g","down"
"YALI1_A03721g","up"
"YALI1_D31083g","down"
"YALI1_C04067g","down"
"YALI1_D35509g","down"
"YALI1_F26519g","up"
"YALI1_C08262g","up"
"YALI1_F31947g","down"
"YALI1_F14239g","up"
"YALI1_D18727g","down"
"YALI1_C00230g","down"
"YALI1_B20153g","down"
"YALI1_F06896g","down"
"YALI1_D07162g","down"
"YALI1_F21875g","up"
"YALI1_E36937g","down"
"YALI1_D18475g","down"
"YALI1_E18281g","up"
"YALI1_E08198g","down"
"YALI1_D06380g","up"
"YALI1_E05309g","up"
"YALI1_B23447g","down"
"YALI1_E04672g","up"
"YALI1_C11365g","down"
"YALI1_F03269g","down"
"YALI1_C33055g","up"
"YALI1_F26654g","down"
"YALI1_A21835g","down"
"YALI1_E01947g","up"
"YALI1_F12666g","up"
"YALI1_D08749g","down"
"YALI1_C29141g","up"
"YALI1_C03887g","down"
"YALI1_F33951g","down"
"YALI1_B13948g","down"
"YALI1_B28659g","up"
"YALI1_C20554g","down"
"YALI1_D28518g","down"
"YALI1_A22275g","up"
"YALI1_C03415g","down"
"YALI1_B07500g","down"
"YALI1_F24881g","down"
"YALI1_B08721g","up"
"YALI1_B19153g","down"
"YALI1_F08757g","down"
"YALI1_E18927g","down"
"YALI1_C28310g","down"
"YALI1_C05908g","up"
"YALI1_D12074g","down"
"YALI1_C22986g","up"
"YALI1_F07573g","up"
"YALI1_A08073g","up"
"YALI1_D13201g","up"
"YALI1_E13899g","down"
"YALI1_F28274g","down"
"YALI1_E33400g","up"
"YALI1_B20378g","up"
"YALI1_E30815g","up"
"YALI1_D23479g","down"
"YALI1_B00133g","up"
"YALI1_E01971r","down"
"YALI1_D13341g","up"
"YALI1_B28268g","up"
"YALI1_F09088g","down"
"YALI1_B23798g","down"
"YALI1_D15792g","down"
"YALI1_E01033g","down"
"YALI1_F19169g","up"
"YALI1_B29310g","up"
"YALI1_C21891g","down"
"YALI1_E29959g","up"
"YALI1_A12302g","down"
"YALI1_F02238g","up"
"YALI1_C25171g","up"
"YALI1_F20462g","down"
"YALI1_B10990g","up"
"YALI1_E08937g","up"
"YALI1_D21458g","up"
"YALI1_E16202g","down"
"YALI1_F18459g","down"
"YALI1_A17433g","down"
"YALI1_F35647g","up"
"YALI1_B25062g","down"
"YALI1_D07576g","up"
"YALI1_E23659g","up"
"YALI1_F24359g","down"
"YALI1_E05145g","up"
"YALI1_F34187g","up"
"YALI1_B26845g","up"
"YALI1_F02592g","down"
"YALI1_F13384g","up"
"YALI1_F27871g","up"
"YALI1_E37264g","down"
"YALI1_E02626g","down"
"YALI1_F19610g","up"
"YALI1_B02151g","up"
"YALI1_C02160g","down"
"YALI1_E15115g","up"
"YALI1_F10552g","up"
"YALI1_C04456r","down"
"YALI1_D00951g","down"
"YALI1_D08339g","down"
"YALI1_D14125g","down"
"YALI1_F36178g","down"
"YALI1_F25035g","down"
"YALI1_A07632g","down"
"YALI1_D25899g","down"
"YALI1_C14273g","down"
"YALI1_C29402g","down"
"YALI1_D20050g","up"
"YALI1_C30749g","up"
"YALI1_B05005g","down"
"YALI1_D30097g","down"
"YALI1_B08321g","up"
"YALI1_F13709r","down"
"YALI1_E09924g","up"
"YALI1_E27939g","down"
"YALI1_F34818g","up"
"YALI1_E07099g","down"
"YALI1_E25424g","up"
"YALI1_E23472g","up"
"YALI1_E36308g","down"
"YALI1_E32868g","up"
"YALI1_C11521g","up"
"YALI1_D35809g","up"
"YALI1_B15015g","down"
"YALI1_C19500g","down"
"YALI1_C07288g","up"
"YALI1_E28599g","down"
"YALI1_D11114g","down"
"YALI1_A08828g","up"
"YALI1_B03673g","down"
"YALI1_D05320g","down"
"YALI1_D31402g","up"
"YALI1_B27500g","down"
"YALI1_D04997g","down"
"YALI1_E12793g","up"
"YALI1_B25906g","up"
"YALI1_F01172g","down"
"YALI1_B04637g","down"
"YALI1_D25968g","up"
"YALI1_B15346g","down"
"YALI1_C06006g","up"
"YALI1_A09654g","down"
"YALI1_F11337g","down"
"YALI1_E03623g","down"
"YALI1_E07950g","up"
"YALI1_D32181g","down"
"YALI1_E21097g","up"
"YALI1_D05739g","up"
"YALI1_E12103g","down"
"YALI1_D03144g","down"
"YALI1_D26844g","down"
"YALI1_D28537g","up"
"YALI1_E07306g","down"
"YALI1_E27930g","down"
"YALI1_C00826g","down"
"YALI1_E09643g","down"
"YALI1_B26550g","up"
"YALI1_F07181g","down"
"YALI1_E02616g","up"
"YALI1_A21630g","down"
"YALI1_A09021g","up"
"YALI1_A21203g","up"
"YALI1_D01739g","down"
"YALI1_D13545g","up"
"YALI1_C05178g","down"
"YALI1_A06488g","down"
"YALI1_F29944g","down"
"YALI1_C06753g","down"
"YALI1_E11565g","down"
"YALI1_B06146g","up"
"YALI1_D33780g","down"
"YALI1_A18752g","down"
"YALI1_F36966g","down"
"YALI1_E03723g","up"
"YALI1_F06797g","up"
"YALI1_A20370g","up"
"YALI1_E39171g","up"
"YALI1_F34397g","up"
"YALI1_F37011g","up"
"YALI1_E30914g","up"
"YALI1_C21626g","down"
"YALI1_F01532g","down"
"YALI1_F07819g","down"
"YALI1_E05496g","down"
"YALI1_A07937g","up"
"YALI1_E02959g","down"
"YALI1_D15245g","up"
"YALI1_C23902g","down"
"YALI1_F35690g","down"
"YALI1_E06535g","up"
"YALI1_B17871g","up"
"YALI1_B21966g","up"
"YALI1_D21631g","down"
"YALI1_D33397g","down"
"YALI1_E18622g","down"
"YALI1_D21511g","down"
"YALI1_A21345g","down"
"YALI1_D24037g","down"
"YALI1_A21620g","up"
"YALI1_E05329g","up"
"YALI1_C30181g","down"
"YALI1_B16922g","down"
"YALI1_E39886g","up"
"YALI1_C05880g","up"
"YALI1_F27574g","down"
"YALI1_F25309g","up"
"YALI1_F10184g","down"
"YALI1_F37658g","up"
"YALI1_B02881g","up"
"YALI1_F25650g","up"
"YALI1_F31102g","down"
"YALI1_F22957g","down"
"YALI1_F38756g","down"
"YALI1_B25223g","up"
"YALI1_F07604g","up"
"YALI1_F17805g","down"
"YALI1_F35791g","up"
"YALI1_C18932t","down"
"YALI1_B01628g","down"
"YALI1_C21664g","up"
"YALI1_F16426g","up"
"YALI1_C01129g","down"
"YALI1_F16234g","down"
"YALI1_B29505g","down"
"YALI1_B15560g","up"
"YALI1_D24490g","down"
"YALI1_F19370g","down"
"YALI1_E30173g","up"
"YALI1_E05701g","down"
"YALI1_B22883g","up"
"YALI1_D00326g","down"
"YALI1_D10160g","up"
"YALI1_E12541g","down"
"YALI1_B06110g","down"
"YALI1_A20176g","down"
"YALI1_C01297g","down"
"YALI1_B00829g","up"
"YALI1_D01094g","up"
"YALI1_E34100g","down"
"YALI1_B09497g","up"
"YALI1_C13522g","up"
"YALI1_D10535g","up"
"YALI1_E04060g","down"
"YALI1_C16080g","down"
"YALI1_D00474g","down"
"YALI1_C03848g","down"
"YALI1_D13510g","down"
"YALI1_C23948g","down"
"YALI1_E27532g","up"
"YALI1_E02432g","down"
"YALI1_B25963g","up"
"YALI1_A17289g","down"
"YALI1_E00680g","up"
"YALI1_B15192g","down"
"YALI1_B21562g","down"
"YALI1_B17493g","up"
"YALI1_A07357g","up"
"YALI1_D34643g","up"
"YALI1_B17805g","up"
"YALI1_F02434g","down"
"YALI1_E27383g","up"
"YALI1_E23292g","up"
"YALI1_D10197g","down"
"YALI1_F21279g","down"
"YALI1_F32989g","down"
"YALI1_F07793g","down"
"YALI1_C14027g","down"
"YALI1_A01777g","down"
"YALI1_F38296g","down"
"YALI1_C24200g","up"
"YALI1_F17756g","down"
"YALI1_F34556g","down"
"YALI1_B19932g","up"
"YALI1_D31823g","down"
"YALI1_A06099g","down"
"YALI1_C02152g","down"
"YALI1_F34083g","down"
"YALI1_A01505g","down"
"YALI1_D16656g","down"
"YALI1_C02086g","up"
"YALI1_F08146g","up"
"YALI1_F03284g","down"
"YALI1_B27211g","down"
"YALI1_E38266g","down"
"YALI1_B29266g","up"
"YALI1_E24174g","up"
"YALI1_E27649g","down"
"YALI1_A15073g","up"
"YALI1_D23169g","up"
"YALI1_C17995g","down"
"YALI1_D19515g","down"
"YALI1_B05520g","down"
"YALI1_F28744g","down"
"YALI1_A03402g","up"
"YALI1_D35768g","up"
"YALI1_D26808g","up"
"YALI1_C14024g","down"
"YALI1_D36161g","up"
"YALI1_F05871g","up"
"YALI1_E16451g","down"
"YALI1_C17440g","up"
"YALI1_F10342g","down"
"YALI1_F02508g","down"
"YALI1_D20164g","down"
"YALI1_D01910g","down"
"YALI1_E03904g","down"
"YALI1_D14329g","down"
"YALI1_C09150g","up"
"YALI1_D00311g","down"
"YALI1_D10961g","down"
"YALI1_D08798g","up"
"YALI1_E08043g","down"
"YALI1_A01766g","down"
"YALI1_D16151g","up"
"YALI1_D00449g","down"
"YALI1_E24149g","up"
"YALI1_F23963g","down"
"YALI1_A20602g","up"
"YALI1_D24361g","up"
"YALI1_F17522g","down"
"YALI1_B21618g","up"
"YALI1_F03028g","down"
"YALI1_E11402g","up"
"YALI1_B11167g","up"
"YALI1_A07349g","up"
"YALI1_F29356g","down"
"YALI1_D23668g","down"
"YALI1_F38116g","up"
"YALI1_C24460g","down"
"YALI1_F39665g","up"
"YALI1_B15592g","down"
"YALI1_B19143r","down"
"YALI1_A21841g","down"
"YALI1_A14368g","up"
"YALI1_C08065g","down"
"YALI1_A10318g","up"
"YALI1_A14513g","down"
"YALI1_C13676g","down"
"YALI1_E20279g","up"
"YALI1_E11630g","down"
"YALI1_B26517g","down"
"YALI1_D33763g","down"
"YALI1_E29776g","up"
"YALI1_D14695g","down"
"YALI1_F13719g","down"
"YALI1_B11715g","up"
"YALI1_C17566g","up"
"YALI1_D27148g","down"
"YALI1_F16417g","up"
"YALI1_B21208g","down"
"YALI1_D12028g","up"
"YALI1_D28993g","down"
"YALI1_A03170g","up"
"YALI1_D07525g","down"
"YALI1_D09034g","down"
"YALI1_D23128g","up"
"YALI1_E03846g","up"
"YALI1_D25175g","down"
"YALI1_F10652g","up"
"YALI1_F29751g","up"
"YALI1_B20777g","up"
"YALI1_A06615g","down"
"YALI1_F11781g","down"
"YALI1_B24424g","down"
"YALI1_E26377g","up"
"YALI1_A14510g","down"
"YALI1_E39284g","down"
"YALI1_F00894g","down"
"YALI1_E34116g","down"
"YALI1_F16796g","down"
"YALI1_A06530g","down"
"YALI1_E16002g","up"
"YALI1_B20521g","down"
"YALI1_A09325g","down"
"YALI1_B01030g","down"
"YALI1_C08523g","up"
"YALI1_B19079g","up"
"YALI1_C13186g","down"
"YALI1_F29691g","up"
"YALI1_F04185g","down"
"YALI1_E36116g","up"
"YALI1_A22105g","up"
"YALI1_F39426g","up"
"YALI1_C30706g","down"
"YALI1_A00829g","down"
"YALI1_B27645g","up"
"YALI1_A13593g","down"
"YALI1_A18728g","down"
"YALI1_A18062g","up"
"YALI1_F01078g","down"
"YALI1_E39414g","down"
"YALI1_B12874g","down"
"YALI1_A18133g","up"
"YALI1_D35190g","down"
"YALI1_A10784g","up"
"YALI1_F05137g","down"
"YALI1_C06259g","up"
"YALI1_E21053g","down"
"YALI1_D06311g","down"
"YALI1_C23150g","up"
"YALI1_C17078g","down"
"YALI1_B06141g","up"
"YALI1_F28868g","down"
"YALI1_B16277g","down"
"YALI1_F14443g","up"
"YALI1_B15275g","down"
"YALI1_B07094g","up"
"YALI1_E35734g","down"
"YALI1_E34238g","up"
"YALI1_F27356g","up"
"YALI1_B29243g","down"
"YALI1_E35118g","down"
"YALI1_F12969g","up"
"YALI1_F03529g","up"
"YALI1_D34529g","down"
"YALI1_E04359g","down"
"YALI1_E07899g","up"
"YALI1_B19880g","up"
"YALI1_D02599g","down"
"YALI1_E19201g","up"
"YALI1_D10304g","up"
"YALI1_E25018g","down"
"YALI1_C07199g","down"
"YALI1_D20784g","up"
"YALI1_B26205g","up"
"YALI1_E13848g","down"
"YALI1_A13649g","down"
"YALI1_F24773g","up"
"YALI1_B06745g","down"
"YALI1_E02468g","up"
"YALI1_E40502g","up"
"YALI1_E32754g","up"
"YALI1_E08575g","down"
"YALI1_F38161g","down"
"YALI1_E35580g","down"
"YALI1_B27454g","down"
"YALI1_B02637g","up"
"YALI1_B12101g","up"
"YALI1_A08787g","up"
"YALI1_F15745g","up"
"YALI1_E13132g","up"
"YALI1_F37540g","down"
"YALI1_E07234g","up"
"YALI1_F16270g","down"
"YALI1_F15053g","down"
"YALI1_C32294g","down"
"YALI1_F06353g","down"
"YALI1_A21993g","down"
"YALI1_C29676g","up"
"YALI1_A19549g","down"
"YALI1_D35593g","down"
"YALI1_C20559g","down"
"YALI1_D04978g","down"
"YALI1_E17920g","up"
"YALI1_E00389g","up"
"YALI1_F19218g","down"
"YALI1_B16022g","up"
"YALI1_F12616g","up"
"YALI1_E28957g","up"
"YALI1_F12312g","down"
"YALI1_A07051g","down"
"YALI1_F10660g","up"
"YALI1_B15180g","down"
"YALI1_F16839g","up"
"YALI1_A04620g","up"
"YALI1_E01657g","down"
"YALI1_C17524g","up"
"YALI1_E33285g","up"
"YALI1_C07170g","down"
"YALI1_B11794g","down"
"YALI1_F34324g","up"
"YALI1_C15489g","up"
"YALI1_E04845g","up"
"YALI1_F24228g","down"
"YALI1_D05873g","down"
"YALI1_A02394g","up"
"YALI1_F13505g","down"
"YALI1_B02696g","up"
"YALI1_B02991g","down"
"YALI1_E05353g","up"
"YALI1_E19647g","down"
"YALI1_C08218g","down"
"YALI1_B29637g","down"
"YALI1_D03278g","up"
"YALI1_D15214g","down"
"YALI1_E19494g","down"
"YALI1_F17797g","down"
"YALI1_D05692g","down"
"YALI1_D04128g","up"
"YALI1_E06759g","up"
"YALI1_D17620g","down"
"YALI1_F05979g","down"
"YALI1_E16493g","down"
"YALI1_B27150g","up"
"YALI1_C25937g","up"
"YALI1_F38013g","up"
"YALI1_E20766g","up"
"YALI1_E16731g","up"
"YALI1_B18887g","down"
"YALI1_E34650g","down"
"YALI1_B17990g","up"
"YALI1_B19348g","up"
"YALI1_D36182g","down"
"YALI1_A17470g","up"
"YALI1_D23934g","up"
"YALI1_F32948g","down"
"YALI1_A00325g","down"
"YALI1_F27667g","down"
"YALI1_A07712g","down"
"YALI1_B26451g","up"
"YALI1_C08834g","up"
"YALI1_A06128g","down"
"YALI1_D24892g","up"
"YALI1_D35787g","up"
"YALI1_E06056g","down"
"YALI1_C18791g","down"
"YALI1_B21030g","up"
"YALI1_F17788g","down"
"YALI1_F21315g","down"
"YALI1_D28569g","up"
"YALI1_B06809g","down"
"YALI1_D01345g","up"
"YALI1_F20712g","up"
"YALI1_C18948t","down"
"YALI1_F33524g","down"
"YALI1_E30431g","up"
"YALI1_F35508g","down"
"YALI1_C16851g","up"
"YALI1_E02121g","down"
"YALI1_E36079g","down"
"YALI1_A16509g","down"
"YALI1_D12091g","down"
"YALI1_C18668g","down"
"YALI1_B02781g","up"
"YALI1_F05509g","down"
"YALI1_C26501g","down"
"YALI1_B23744g","down"
"YALI1_A18344g","up"
"YALI1_E01689g","down"
"YALI1_D34149g","up"
"YALI1_F02481g","down"
"YALI1_B01813g","down"
"YALI1_E30639g","up"
"YALI1_E17201g","down"
"YALI1_F28590g","up"
"YALI1_F19058g","up"
"YALI1_B17285g","down"
"YALI1_D06638g","up"
"YALI1_D01676g","down"
"YALI1_D26263g","up"
"YALI1_B10933g","up"
"YALI1_E04859g","up"
"YALI1_D33504g","up"
"YALI1_C29762g","up"
"YALI1_F10990g","up"
"YALI1_D12147g","up"
"YALI1_C26616g","down"
"YALI1_F03481g","up"
"YALI1_A06591g","down"
"YALI1_B07076g","up"
"YALI1_C32392g","up"
"YALI1_F15781g","up"
"YALI1_B19713g","up"
"YALI1_B29446g","down"
"YALI1_D01890g","down"
"YALI1_A18732g","down"
"YALI1_F12842g","up"
"YALI1_A12437g","down"
"YALI1_C25629g","down"
"YALI1_D21543g","down"
"YALI1_E02203g","down"
"YALI1_C23175g","up"
"YALI1_C03036g","down"
"YALI1_F33513g","down"
"YALI1_C00841g","down"
"YALI1_B13483g","down"
"YALI1_C04938g","down"
"YALI1_B21313g","up"
"YALI1_F38629g","up"
"YALI1_E30234g","up"
"YALI1_D22834g","down"
"YALI1_E25761g","up"
"YALI1_B14978g","down"
"YALI1_C15021g","down"
"YALI1_B05404g","up"
"YALI1_D12832g","down"
"YALI1_A06149g","up"
"YALI1_F02993g","down"
"YALI1_F18429g","down"
"YALI1_F00207g","up"
"YALI1_B13662g","up"
"YALI1_F26216g","up"
"YALI1_D25715g","up"
"YALI1_F31283g","down"
"YALI1_B00611g","up"
"YALI1_A15722g","down"
"YALI1_F01659g","down"
"YALI1_F16249g","down"
"YALI1_B30333g","up"
"YALI1_E26296r","down"
"YALI1_E18291g","up"
"YALI1_C02374g","down"
"YALI1_B08975g","down"
"YALI1_D01632g","down"
"YALI1_B19326g","up"
"YALI1_E13428g","down"
"YALI1_A01468g","up"
"YALI1_B11853g","up"
"YALI1_B29977g","down"
"YALI1_F29540g","up"
"YALI1_B02767g","up"
"YALI1_D04370g","up"
"YALI1_F09803g","down"
"YALI1_B12313g","down"
"YALI1_E33150g","up"
"YALI1_E19620g","down"
"YALI1_D03604g","down"
"YALI1_E14132g","down"
"YALI1_F04345g","up"
"YALI1_D20618g","down"
"YALI1_C31918g","up"
"YALI1_B28511g","up"
"YALI1_E05709g","down"
"YALI1_E03320g","down"
"YALI1_F01430g","down"
"YALI1_F28995g","down"
"YALI1_B11607g","up"
"YALI1_D25250g","down"
"YALI1_E32054g","up"
"YALI1_F15334g","down"
"YALI1_C18268g","up"
"YALI1_A18719g","down"
"YALI1_B08438g","down"
"YALI1_B11960g","up"
"YALI1_C15048g","up"
"YALI1_E24201g","up"
"YALI1_C20597g","down"
"YALI1_D24069g","down"
"YALI1_C07077g","up"
"YALI1_A21283g","up"
"YALI1_B12451g","up"
"YALI1_B08540g","down"
"YALI1_D14628g","down"
"YALI1_F17444g","down"
"YALI1_E16841g","up"
"YALI1_C21755g","up"
"YALI1_A03964g","down"
"YALI1_D21023g","down"
"YALI1_F35907g","down"
"YALI1_B27399g","up"
"YALI1_F21647g","down"
"YALI1_E25132g","down"
"YALI1_B04703g","down"
"YALI1_D09923g","down"
"YALI1_A04385g","down"
"YALI1_D08884g","down"
"YALI1_F33103g","down"
"YALI1_E07121g","up"
"YALI1_B18190g","up"
"YALI1_A15079g","up"
"YALI1_D00232g","up"
"YALI1_E08021g","down"
"YALI1_D22961g","down"
"YALI1_D10243g","down"
"YALI1_B24758g","down"
"YALI1_D26956g","up"
"YALI1_F09996g","down"
"YALI1_F03118g","down"
"YALI1_B26430g","down"
"YALI1_F36332g","down"
"YALI1_D25104g","up"
"YALI1_E15432g","up"
"YALI1_C29576g","down"
"YALI1_E23555g","up"
"YALI1_D25450g","up"
"YALI1_B22598g","up"
"YALI1_F13908g","down"
"YALI1_C30399g","down"
"YALI1_E27731g","up"
"YALI1_E26472g","down"
"YALI1_C06951g","up"
"YALI1_B05295g","up"
"YALI1_B17592g","down"
"YALI1_E31724g","down"
"YALI1_E15659g","up"
"YALI1_D01780g","up"
"YALI1_B22410g","up"
"YALI1_B13439g","down"
"YALI1_E27339g","up"
"YALI1_D15296g","up"
"YALI1_E41185g","up"
"YALI1_B07852g","up"
"YALI1_F20943g","up"
"YALI1_F23414g","down"
"YALI1_C01810g","down"
"YALI1_F27343g","up"
"YALI1_B16068g","up"
"YALI1_E41421g","up"
"YALI1_A06958g","up"
"YALI1_D17051g","down"
"YALI1_B21466g","down"
"YALI1_E14316g","up"
"YALI1_E17258g","down"
"YALI1_D06805g","down"
"YALI1_C03735g","down"
"YALI1_B03404g","up"
"YALI1_E18539g","up"
"YALI1_C07109g","down"
"YALI1_E10290g","down"
"YALI1_B01060g","up"
"YALI1_E07479g","up"
"YALI1_B01317g","up"
"YALI1_C19912g","down"
"YALI1_F00976g","down"
"YALI1_C30665g","down"
"YALI1_B17773g","up"
"YALI1_E14080g","down"
"YALI1_B30181g","up"
"YALI1_C21448g","up"
"YALI1_E18802g","up"
"YALI1_E13755g","up"
"YALI1_F30496g","up"
"YALI1_F03075g","up"
"YALI1_D13611g","up"
"YALI1_D19354g","down"
"YALI1_B04540g","up"
"YALI1_A09939g","up"
"YALI1_D08151g","down"
"YALI1_E21417g","down"
"YALI1_F39620g","down"
"YALI1_F03527g","up"
"YALI1_E40274g","down"
"YALI1_F01981g","down"
"YALI1_C28093g","down"
"YALI1_D19039g","up"
"YALI1_B25484g","down"
"YALI1_C04570g","down"
"YALI1_C06917g","down"
"YALI1_C20314g","up"
"YALI1_E40282g","up"
"YALI1_A08821g","down"
"YALI1_A00601g","up"
"YALI1_D36100g","up"
"YALI1_D05195g","up"
"YALI1_E01105g","up"
"YALI1_D15568g","up"
"YALI1_E25675g","up"
"YALI1_D03380g","down"
"YALI1_B06866g","up"
"YALI1_F24247g","up"
"YALI1_E25640g","up"
"YALI1_F25852g","down"
"YALI1_F22073g","down"
"YALI1_A03842g","up"
"YALI1_F31255g","down"
"YALI1_C00116g","up"
"YALI1_D14910g","down"
"YALI1_E31827g","up"
"YALI1_A14099g","up"
"YALI1_C22857g","down"
"YALI1_E21282g","down"
"YALI1_C16485g","up"
"YALI1_D27339g","up"
"YALI1_D13298g","up"
"YALI1_F34557g","down"
"YALI1_F22978g","up"
"YALI1_B29995g","up"
"YALI1_B15964g","up"
"YALI1_F24301g","up"
"YALI1_F23441g","up"
"YALI1_F35656g","down"
"YALI1_F01132g","up"
"YALI1_F01234g","down"
"YALI1_A09397g","down"
"YALI1_F38526g","up"
"YALI1_F21396g","down"
"YALI1_B06735g","down"
"YALI1_D00996g","down"
"YALI1_C19335g","down"
"YALI1_F30559g","down"
"YALI1_E12244g","down"
"YALI1_E24513g","down"
"YALI1_F32880g","up"
"YALI1_F11141g","down"
"YALI1_F28146g","down"
"YALI1_D30866g","down"
"YALI1_E35753g","up"
"YALI1_D01123g","down"
"YALI1_F18897g","down"
"YALI1_C28147g","down"
"YALI1_F30647g","down"
"YALI1_E17643g","down"
"YALI1_C15610g","up"
"YALI1_F37828g","down"
"YALI1_C28593g","up"
"YALI1_C09072g","down"
"YALI1_B29941g","up"
"YALI1_A20902g","down"
"YALI1_D16370g","up"
"YALI1_F37463g","down"
"YALI1_E04590g","up"
"YALI1_D12630g","up"
"YALI1_B16504g","down"
"YALI1_B20130g","up"
"YALI1_F22915g","up"
"YALI1_B11200g","down"
"YALI1_D11159g","down"
"YALI1_F30903g","down"
"YALI1_B29008g","down"
"YALI1_C01416g","down"
"YALI1_D29831g","down"
"YALI1_D13976g","down"
"YALI1_D03320g","down"
"YALI1_C02215g","down"
"YALI1_F07429g","down"
"YALI1_E26551g","up"
"YALI1_F24099g","up"
"YALI1_D08684g","down"
"YALI1_A00867g","down"
"YALI1_D22636g","up"
"YALI1_D32619g","down"
"YALI1_E03553g","up"
"YALI1_A14199g","up"
"YALI1_F09747g","down"
"YALI1_C17133g","down"
"YALI1_E35652g","up"
"YALI1_C32914g","down"
"YALI1_E02966g","down"
"YALI1_A11218g","up"
"YALI1_C11862g","down"
"YALI1_C19376g","down"
"YALI1_F05958g","up"
"YALI1_D05244g","up"
"YALI1_E01623g","down"
"YALI1_E37157g","up"
"YALI1_B00578g","up"
"YALI1_E05854g","down"
"YALI1_E09705g","up"
"YALI1_C10675g","down"
"YALI1_E38766g","up"
"YALI1_E19172g","down"
"YALI1_F21453g","down"
"YALI1_B20717g","up"
"YALI1_F34963g","down"
"YALI1_A17085g","down"
"YALI1_F27716g","up"
"YALI1_F00472g","up"
"YALI1_C29648g","up"
"YALI1_C24367g","down"
"YALI1_F11553g","up"
"YALI1_E19263g","up"
"YALI1_F26915g","down"
"YALI1_D10693g","down"
"YALI1_C23755g","down"
"YALI1_B09258g","down"
"YALI1_F37694g","up"
"YALI1_F05220g","up"
"YALI1_A05459g","down"
"YALI1_D22145g","down"
"YALI1_E04499g","down"
"YALI1_C07670g","down"
"YALI1_B05964g","up"
"YALI1_B00448g","down"
"YALI1_F36267g","up"
"YALI1_F15017g","down"
"YALI1_F36882g","down"
"YALI1_F23925g","down"
"YALI1_E25189g","up"
"YALI1_D05286g","down"
"YALI1_A08175g","down"
"YALI1_B06704g","up"
"YALI1_F00866g","down"
"YALI1_C04201g","up"
"YALI1_F16232g","down"
"YALI1_A02682g","down"
"YALI1_E02377g","up"
"YALI1_B25795g","up"
"YALI1_E17583g","down"
"YALI1_D20985g","up"
"YALI1_E00318g","up"
"YALI1_A07372g","up"
"YALI1_F00261g","up"
"YALI1_A03210g","down"
"YALI1_C32079g","up"
"YALI1_D00824g","up"
"YALI1_B20188g","down"
"YALI1_E23790g","up"
"YALI1_F05118g","down"
"YALI1_E21106g","up"
"YALI1_A16950g","down"
"YALI1_C30514g","up"
"YALI1_C10806g","up"
"YALI1_D10674g","down"
"YALI1_E32693g","down"
"YALI1_B22533g","up"
"YALI1_C25782g","up"
"YALI1_E13579g","down"
"YALI1_E39579g","down"
"YALI1_B18741g","up"
"YALI1_A03069g","up"
"YALI1_D17899g","down"
"YALI1_B09316g","down"
"YALI1_A12445g","down"
"YALI1_B23879g","down"
"YALI1_E23184g","up"
"YALI1_E03877g","down"
"YALI1_E08114g","down"
"YALI1_E00907g","up"
"YALI1_F26860g","down"
"YALI1_C24927g","down"
"YALI1_A20558g","up"
"YALI1_E02102g","down"
"YALI1_C07816g","down"
"YALI1_D31155g","down"
"YALI1_E09769g","down"
"YALI1_B23385g","down"
"YALI1_A14390g","down"
"YALI1_A00468g","up"
"YALI1_B14044g","down"
"YALI1_E01904g","up"
"YALI1_A05701g","up"
"YALI1_E17527g","up"
"YALI1_E07347g","up"
"YALI1_D15597g","up"
"YALI1_D32195g","down"
"YALI1_C31971g","down"
"YALI1_C19840g","down"
"YALI1_F24130g","down"
"YALI1_E27791g","up"
"YALI1_B04853g","up"
"YALI1_B21493g","up"
"YALI1_A07318g","down"
"YALI1_D23622g","up"
"YALI1_C05757g","up"
"YALI1_A20063g","down"
"YALI1_F33445g","down"
"YALI1_D12376g","down"
"YALI1_F36706g","down"
"YALI1_B24936g","up"
"YALI1_A18036g","down"
"YALI1_D16086g","down"
"YALI1_E06628g","down"
"YALI1_A06052g","up"
"YALI1_E06664g","down"
"YALI1_C21353g","up"
"YALI1_B21043g","up"
"YALI1_F22172g","down"
"YALI1_E22543g","down"
"YALI1_E08828g","down"
"YALI1_F11313g","up"
"YALI1_D24918g","up"
"YALI1_F32659g","down"
"YALI1_D10865g","up"
"YALI1_D06408g","down"
"YALI1_F29168g","up"
"YALI1_D12271g","down"
"YALI1_B02415g","up"
"YALI1_D01350g","up"
"YALI1_D11686g","down"
"YALI1_B13737g","down"
"YALI1_F05039g","down"
