Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
KMXK0C00520	9.2707228613123e-06	2.34624125200403e-06	7.88464417977654e-06	4.25666903675896e-06	2.28609168486059e-06	2.32183640800874e-06	5.51496127372196e-06	7.98685771352858e-06	2.77638228841061e-06	1.25274128753671e-05	1.06789340649974e-05	9.61799508874801e-06
KMXK0E00360	1.70087858947464e-06	0	0	0	0	0	0	0	0	5.51610276608905e-06	6.96618637931731e-06	2.0166763895762e-06
KMXK0B00330	3.5828246618605e-06	7.25395086972934e-06	1.0563458736892e-05	4.60616904260836e-05	1.83767596592757e-05	2.15354928443845e-05	1.10830110761264e-05	1.23466146987163e-05	6.86706559217302e-06	1.39433084642251e-05	1.83424499795161e-05	1.1894508082574e-05
KMXK0C05480	9.93811783169473e-06	5.86867412641323e-06	9.39139555444587e-06	6.08413951327328e-06	6.53511026143394e-06	9.95593726784898e-06	1.57652819657183e-05	1.23670846532779e-05	7.93667397629421e-06	1.34292554252953e-05	1.61115855134211e-05	1.08013609766306e-05
KMXK0B00460	4.68686544655233e-06	5.33769884830917e-06	9.96531417166201e-06	3.22797401954221e-06	5.77873175895316e-06	5.86908647579986e-06	5.57623862120776e-06	5.38373371800815e-06	1.40361549025203e-06	7.59996381105603e-06	1.01977228386117e-05	7.64096276494981e-06
KMXK0D04660	1.66906359427583e-05	3.07205689111319e-05	2.92507063455978e-05	3.62276220898263e-05	1.49664995195909e-05	1.21604093887076e-05	2.88841137213639e-05	2.78869660213372e-05	4.72584208228741e-05	1.96833595106487e-05	3.26258081506156e-05	2.87847910569725e-05
KMXK0G02680	9.42961006385342e-06	1.05003911770017e-05	1.39009449548072e-05	1.90503384759868e-05	9.30108837506619e-06	7.5572141804636e-06	8.97516797452218e-06	1.62474825319918e-05	6.77751741939878e-06	1.83486458627582e-05	1.83446368587983e-05	2.01246871901672e-05
KMXK0A05420	3.77371869951033e-06	6.36703639957357e-06	4.27933968405367e-06	0	0	0	2.993209597865e-06	0	1.50686354818309e-06	4.07950343734618e-06	3.86394830980026e-06	4.47437544884102e-06
KMXK0G00460	3.81160744147328e-06	7.71715496141085e-06	0	0	0	0	9.06978570919335e-06	8.75667532447109e-06	4.56597810081986e-06	2.06023115359952e-06	0	0
KMXK0D01430	9.3048064012436e-06	1.25592914077863e-05	1.05515091229362e-05	0	6.11865715653864e-06	0	0	0	0	3.35292521076001e-06	1.27030457505198e-05	3.67746871040365e-06
KMXK0B03090	3.41245933636619e-05	3.16663482236769e-05	3.06349433411992e-05	1.82797629870705e-05	3.64644466946977e-05	3.41857801017376e-05	3.04500221337862e-05	3.59318857134477e-05	3.06587473376399e-05	3.38155693166088e-05	3.93080764010467e-05	4.04604197890703e-05
KMXK0C07340	0	3.3950028010447e-06	5.07068989653473e-06	2.66906685714798e-05	0	0	0	0	0	7.25084886567183e-06	2.28924146034103e-06	0
KMXK0C02010	4.68686544655233e-06	1.26523231959921e-05	1.06296684497728e-05	8.60793071877923e-06	2.15739319000918e-05	2.81716150838393e-05	1.11524772424155e-05	1.07674674360163e-05	5.61446196100813e-06	2.19554510097174e-05	2.39946419732041e-05	2.59329645355872e-05
KMXK0F00710	4.43767689905464e-05	5.36185133178568e-05	3.40894910125633e-05	4.99532631078478e-05	3.9535938549942e-05	5.44948662820874e-05	4.08755953228804e-05	6.0841063170703e-05	3.25816627375245e-05	5.1067630133114e-05	5.71637058773391e-05	5.26160907796215e-05
KMXK0A01920	9.50040293220067e-07	9.61747540235887e-07	0	0	0	0	0	1.09129737527192e-06	0	5.13511068314596e-06	2.91826726701131e-06	2.25286371448152e-06
KMXK0F05130	2.36533396368062e-05	1.79586129475823e-05	2.68225278639127e-05	1.62907100051663e-05	0	1.18478755025492e-05	7.03544125105652e-06	1.69814030825024e-05	2.12510008804513e-05	3.19624646259366e-05	2.42188909636079e-05	2.80449950251344e-05
KMXK0H00240	7.75400533436966e-06	1.0989379981813e-05	7.03433941529083e-06	2.8482123701843e-06	3.05932857826932e-06	3.10716342836463e-06	7.38031582218674e-06	1.06882948813397e-05	1.11463583049426e-05	1.005877563228e-05	1.42909264693348e-05	1.47098748416146e-05
KMXK0B01410	3.45752369007959e-06	1.57505867655025e-05	4.50889624816183e-05	6.35011282532894e-06	1.36415962834304e-05	1.03911694981375e-05	1.43976652924627e-05	1.7872230785191e-05	2.6921805304834e-05	2.05572791610532e-05	1.94710619290754e-05	1.63978932660622e-05
KMXK0E04820	1.23659967808058e-05	8.34558777585799e-06	1.40228525151726e-05	0	0	4.12938983313606e-06	4.90418380366806e-06	0	9.87560084346706e-06	8.91200968071716e-06	1.26616677513324e-05	4.88731997995013e-06
KMXK0A00680	1.60999194728897e-05	2.28176439317033e-05	1.27799448919024e-05	1.18276910639715e-05	6.35219368923096e-06	9.67727235704404e-06	1.34085127151179e-05	1.84937417794173e-05	1.1571791828032e-05	1.91449470049503e-05	2.14303290905716e-05	1.90891505578205e-05
KMXK0A03100	0	1.3233964086717e-06	2.96488686099035e-06	0	0	2.61926173300159e-06	3.11071162753326e-06	1.50166126432046e-06	3.13203456502519e-06	5.65286564458713e-06	8.0312644621055e-06	7.75003736490026e-06
KMXK0C05610	8.5503626389806e-06	8.65572786212298e-06	0	0	4.2169123646415e-06	0	1.27160846936326e-05	1.22770954718091e-05	5.12129976173038e-06	0	0	2.53447167879171e-06
KMXK0F04540	0.000225289100442231	0.00021836040743083	0.000195682532825363	0.00022008913769606	0.000245858769380916	0.000211287113128795	0.000188198053465762	0.000203725378192809	0.000109099204015044	0.000176180979256299	0.000191411803013514	0.000221651068636147
KMXK0C04280	7.98587267834887e-05	8.70614957782467e-05	6.96604485786082e-05	7.89756750412269e-05	6.66517798993821e-05	6.15399358627558e-05	8.77039472461803e-05	9.52607252531054e-05	7.35876082268055e-05	4.98055880821633e-05	6.28985760462631e-05	6.55517723524379e-05
KMXK0G02540	6.45639627841392e-06	4.3573051822932e-06	4.88097020652833e-06	0	0	2.15599095029383e-06	2.56051773422805e-06	2.47212262561599e-06	7.73420780342956e-06	4.65303906799348e-06	9.91615306035475e-06	3.8275694740936e-06
KMXK0D03490	2.08305130957881e-06	2.10872053266535e-06	1.18107427219698e-06	0	0	0	1.23916413804617e-06	1.19638527066848e-06	6.23829106778681e-07	5.62960282300446e-07	0	0
KMXK0B07730	1.10810303902726e-06	0	0	0	0	0	0	0	1.99111829615437e-06	2.39578543956232e-06	2.26919556314014e-06	1.97076256634592e-06
KMXK0C03790	8.27093902332764e-06	8.37286093852419e-06	3.12637307346259e-06	1.01269773162109e-05	2.71940318068384e-06	8.28576914230568e-06	1.31205614616653e-05	1.26676087482545e-05	2.64209974635676e-05	1.043132287792e-05	1.12915962226843e-05	1.30754443036574e-05
KMXK0C06160	7.92890771033289e-06	4.81596888569249e-06	5.39475654405763e-06	2.91245776199297e-06	0	0	5.66009183355675e-06	9.10782019963785e-06	0	1.02856653081961e-05	8.11848788567055e-06	1.12812573973285e-05
KMXK0D02480	1.01642865105954e-05	7.71715496141085e-06	2.88153662795046e-06	0	0	0	0	5.8377835496474e-06	0	0	0	0
KMXK0F01410	5.46365790914248e-05	6.24466160526421e-05	5.99584362417547e-05	6.47393118125457e-05	6.95379420575979e-05	6.70939579294781e-05	9.4361141013474e-05	6.27602384675881e-05	7.60063652660153e-05	6.28743524201571e-05	3.97014410364435e-05	7.940873939568e-05
KMXK0F01280	1.32739895514244e-05	0	5.01750084167598e-06	0	0	0	7.89642182373827e-06	5.08254581770001e-06	1.59010985608971e-05	2.39159700347917e-06	4.53045687605951e-06	0
KMXK0C01620	2.73400484382219e-05	1.58154039949901e-05	0	7.17327559898269e-06	7.70497567860421e-06	7.82544863439981e-06	0	0	0	4.22220211725335e-06	1.99955349776701e-05	9.26177304842401e-06
KMXK0F04390	6.9786048009327e-05	6.12265456129581e-05	7.38605638605537e-05	4.27231855527646e-05	3.67119429392319e-05	3.72859611403756e-05	4.42818949331205e-05	4.80973269660287e-05	3.34390749148278e-05	6.53820416098202e-05	5.71637058773391e-05	3.86134214592383e-05
KMXK0H03390	1.4315086771144e-05	5.7965960343629e-06	9.73985457501807e-06	0	0	0	0	3.2887061173353e-06	0	6.19001577371079e-06	0	3.39458650191106e-06
KMXK0E01440	7.6515803336738e-05	5.66044342983484e-05	7.0081651290944e-05	9.18846558120853e-05	8.12785341352296e-05	7.66529991816093e-05	6.65258235506879e-05	5.40877433995238e-05	5.11177176217368e-05	7.95345049994235e-05	7.23187348773779e-05	7.67650212664725e-05
KMXK0B07490	1.22384300828736e-06	8.05300793361925e-06	1.04086453630512e-05	7.8670159857315e-06	1.20716253378519e-05	1.71645236971168e-05	4.36823334930202e-06	4.92033690862447e-06	5.13120556397744e-06	7.93806664984575e-06	1.44107085738489e-05	1.37851728448013e-05
KMXK0C02970	1.45933701713079e-05	1.05522876737578e-05	1.77307072576523e-05	7.65779668556966e-06	1.02817632613994e-05	1.46195366580056e-05	1.48822183959746e-05	1.31710783710743e-05	1.7481603140536e-05	2.14101122189552e-05	1.70769115855423e-05	1.48310434976411e-05
KMXK0E01220	2.85379371584533e-06	3.71437806454504e-06	2.773850336442e-06	1.49751372040618e-06	0	3.2673264916824e-06	3.88037223640746e-06	3.74641263882011e-06	1.95348547612396e-06	4.84791505988754e-06	4.17432560100844e-06	3.86702895320796e-06
KMXK0D01290	2.21114216631703e-05	1.89402217198067e-05	2.12164753332159e-05	1.24953833014537e-05	1.00661779026926e-05	1.70392833168383e-05	1.01181749175141e-05	2.34452919977774e-05	2.03750635681746e-05	2.57418129084156e-05	2.08985591379519e-05	2.62167930644906e-05
KMXK0E01600	0	1.03560850735182e-06	4.06024118231015e-06	1.87885310757509e-06	2.01811812438785e-06	2.04967288403035e-06	1.82568847339462e-06	0	1.22546865761697e-06	3.87063637911503e-06	5.7610417672123e-06	3.03235091722856e-06
KMXK0C01400	5.38490923646438e-06	5.4512669089115e-06	1.01773421327612e-05	3.29665431783034e-06	1.77050504955161e-06	1.79818819684081e-06	3.20337112282148e-06	6.18556639941362e-06	1.39764265837862e-05	8.73187331483033e-06	4.59471867571993e-06	4.25647442225444e-06
KMXK0E02130	3.41092633576585e-06	2.58971911777804e-06	0	0	0	0	0	4.89760142810715e-06	0	4.60914247301241e-06	4.36560197625681e-06	2.02211217499284e-06
KMXK0A04670	5.36209182444546e-06	2.17126732812576e-06	0	0	0	0	2.55183801309508e-06	0	3.85399507492931e-06	0	0	0
KMXK0A02170	2.84727075878054e-05	3.8431431707826e-05	4.66376703233782e-05	2.90517661758799e-05	1.87230908990082e-05	3.16930669693192e-05	5.26954549704134e-05	4.72422633755216e-05	5.30566655315268e-05	3.41998371497521e-05	2.26749366646779e-05	3.00081446768938e-05
KMXK0E02400	7.00597187858341e-05	8.20047850743693e-05	6.45504087520806e-05	6.83570968844233e-05	6.4785781657468e-05	6.5798754953604e-05	5.9910799027163e-05	7.79616803109485e-05	5.76987959314676e-05	5.68024976881696e-05	4.93177070314298e-05	7.2684087452684e-05
KMXK0E02250	2.10208250925105e-06	6.38395875545283e-06	7.15118890723918e-06	0	0	0	7.50291243052872e-06	1.20731570088223e-05	1.00724566742338e-05	6.81724328566487e-06	4.30468659984392e-06	4.98474164068003e-06
KMXK0E02610	4.16267654792477e-06	1.40465759166031e-06	4.72041197605043e-06	0	0	0	4.95258035436216e-06	0	4.98652871536906e-06	7.49996428722634e-06	2.84147075998469e-06	8.2259168522187e-06
KMXK0H00330	9.71509707720395e-05	6.80871821595343e-05	6.21458962516245e-05	0.000150977682488825	7.86271533816619e-05	6.48834441891575e-05	8.59487173308204e-05	6.86743986076631e-05	8.05697395585615e-05	5.11651106964795e-05	3.31579501283253e-05	3.83962481101988e-05
KMXK0A01770	7.90908544105706e-05	0.000109563292149504	9.44082395210085e-05	0.000137613629254168	0.00010675446565224	8.3402807813998e-05	0.000108956767795967	0.000129103351329867	0.00010471710302275	0.000134999357170074	0.000106555153499426	0.000153002053451268
KMXK0D03520	1.84647909129737e-06	1.24615537314611e-06	2.09387924229474e-06	1.13041891734941e-06	0	0	0	1.4140156652356e-06	0	1.99609944453806e-06	5.04167574534249e-06	1.45954011074386e-06
KMXK0B01820	0.000234875870673816	0.000213507953932367	0.000190246906913547	0.00022008913769606	0.000245858769380916	0.00023049503250414	0.000182495082148618	0.000203725378192809	0.000109099204015044	0.000170999185748761	0.000191411803013514	0.000221651068636147
KMXK0D04950	3.74148588538836e-06	5.47096596804357e-06	4.71420906938019e-06	4.5810932209009e-06	4.10054553197728e-06	8.32932114830992e-06	1.08813592016998e-05	9.07311234342373e-06	6.97196656130444e-06	3.59525226278603e-06	8.0875501525977e-06	2.95743870008809e-06
KMXK0H03610	0	0	0	0	0	0	0	2.94650291323419e-05	0	0	0	0
KMXK0G01000	0	0	0	0	0	0	0	0	0	7.7726902613073e-06	2.45399747453224e-06	5.68336073426019e-06
KMXK0G02760	0	0	0	0	0	0	0	0	0	7.02977125380311e-07	2.66333127760128e-06	7.71021189026048e-07
KMXK0C01180	0	0	0	0	0	0	0	0	0	4.51482998676596e-06	4.27627282690766e-06	4.95183905559304e-06
KMXK0B08160	0	0	0	0	0	0	0	0	0	2.83228465008299e-06	4.02394616941932e-06	1.55321659818291e-06
KMXK0A04130	1.15041242779012e-05	3.32739668466026e-05	2.98182907162458e-05	2.41469225357963e-05	2.59367492973274e-05	1.64639308931529e-05	3.71507845802543e-05	2.642923825204e-05	2.75619041722217e-05	2.66492237530536e-05	3.19720813824771e-05	3.89716164634984e-05
KMXK0D05720	7.94633388112483e-06	7.0387237560121e-06	6.75826643980846e-06	0	3.91901431690387e-06	3.98029098515783e-06	3.54533224739269e-06	3.42293902008368e-06	0	4.29511298584014e-06	7.11928937666495e-06	3.53314105300947e-06
KMXK0G01360	1.94685180087558e-05	1.47813198876254e-05	8.27887638876536e-06	0	9.60158507641448e-06	0	0	1.118160079894e-05	0	2.63075670382709e-06	1.24587564091637e-05	5.77079705324881e-06
KMXK0B04000	4.49805807074335e-06	1.51782905639123e-06	3.40048635241547e-06	0	0	0	5.35160341608802e-06	0	0	4.86253608764248e-06	6.14080884622285e-06	7.11093475755777e-06
KMXK0C05200	3.86988890082303e-06	1.17527314091211e-05	1.0970988078894e-05	3.55373286555106e-06	0	0	1.15105843098325e-05	8.89056944258227e-06	9.27158855946296e-06	1.673386527205e-05	0	1.37652039802265e-05
KMXK0C01120	2.50684166119083e-06	6.09055970013091e-06	5.11689665866639e-06	2.76245003257178e-06	3.95627911231025e-06	3.0136038322649e-06	7.7545949130108e-06	8.63871694054399e-06	2.4023846742824e-06	6.5039309951985e-06	5.64691653410587e-06	6.53901726319001e-06
KMXK0B00450	5.14412061206963e-06	5.20751107152114e-06	7.29169329633806e-06	2.36193220942113e-06	0	0	3.0601309506628e-06	5.90897603196017e-06	4.62166076058596e-06	6.95118641255124e-06	6.58389566337917e-06	7.6240204971783e-06
KMXK0C07140	3.33599385914533e-06	5.62850493670563e-06	7.56593272786993e-06	2.04230342185447e-06	2.19368376086798e-06	2.22798361822982e-06	0	8.9413503752508e-06	2.66415593931844e-06	8.41472267304973e-06	7.97010076087095e-06	9.22921848586365e-06
KMXK0B08020	2.52686435816519e-06	2.04640211436773e-06	1.14617032006336e-06	0	0	0	1.20254347262468e-06	1.16102883695064e-06	0	5.4632327715259e-07	1.03491267296567e-06	0
KMXK0D00590	2.65851611464103e-06	1.34563836511996e-06	1.50735844613375e-06	2.4413248887294e-06	0	5.32656587719651e-06	0	0	0	4.31090384240573e-06	6.80520308063561e-06	4.72817405623327e-06
KMXK0D03280	0	1.42338635954911e-05	6.37780106986369e-06	0	0	5.63432301676787e-06	0	6.46048046160978e-06	0	9.11995657326723e-06	1.72761422207069e-05	1.33369531897306e-05
KMXK0A01370	2.62542255304799e-06	1.32888768007697e-06	0	0	0	0	3.12361914465995e-06	4.52367667177034e-06	0	2.83816075931553e-06	6.72049100909243e-06	6.22575615703191e-06
KMXK0H01420	3.75505540228228e-06	1.42549820874726e-05	2.34199668366656e-05	1.55172638328142e-05	2.96310043901219e-05	1.88089418215544e-05	2.12211454946557e-05	2.15668858139793e-05	7.87190883257074e-06	2.74004629983177e-05	2.88362907986577e-05	1.78089879388094e-05
KMXK0B04820	6.1910649245065e-07	6.26735676905187e-07	0	0	0	0	1.47317458681614e-06	1.42231712706673e-06	1.48327272942485e-06	2.00781822796979e-06	3.16954664029604e-06	1.46810883937837e-06
KMXK0H01830	0	0	0	0	0	0	0	0	3.0562595352262e-06	1.37902569152226e-05	0	6.05002916872859e-06
KMXK0C04570	2.08133827396238e-05	8.00654827246376e-05	4.72041197605043e-05	4.58712097513893e-05	5.74831738127446e-05	3.33611231255992e-05	7.42887053154324e-05	7.6505689676958e-05	3.49057010075834e-05	2.2499892861679e-05	1.27866184199311e-05	3.45488507793185e-05
KMXK0A02160	6.53981225100325e-06	4.96530125424109e-06	1.11240716334832e-05	1.20110661192268e-05	1.61266932807995e-05	9.82730758738581e-06	5.83559855707789e-06	1.12682798749008e-05	1.56682659376971e-05	2.12092013331796e-05	2.00885374659383e-05	2.13236170184646e-05
KMXK0H04080	3.97941405839349e-06	5.37126928131741e-06	6.01679346213555e-06	0	0	0	3.15636148370251e-06	3.04739644415556e-06	0	4.30186630814492e-06	2.71637456300424e-06	3.14550782776665e-06
KMXK0A00600	3.38356596408858e-06	2.28350752868842e-06	2.5579416055603e-06	0	0	0	0	0	0	0	3.46446702286904e-06	1.33726134923769e-06
KMXK0C02060	8.8581756939839e-06	0	2.87001048143866e-06	0	9.98564847947106e-06	1.26772267877277e-05	3.01116885545219e-06	0	1.51590472947219e-06	0	0	0
KMXK0D04150	0.000155953797429294	0.000148854136896509	0.000126320883866138	0.00014730472990587	0.000158223303371901	0.000187480114466395	0.000153739254943862	0.000184260182179716	0.000117429239607001	0.000197492017343639	0.000159682652568154	0.000158493721885002
KMXK0A06380	1.61409906960348e-05	1.47059049902396e-05	1.28125467921369e-05	1.18578637452571e-05	0	9.70195927632222e-06	1.34427181046973e-05	9.27045984605996e-06	2.90032792628608e-05	1.04693379029853e-05	1.98323061207095e-05	1.33964931593276e-05
KMXK0C04620	8.5503626389806e-06	0	1.21199766952646e-05	0	0	0	5.08643387745303e-06	0	0	0	2.18870045025848e-06	0
KMXK0E02190	4.88592150798892e-05	2.96767812415645e-05	4.9865046974803e-05	4.03808332946593e-05	3.85546273338651e-05	4.40521394168144e-05	2.3252269154071e-05	8.41857975209769e-06	2.63381130603277e-05	2.64091406561792e-05	2.25123474883729e-05	2.02757734303337e-05
KMXK0B02800	9.20553106621578e-06	9.31896986125753e-06	7.65521709404104e-06	5.63564814275071e-06	9.68540104701364e-06	9.8368394085181e-06	7.30157336433606e-06	1.12792093413168e-05	8.82194798916893e-06	9.28802560808011e-06	1.75945192354435e-05	9.4594054510092e-06
KMXK0C04080	2.28484690519426e-05	2.31300283426731e-05	2.9895942514986e-05	3.87356882345065e-05	1.73361952768595e-05	2.81716150838393e-05	3.97307001761053e-05	3.4321302452302e-05	3.36867717660487e-05	3.22998461969881e-05	3.95911592557867e-05	4.16779787179081e-05
KMXK0A05460	2.05273973279343e-05	2.68922232052218e-05	1.7800637528007e-05	1.77415365959572e-05	2.85848716015393e-05	2.66124989818711e-05	2.4422648159679e-05	3.60627964698638e-05	3.3268901505592e-05	2.48014086200492e-05	2.72000330764947e-05	3.29287847122403e-05
KMXK0F03370	3.81620527915901e-06	5.40852476788867e-06	4.3275188200221e-06	2.80354800249746e-06	0	0	2.72421790300259e-06	4.38361913106816e-06	9.14297183035099e-07	7.42577887449382e-06	4.68894089223047e-06	0
KMXK0C07020	5.49666169648753e-05	4.94613020692742e-05	5.54056077497811e-05	5.60844906870268e-05	5.54222767924311e-05	6.11835269677978e-05	4.94110719524008e-05	5.75269616393342e-05	5.99923686374131e-05	4.75364531811226e-05	4.50246949767459e-05	4.9241164045096e-05
KMXK0H03430	4.91029694788465e-06	4.97080602281564e-06	5.56820215356724e-06	7.72995995810552e-06	6.91910232779314e-06	9.83820260688402e-06	7.51123051526323e-06	6.44615567122927e-06	2.52090586941052e-06	1.06163574300783e-05	1.580134959211e-05	6.65369061571925e-06
KMXK0C06390	1.18742301527934e-05	1.20205550471306e-05	5.77079855517157e-06	6.23094180715923e-06	3.34639694352247e-06	3.39872031842566e-06	1.00910484432044e-05	1.16912179935298e-05	2.23524826061583e-05	9.16885714470566e-06	5.21063270731778e-06	4.0225395009241e-06
KMXK0A01620	0	4.75872111290565e-07	0	0	0	0	0	3.23983975600788e-06	1.68934405216069e-06	1.01633988557956e-06	9.62637939489614e-07	0
KMXK0E00290	4.72184205436242e-06	3.82402305550508e-05	2.14179886674527e-05	0	9.31497059652151e-06	0	2.80892617113078e-05	3.25434650118403e-05	1.69690827925992e-05	1.53133599177995e-05	9.66948258621657e-06	2.23941378185775e-05
KMXK0A07290	8.02613321714035e-06	5.41669227735392e-06	0	0	0	0	0	6.14633447721861e-06	4.80730886724797e-06	1.44608190908043e-06	0	3.17210831679639e-06
KMXK0E02730	6.025969859853e-06	9.15034088281572e-06	6.83335828913967e-06	0	0	0	0	6.92194335172477e-06	3.60929697493379e-06	0	0	0
KMXK0E05620	8.52731583941462e-06	3.45295882370405e-06	3.86793865423e-06	0	0	0	0	5.87712171372858e-06	0	0	0	2.02211217499284e-06
KMXK0H02780	7.32322726023802e-06	2.96538824906065e-06	4.98265708583101e-06	0	0	0	5.22772370738228e-06	3.3648335737551e-06	1.75451936281504e-06	6.33330317588002e-06	5.99866049330102e-06	1.7365824465795e-06
KMXK0B07150	1.32972364683271e-05	1.00958226903221e-05	1.13091481317635e-05	8.14059997923079e-06	1.31160006297781e-05	6.66053946815816e-06	1.05470012450164e-05	1.14557556346408e-05	1.46015341717987e-05	1.31768199175928e-05	1.92881622866912e-05	1.70799422416646e-05
KMXK0B05110	2.08133827396238e-05	9.27074010495804e-06	1.88816479042017e-05	1.37613629254168e-05	1.14966347625489e-05	1.66805615627996e-05	1.28767089213416e-05	6.69424784673382e-06	8.97575168766431e-06	1.34999357170074e-05	1.27866184199311e-05	1.57937603562599e-05
KMXK0F01830	4.83612867733425e-05	2.85583887425459e-05	1.37102411533694e-05	2.96068954658649e-05	0	0	1.43845645961092e-05	4.16639265438211e-05	2.41386103419139e-05	2.6140002917008e-05	2.47588025455991e-05	3.34485689073657e-05
KMXK0F00330	7.80181054604889e-07	7.89795144016154e-07	0	0	0	0	0	0	0	2.53019756964874e-06	3.19534073132681e-06	0
KMXK0D05650	0	2.39896577452098e-06	0	0	0	0	0	0	0	3.84267833143282e-06	4.85284893840083e-06	0
KMXK0B04370	0	0	0	0	0	0	3.13663422442937e-06	0	0	2.84998642914601e-06	2.69939722198546e-06	4.68877260576466e-06
KMXK0A02510	9.20329942232094e-06	6.98753303778655e-06	0	0	0	0	0	5.28584765040801e-06	0	0	0	0
KMXK0F01510	5.91333490920154e-06	1.19724086317215e-06	1.34112639319564e-06	0	0	0	1.4070882502113e-06	0	1.41673339203009e-06	0	0	0
KMXK0B02550	0	9.02146284221269e-06	0	0	0	0	2.12054144750154e-05	0	1.60130781282274e-05	0	0	0
KMXK0B07790	1.28342157258532e-06	1.29923704218479e-06	0	0	0	0	3.05392378849107e-06	5.89699027935984e-06	1.53742873171622e-06	0	0	0
KMXK0B02620	1.43439332936047e-05	9.68046138736172e-06	1.08438683177783e-05	5.85426018657529e-06	1.25763834754044e-05	3.19325611781554e-06	7.58480820013147e-06	5.49222205489497e-06	1.33643993782183e-05	0	4.89563224138421e-06	1.88968165471623e-06
KMXK0G00270	6.67433370553338e-05	4.59447495803827e-05	8.47682420678085e-05	3.92260134020319e-05	6.84669990681033e-05	8.0235612580555e-05	6.03504306472486e-05	3.3733521397646e-05	2.878300119251e-05	5.19491197211425e-05	2.46021012636649e-05	3.79849932618909e-05
KMXK0A01050	2.33263349413664e-05	1.47586143271221e-05	9.91939106488016e-06	5.35516427205159e-06	1.1504203317363e-05	5.84203999434456e-06	2.08145312588861e-05	6.69865485650784e-06	3.84215484428436e-05	6.30411744695892e-06	2.98550844827885e-06	1.03714785749633e-05
KMXK0C03610	1.30459141295787e-05	2.42122421985158e-05	2.2190802691536e-05	1.99668496054157e-05	4.28936790355286e-06	1.30693059667296e-05	2.32822334184448e-05	2.49760842588007e-05	1.30232365074931e-05	2.82060512575275e-05	2.89419908336585e-05	2.06241544171091e-05
KMXK0C00620	1.12986934872244e-06	0	2.56250935842737e-06	0	0	0	0	0	0	0	2.89221130927013e-06	0
KMXK0A03270	5.2445272443373e-05	3.76778742233589e-05	3.45322116750641e-05	3.41785484422116e-05	5.33991897297918e-05	2.71170626475459e-05	3.62306413089167e-05	4.46965058674206e-05	5.06652650224664e-05	4.38928391226765e-05	3.29124367172559e-05	4.61355165487004e-05
KMXK0G03900	4.24242130937927e-06	5.52175742928535e-06	5.49810437057214e-06	2.22618897899463e-06	0	3.64288126084129e-06	5.04745737264496e-06	3.48086231767769e-06	7.26008012199326e-07	5.89652364650899e-06	3.72330651308339e-06	3.59292919981966e-06
KMXK0E03830	1.1960809740729e-06	2.4216403092518e-06	4.06901296990358e-06	0	0	0	0	5.49568281233347e-06	1.00296154123869e-05	3.87899854250497e-06	3.67403780686112e-06	0
KMXK0G00770	4.20416501850209e-06	9.57593813317925e-06	1.43023778144784e-05	1.35124493841302e-05	1.86608879392109e-05	1.05292581293419e-05	2.37592226966743e-05	1.69024198123512e-05	2.01449133484677e-05	1.02258649284973e-05	7.53320154972686e-06	9.96948328136007e-06
KMXK0C03010	1.05454472547427e-05	2.66884942415459e-05	5.97918850299721e-06	0	0	0	2.50930737954349e-05	2.42268017310367e-05	1.26325394122683e-05	1.1399945716584e-05	1.61963833319128e-05	1.87550904230586e-05
KMXK0E02770	3.91175786883811e-06	4.94995256411979e-06	0	5.38827193370261e-06	0	9.79692951138153e-06	3.49053576752572e-06	8.98675798369213e-06	0	8.45745586392633e-06	1.00132199888178e-05	1.04355989989198e-05
KMXK0C02660	3.46699635772364e-05	3.94843476450268e-05	1.72004052825947e-05	2.38781639801753e-05	4.2746782874448e-05	3.47321281855553e-05	4.38269439577802e-05	3.4846769613135e-05	3.11487273179218e-05	1.63971821950866e-05	1.33120958892434e-05	1.28459523445607e-05
KMXK0B04900	2.64739261625341e-05	2.14401292651749e-05	2.85199786335432e-05	1.9448881121928e-05	1.82791682417096e-05	2.65213949534052e-05	1.41739119765009e-05	1.67256162578287e-05	2.37851160482039e-05	2.1464332939175e-05	2.43962259392828e-05	2.98198090408464e-05
KMXK0B07570	0.000149505075003948	0.000162157939695469	0.000133207237535128	0.00019613006701016	0.000189600920496286	0.000246055878580369	0.000174698615031509	0.000162534239461385	0.000204679119591182	0.000178935856817268	0.000180415409266876	0.000186759550204297
KMXK0B02830	0.000113250717599572	0.000129600158807195	9.77143646404213e-05	0.000158258648428918	0.000174845985049104	0.000172647057420416	9.95911878262398e-05	0.000138573535193089	9.73246227093043e-05	0.000133073296302537	0.000143687758742261	0.000169306652846288
KMXK0F00440	9.40469284485728e-06	7.93382157469571e-06	8.88731569396777e-06	4.79797955010403e-06	8.24578734886132e-06	9.42155582902967e-06	8.70280016026645e-06	8.40235898186244e-06	6.88478613715695e-06	1.24260349677051e-05	9.09458353897661e-06	8.67287418407335e-06
KMXK0C01570	4.73597930602219e-06	7.67094445265989e-06	6.44463431460777e-06	0	1.86857194600881e-06	5.6933653238298e-06	9.01547561512632e-06	5.44015008930465e-06	7.94261460052796e-06	5.11973610026229e-06	9.69843313288189e-07	4.49223722707991e-06
